"route","animal","species","type","frequency","project","recv1","recv2","lon1","lat1","lon2","lat2","dtStart","dtEnd"
"634.668","5082","16580","LineString","166.38","20",634,668,-80.396535,42.583451,-80.7479,43.0585,2014-05-19,2014-05-22
"634.747","5057,5064","16580,16580","LineString","166.38","20",634,747,-80.396535,42.583451,-80.45734,42.614435,2014-04-29,2014-05-07
"634.748","5042,5067,5017,5041,5034,5035,5043,5035,5043,5034,5041,5066,5011,5056,5022","16580,16580,16600,16580,16580,16600,16600,16600,16600,16580,16580,16580,16580,16580,16580","LineString","166.38","20",634,748,-80.396535,42.583451,-80.542414,42.700497,2014-05-12,2014-05-22
"634.758","5041","16580","LineString","166.38","20",634,758,-80.396535,42.583451,-80.9462,42.8003,2014-05-18,2014-05-25
"634.962","5896","5280","LineString","166.38","21",962,634,-65.235325,43.691325,-80.396535,42.583451,2013-11-27,2014-04-27
"634.981","5890","5280","LineString","166.38","21",981,634,-68.1283,43.9689,-80.396535,42.583451,2013-10-19,2014-04-27
"638.2127","5064,5135,5134","16580,19030,19030","LineString","166.38","20,24",638,2127,-80.585,42.81424,-80.6549,43.2632,2014-05-07,2014-05-08
"638.3756","5138","19030","LineString","166.38","24",638,3756,-80.585,42.81424,-80.2239,44.2884,2014-04-30,2014-04-30
"638.3767","5066,5041","16580,16580","LineString","166.38","20",638,3767,-80.585,42.81424,-80.3108,42.9155,2014-05-19,2014-05-25
"638.645","5137,5035,5012,5252","19030,16600,16600,100270","LineString","166.38","20,24,50",638,645,-80.585,42.81424,-80.7268,43.6659,2014-04-30,2014-09-03
"638.656","5022","16580","LineString","166.38","20",638,656,-80.585,42.81424,-79.9863,43.3306,2014-05-22,2014-05-22
"638.668","5078","16600","LineString","166.38","20",638,668,-80.585,42.81424,-80.7479,43.0585,2014-05-12,2014-05-12
"638.747","5252","100270","LineString","166.38","50",638,747,-80.585,42.81424,-80.45734,42.614435,2014-09-03,2014-09-03
"638.748","5138,5139,5137,5135,5134,5078,5066,5012,5022","19030,19030,19030,19030,19030,16600,16580,16600,16580","LineString","166.38","20,24",748,638,-80.542414,42.700497,-80.585,42.81424,2014-04-30,2014-05-22
"638.758","5041","16580","LineString","166.38","20",758,638,-80.9462,42.8003,-80.585,42.81424,2014-05-25,2014-05-25
"645.1121","4525,7634","19250,14250","LineString","166.38","85,92",1121,645,-81.4697,43.6489,-80.7268,43.6659,2016-04-03,2016-08-09
"645.1135","982","4670","LineString","166.38","47",645,1135,-80.7268,43.6659,-80.1167,51.2913,2014-05-29,2014-08-14
"645.1137","1041","4670","LineString","166.38","47",645,1137,-80.7268,43.6659,-80.5669,51.6582,2014-05-29,2014-07-17
"645.1503","6484,6512,6488,6485,7696,7719,11320","16620,16620,16620,16620,18880,18880,19030","LineString","166.38","20,50,100",645,1503,-80.7268,43.6659,-80.3984,42.5829,2016-05-12,2017-05-13
"645.2013","5139","19030","LineString","166.38","24",645,2013,-80.7268,43.6659,-80.6481,44.2788,2014-04-30,2014-04-30
"645.2110","7053","4690","LineString","166.38","59",645,2110,-80.7268,43.6659,-81.0992,44.2853,2016-05-29,2016-05-29
"645.2117","4247,11073","16620,19650","LineString","166.38","18,64",2117,645,-82.36,42.6056,-80.7268,43.6659,2014-05-12,2017-05-13
"645.2122","5137,5043","19030,16600","LineString","166.38","20,24",645,2122,-80.7268,43.6659,-81.2069,44.0555,2014-04-30,2014-05-23
"645.2127","5059,5064,5135,5134,5043,8665","16580,16580,19030,19030,16600,14250","LineString","166.38","20,24,92",2127,645,-80.6549,43.2632,-80.7268,43.6659,2014-05-06,2016-08-25
"645.2128","7634","14250","LineString","166.38","92",645,2128,-80.7268,43.6659,-80.61218,44.20824,2016-08-09,2016-08-09
"645.2130","6211","4680","LineString","166.38","68",2130,645,-80.09431,44.0461,-80.7268,43.6659,2016-08-02,2016-08-02
"645.2146","6487","16620","LineString","166.38","50",2146,645,-80.4582,42.6154,-80.7268,43.6659,2016-05-04,2016-05-12
"645.2149","6449","15560","LineString","166.38","57",2149,645,-81.7345,42.6119,-80.7268,43.6659,2016-05-26,2016-05-26
"645.2293","4515","19250","LineString","166.38","85",2293,645,-80.9044,42.6618,-80.7268,43.6659,2016-03-02,2016-03-09
"645.2307","5134","19030","LineString","166.38","24",645,2307,-80.7268,43.6659,-106.0506,52.2582,2014-05-09,2014-05-10
"645.2388","6468","15560","LineString","166.38","57",2388,645,-81.3144,43.1927,-80.7268,43.6659,2016-05-27,2016-05-27
"645.2429","9168","100230","LineString","166.38","71",2429,645,-80.5577,42.6354,-80.7268,43.6659,2016-09-03,2016-09-10
"645.2456","7614,8673,10344","14250,14250,4750","LineString","166.38","38,92",2456,645,-80.31075,42.91551,-80.7268,43.6659,2016-08-03,2016-09-01
"645.2779","4518","19250","LineString","166.38","85",645,2779,-80.7268,43.6659,-81.3197,43.1911,2016-03-22,2016-04-04
"645.3156","8350,8699","18880,18880","LineString","166.38","100",3156,645,-63.7477,50.1952,-80.7268,43.6659,2016-10-09,2016-10-20
"645.3190","7860","4630","LineString","166.38","47",645,3190,-80.7268,43.6659,-74.0896,11.1234,2016-06-01,2016-06-07
"645.3282","7588","14250","LineString","166.38","92",645,3282,-80.7268,43.6659,-80.2617,43.8389,2016-08-25,2016-08-26
"645.3284","7482,7589,6211,7607,7609,7609,7589,7615,7615,7611,8631","14230,14250,4680,14250,14250,14250,14250,14250,14250,14250,14250","LineString","166.38","68,92",645,3284,-80.7268,43.6659,-80.0923,43.5197,2016-07-25,2016-08-29
"645.3518","7329","15580","LineString","166.38","56",645,3518,-80.7268,43.6659,-80.337995,43.716616,2016-05-22,2016-05-22
"645.3735","9182","100230","LineString","166.38","71",645,3735,-80.7268,43.6659,-80.012,43.4429,2016-09-10,2016-09-12
"645.3749","5135,5270,6487,6274","19030,100230,16620,15580","LineString","166.38","24,35,50",645,3749,-80.7268,43.6659,-81.2584,44.964,2014-05-07,2016-05-23
"645.3750","5012,6475,6512,6468,8672,9327,9327,8673,8673,11383,11073,17257,24859","16600,19650,16620,15560,14250,14250,14250,14250,14250,16940,19650,7871,7871","LineString","166.38","20,50,57,64,90,92,194",645,3750,-80.7268,43.6659,-80.464,43.9474,2014-05-22,2019-09-29
"645.3755","5268,7606,7589,8672,9327,8673,10344,11341,11327,11320","100230,14250,14250,14250,14250,14250,4750,19030,19030,19030","LineString","166.38","20,38,50,92",3755,645,-80.7847,43.9597,-80.7268,43.6659,2014-08-27,2017-05-13
"645.3762","4528,7576,7584,7453,8672,8672,7592,7614,9327,7615,7614,8631,8631,8637","19250,14230,14230,14230,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250","LineString","166.38","85,92",3762,645,-81.1558,43.661,-80.7268,43.6659,2016-03-11,2016-09-06
"645.3767","5139,5140,982","19030,19030,4670","LineString","166.38","24,47",3767,645,-80.3108,42.9155,-80.7268,43.6659,2014-04-30,2014-05-29
"645.3938","7616","14250","LineString","166.38","92",645,3938,-80.7268,43.6659,-80.3525,43.3768,2016-08-06,2016-08-07
"645.3988","7022","4690","LineString","166.38","59",3988,645,-80.2701,43.605,-80.7268,43.6659,2017-05-24,2017-05-24
"645.3992","4518","19250","LineString","166.38","85",3992,645,-79.9029,44.1484,-80.7268,43.6659,2016-03-12,2016-03-22
"645.4028","7576,7445,7584,7588,7453,7434,7607,9327,8662,7577,7616,8676,7592,7616,8662,7611,8672,7611,8676,7607,8662,7611,7592,8637","14230,14230,14230,14250,14230,14250,14250,14250,14250,14230,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250","LineString","166.38","92",4028,645,-80.338,43.7166,-80.7268,43.6659,2016-07-19,2016-09-06
"645.4035","5064","16580","LineString","166.38","20",645,4035,-80.7268,43.6659,-81.2986,45.2461,2014-05-07,2014-05-07
"645.4043","9168","100230","LineString","166.38","71",645,4043,-80.7268,43.6659,-80.1281,42.9863,2016-09-10,2016-09-12
"645.4663","24859","7871","LineString","166.38","194",645,4663,-80.7268,43.6659,-85.518,42.1685,2019-09-29,2019-10-03
"645.4697","7022","4690","LineString","166.38","59",645,4697,-80.7268,43.6659,-84.1872,45.1565,2017-05-24,2017-05-24
"645.4714","17257","7871","LineString","166.38","194",645,4714,-80.7268,43.6659,-80.9781,43.2408,2019-09-29,2019-09-29
"645.4821","8624,10374","100430,4760","LineString","166.38","38,101",4821,645,-81.1774,44.0535,-80.7268,43.6659,2016-07-23,2016-09-01
"645.5240","7616,7604,8650,10374","14250,14250,14250,4760","LineString","166.38","38,92",5240,645,-80.2913,43.2785,-80.7268,43.6659,2016-07-27,2016-09-01
"645.5854","5059,5051,5257","16580,16580,100250","LineString","166.38","20,50",645,5854,-80.7268,43.6659,-80.9472,44.5049,2014-05-06,2014-10-22
"645.5892","4524","19250","LineString","166.38","85",645,5892,-80.7268,43.6659,-80.5763,42.5819,2016-03-18,2016-07-02
"645.6072","6484","16620","LineString","166.38","50",6072,645,-80.5623,42.7259,-80.7268,43.6659,2016-05-04,2016-05-12
"645.645","5252,7588,8662,7589,7616,8676,7611,8662,8631","100270,14250,14250,14250,14250,14250,14250,14250,14250","LineString","166.38","50,92",645,645,-80.7268,43.6659,-80.7268,43.6659,2014-08-29,2016-08-31
"645.653","6475,7434,7445","19650,14250,14230","LineString","166.38","64,92",653,645,-81.0789,43.2567,-80.7268,43.6659,2016-05-04,2016-08-06
"645.656","1041","4670","LineString","166.38","47",656,645,-79.9863,43.3306,-80.7268,43.6659,2014-05-29,2014-05-29
"645.668","5270,6485,6274,7329,7860,8624,9327,7592,7695,11341,11327","100230,16620,15580,15580,4630,100430,14250,14250,18880,19030,19030","LineString","166.38","20,35,47,50,56,92,100,101",645,668,-80.7268,43.6659,-80.7479,43.0585,2014-08-27,2017-05-10
"645.670","7482","14230","LineString","166.38","92",670,645,-80.005,43.8259,-80.7268,43.6659,2016-07-24,2016-07-25
"645.671","7591,7591,7577,7609,7588,7609,7589,7607,7604,7609,7609,7614,7588,8665,8650,9182","14250,14250,14230,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,14250,100230","LineString","166.38","71,92",671,645,-80.27008,43.60497,-80.7268,43.6659,2016-07-21,2016-09-10
"645.769","5268,6488","100230,16620","LineString","166.38","50",645,769,-80.7268,43.6659,-80.3439,43.1345,2014-08-27,2016-05-24
"646.1121","5473,7634","40372,14250","LineString","166.38","51,92",1121,646,-81.4697,43.6489,-81.7103,43.8041,2016-05-24,2016-08-02
"646.1503","7382,9162","4690,100230","LineString","166.38","59,71",646,1503,-81.7103,43.8041,-80.3984,42.5829,2016-06-01,2016-09-23
"646.2132","5277","100250","LineString","166.38","50",646,2132,-81.7103,43.8041,-81.6115,45.2511,2014-08-27,2014-08-30
"646.2428","9179,9165","100230,100230","LineString","166.38","71",2428,646,-80.6478,42.6945,-81.7103,43.8041,2016-09-02,2016-09-06
"646.2913","6478","19650","LineString","166.38","64",2913,646,-83.23132,41.61096,-81.7103,43.8041,2016-05-11,2016-10-23
"646.2917","9189","100230","LineString","166.38","71",646,2917,-81.7103,43.8041,-83.4703,41.7635,2016-09-24,2016-09-24
"646.3072","5559,5473","252456,40372","LineString","166.38","51,55",3072,646,-81.4484,44.4172,-81.7103,43.8041,2015-09-24,2016-05-24
"646.3280","15218","4750","LineString","166.38","38",3280,646,-80.6238,51.285,-81.7103,43.8041,2017-09-07,2017-09-07
"646.3454","22664","4820","LineString","166.38","191",646,3454,-81.7103,43.8041,-69.719,48.1406,2020-02-27,2020-03-15
"646.3762","1412,7634,19335","4180,14250,4180","LineString","166.38","67,92",646,3762,-81.7103,43.8041,-81.1558,43.661,2015-07-30,2018-07-28
"646.3953","15218","4750","LineString","166.38","38",646,3953,-81.7103,43.8041,-80.3107,42.9155,2017-09-07,2017-09-07
"646.4028","19339","4180","LineString","166.38","67",646,4028,-81.7103,43.8041,-80.338,43.7166,2018-07-27,2018-07-27
"646.4249","22643","4980","LineString","166.38","35",646,4249,-81.7103,43.8041,-82.8811,41.4351,2019-11-08,2019-11-08
"646.4852","22664","4820","LineString","166.38","191",4852,646,-69.4164,43.979,-81.7103,43.8041,2020-02-04,2020-02-27
"646.4901","19339,19335","4180,4180","LineString","166.38","67",4901,646,-93.7354,58.778,-81.7103,43.8041,2018-07-25,2018-07-28
"646.5756","9189,6478","100230,19650","LineString","166.38","64,71",5756,646,-81.8249,43.2497,-81.7103,43.8041,2016-09-16,2016-10-24
"646.677","1412,9179,9165","4180,100230,100230","LineString","166.38","67,71",677,646,-81.683,44.0947,-81.7103,43.8041,2015-07-30,2016-09-06
"646.679","22643","4980","LineString","166.38","35",679,646,-81.2345,44.7407,-81.7103,43.8041,2019-11-08,2019-11-08
"653.1121","5473,7434","40372,14250","LineString","166.38","51,92",653,1121,-81.0789,43.2567,-81.4697,43.6489,2016-05-24,2016-08-03
"653.1503","6512","16620","LineString","166.38","50",653,1503,-81.0789,43.2567,-80.3984,42.5829,2016-05-05,2016-05-19
"653.1992","7893,15261","4630,4750","LineString","166.38","38,47",1992,653,-80.585,42.8142,-81.0789,43.2567,2016-06-01,2017-07-31
"653.2134","7553","14250","LineString","166.38","92",653,2134,-81.0789,43.2567,-82.3998,42.3787,2016-08-18,2016-08-27
"653.2144","7553","14250","LineString","166.38","92",2144,653,-80.9463,42.8003,-81.0789,43.2567,2016-08-15,2016-08-18
"653.2149","5592","257061","LineString","166.38","55",653,2149,-81.0789,43.2567,-81.7345,42.6119,2015-09-25,2015-09-30
"653.2408","4296","16890","LineString","166.38","18",2408,653,-83.3383,41.6989,-81.0789,43.2567,2014-05-19,2014-05-20
"653.3054","7893,7870","4630,4630","LineString","166.38","47",653,3054,-81.0789,43.2567,-81.4985,43.3561,2016-06-01,2016-06-01
"653.3247","2026,1993","35407,35407","LineString","166.38","70",653,3247,-81.0789,43.2567,-81.3845,42.9538,2015-06-25,2015-07-03
"653.3749","4296","16890","LineString","166.38","18",653,3749,-81.0789,43.2567,-81.2584,44.964,2014-05-20,2014-05-26
"653.3750","5592","257061","LineString","166.38","55",3750,653,-80.464,43.9474,-81.0789,43.2567,2015-09-24,2015-09-25
"653.3752","7584","14230","LineString","166.38","92",653,3752,-81.0789,43.2567,-82.1727,42.2136,2016-07-30,2016-08-01
"653.3755","5255","100250","LineString","166.38","50",653,3755,-81.0789,43.2567,-80.7847,43.9597,2014-09-22,2014-09-26
"653.3762","5255","100250","LineString","166.38","50",3762,653,-81.1558,43.661,-81.0789,43.2567,2014-09-22,2014-09-22
"653.3767","2026","35407","LineString","166.38","70",3767,653,-80.3108,42.9155,-81.0789,43.2567,2015-06-24,2015-06-25
"653.3768","15261","4750","LineString","166.38","38",3768,653,-81.1985,43.4538,-81.0789,43.2567,2017-07-31,2017-07-31
"653.4028","7584,7591","14230,14250","LineString","166.38","92",4028,653,-80.338,43.7166,-81.0789,43.2567,2016-07-27,2016-07-30
"653.5240","7608","14250","LineString","166.38","92",5240,653,-80.2913,43.2785,-81.0789,43.2567,2016-07-26,2016-08-01
"653.5389","6475","19650","LineString","166.38","64",5389,653,-83.2555,41.6308,-81.0789,43.2567,2016-05-03,2016-05-04
"653.653","7591,7591","14250,14250","LineString","166.38","92",653,653,-81.0789,43.2567,-81.0789,43.2567,2016-07-30,2016-08-04
"653.668","5030,1976,6512,5473,7870,7591,7591,7591,11701","16580,35407,16620,40372,4630,14250,14250,14250,4180","LineString","166.38","20,47,50,51,67,70,92",668,653,-80.7479,43.0585,-81.0789,43.2567,2014-05-15,2017-07-25
"653.677","11701","4180","LineString","166.38","67",677,653,-81.683,44.0947,-81.0789,43.2567,2017-07-25,2017-07-25
"653.758","5047","16580","LineString","166.38","20",758,653,-80.9462,42.8003,-81.0789,43.2567,2014-05-25,2014-05-25
"654.3732","982","4670","LineString","166.38","47",654,3732,-79.5537,42.8542,-79.8309,43.0997,2014-05-29,2014-05-29
"654.3962","5083,5033,5060","16580,16580,16580","LineString","166.38","20",3962,654,-80.0507,42.5487,-79.5537,42.8542,2014-05-14,2014-05-22
"654.756","5083","16580","LineString","166.38","20",654,756,-79.5537,42.8542,-79.2672,43.1021,2014-05-14,2014-05-14
"656.2146","2169","16600","LineString","166.38","50",2146,656,-80.4582,42.6154,-79.9863,43.3306,2015-05-04,2015-05-04
"656.2164","2169","16600","LineString","166.38","50",656,2164,-79.9863,43.3306,-80.3978,42.583,2015-05-04,2015-05-07
"656.3732","5006,1041,1003,5271","16600,4670,4670,100230","LineString","166.38","20,47,50",3732,656,-79.8309,43.0997,-79.9863,43.3306,2014-05-28,2014-08-28
"656.3750","5271","100230","LineString","166.38","50",3750,656,-80.464,43.9474,-79.9863,43.3306,2014-08-27,2014-08-27
"656.3756","5014","16600","LineString","166.38","20",656,3756,-79.9863,43.3306,-80.2239,44.2884,2014-05-25,2014-05-26
"656.3767","5016,5071,5079,5058,5021,5032","16600,16600,16600,16580,16580,16580","LineString","166.38","20",3767,656,-80.3108,42.9155,-79.9863,43.3306,2014-05-12,2014-05-22
"656.3962","5267","100230","LineString","166.38","50",656,3962,-79.9863,43.3306,-80.0507,42.5487,2014-08-28,2014-08-28
"656.5854","1003","4670","LineString","166.38","47",656,5854,-79.9863,43.3306,-80.9472,44.5049,2014-06-01,2014-06-01
"656.670","5079,5267","16600,100230","LineString","166.38","20,50",656,670,-79.9863,43.3306,-80.005,43.8259,2014-05-13,2014-08-28
"668.1124","2017,2018","35407,35407","LineString","166.38","70",1124,668,-80.3966,42.5835,-80.7479,43.0585,2015-07-01,2015-07-08
"668.1503","7695,8635,8640,8323,8326,7700,8343","18880,14250,14250,18880,18880,18880,18880","LineString","166.38","92,100",1503,668,-80.3984,42.5829,-80.7479,43.0585,2016-07-02,2017-10-26
"668.1992","1978,1999,1974,1974,1992,1974,2047,2047,2084,6513,6512,6485,6274,7329,6980,7870,6510,7553,9327,8637,8640,11341,11701,16281,14526,16549","35407,35407,35407,35407,35407,35407,35407,35407,16820,16620,16620,16620,15580,15580,4690,4630,16600,14250,14250,14250,14250,19030,4180,14050,100230,40372","LineString","166.38","20,35,39,47,50,51,56,59,67,70,71,92,164",668,1992,-80.7479,43.0585,-80.585,42.8142,2015-07-12,2018-05-25
"668.1999","16655","16930","LineString","166.38","35",668,1999,-80.7479,43.0585,-83.0306,42.0377,2018-05-09,2018-07-09
"668.2004","10594,13861,17520,15567,8343,11070","19250,100230,15580,18900,18880,19650","LineString","166.38","64,71,85,100,158,200",2004,668,-80.946,42.8005,-80.7479,43.0585,2017-02-05,2017-11-04
"668.2013","5082","16580","LineString","166.38","20",668,2013,-80.7479,43.0585,-80.6481,44.2788,2014-05-22,2014-05-22
"668.2114","2025,2023,2084,17516,12465","35407,35407,16820,15580,15580","LineString","166.38","39,49,70,200",2114,668,-80.7218,42.6227,-80.7479,43.0585,2015-06-24,2017-10-10
"668.2122","5043,1995,1995","16600,35407,35407","LineString","166.38","20,70",2122,668,-81.2069,44.0555,-80.7479,43.0585,2014-05-22,2015-07-13
"668.2127","5043,2615,1976,1982,1982,1982,11313,15366,15207,12465","16600,15580,35407,35407,35407,35407,19030,4750,4690,15580","LineString","166.38","20,38,49,70",668,2127,-80.7479,43.0585,-80.6549,43.2632,2014-05-22,2017-10-10
"668.2144","7570,7617,7447,7617,7486,7563,7553,7617,7592,8637,8637,9185,9185,8323,7700","14230,14250,14230,14250,14230,14250,14250,14250,14250,14250,14250,100230,100230,18880,18880","LineString","166.38","71,92,100",668,2144,-80.7479,43.0585,-80.9463,42.8003,2016-07-28,2016-10-10
"668.2153","1974,7563","35407,14250","LineString","166.38","70,92",668,2153,-80.7479,43.0585,-80.2844,42.5611,2015-07-23,2016-08-04
"668.2292","2008,17237","35407,7720","LineString","166.38","70,194",2292,668,-81.0627,42.6616,-80.7479,43.0585,2015-07-20,2018-08-09
"668.2335","2063,2017,1973,2020,2044","35407,35407,35407,35407,35407","LineString","166.38","70",668,2335,-80.7479,43.0585,-80.5434,42.7,2015-06-26,2015-07-22
"668.2412","8650","14250","LineString","166.38","92",668,2412,-80.7479,43.0585,-82.6646,41.4553,2016-08-29,2016-09-02
"668.2428","9185","100230","LineString","166.38","71",2428,668,-80.6478,42.6945,-80.7479,43.0585,2016-09-03,2016-09-05
"668.2430","7358","13210","LineString","166.38","37",668,2430,-80.7479,43.0585,-80.644,42.7012,2015-09-26,2015-09-26
"668.2456","7565,7617,7617,7434,7610,7610,7434,7617,8640","14250,14250,14250,14250,14250,14250,14250,14250,14250","LineString","166.38","92",2456,668,-80.31075,42.91551,-80.7479,43.0585,2016-07-24,2016-09-14
"668.2482","6477","19650","LineString","166.38","64",2482,668,-83.21695,41.6394,-80.7479,43.0585,2016-05-07,2016-05-07
"668.3054","6980","4690","LineString","166.38","59",668,3054,-80.7479,43.0585,-81.4985,43.3561,2016-05-27,2016-05-27
"668.3127","8200,8200","15600,15600","LineString","166.38","46",3127,668,-80.4036,42.7877,-80.7479,43.0585,2017-05-09,2017-05-13
"668.3284","7570,7565","14230,14250","LineString","166.38","92",3284,668,-80.0923,43.5197,-80.7479,43.0585,2016-07-26,2016-08-02
"668.3495","19335","4180","LineString","166.38","67",668,3495,-80.7479,43.0585,-80.2884,43.1719,2018-07-29,2018-07-29
"668.3557","15556","18900","LineString","166.38","158",668,3557,-80.7479,43.0585,-81.2755,43.0096,2017-10-03,2017-10-03
"668.3750","5078","16600","LineString","166.38","20",668,3750,-80.7479,43.0585,-80.464,43.9474,2014-05-12,2014-05-12
"668.3755","10594","19250","LineString","166.38","85",668,3755,-80.7479,43.0585,-80.7847,43.9597,2017-02-18,2017-02-22
"668.3762","6513,15396,17516","16620,4760,15580","LineString","166.38","38,50,200",668,3762,-80.7479,43.0585,-81.1558,43.661,2016-05-04,2017-09-15
"668.3763","8326,16655","18880,16930","LineString","166.38","35,100",668,3763,-80.7479,43.0585,-81.8411,42.2824,2016-10-10,2018-05-09
"668.3767","2023","35407","LineString","166.38","70",3767,668,-80.3108,42.9155,-80.7479,43.0585,2015-06-17,2015-06-18
"668.3768","1978,11371","35407,16610","LineString","166.38","20,70",3768,668,-81.1985,43.4538,-80.7479,43.0585,2015-07-09,2017-05-24
"668.3938","4651,11361,11372,17520,11070,19335","15560,16610,16610,15580,19650,4180","LineString","166.38","20,57,64,67,200",3938,668,-80.3525,43.3768,-80.7479,43.0585,2015-09-30,2018-07-29
"668.3953","11327,11313,15366,15207,13861,15396,14526,21213","19030,19030,4750,4690,100230,4760,100230,4670","LineString","166.38","20,38,47,71",3953,668,-80.3107,42.9155,-80.7479,43.0585,2017-05-10,2018-08-17
"668.3988","20991","4670","LineString","166.38","47",3988,668,-80.2701,43.605,-80.7479,43.0585,2017-05-25,2017-05-25
"668.4003","21028","4670","LineString","166.38","47",4003,668,-75.3152,38.9479,-80.7479,43.0585,2017-05-24,2017-05-25
"668.4021","11371,17542","16610,15580","LineString","166.38","20,200",4021,668,-80.5177,42.9673,-80.7479,43.0585,2017-05-24,2017-10-01
"668.4023","16549,17237","40372,7720","LineString","166.38","51,194",668,4023,-80.7479,43.0585,-80.6362,43.442,2018-05-25,2018-08-09
"668.4028","7447,7486,8637,8640","14230,14230,14250,14250","LineString","166.38","92",4028,668,-80.338,43.7166,-80.7479,43.0585,2016-07-30,2016-09-05
"668.4043","8635","14250","LineString","166.38","92",668,4043,-80.7479,43.0585,-80.1281,42.9863,2016-09-10,2016-09-11
"668.4081","16281","14050","LineString","166.38","164",4081,668,-81.3673,42.9254,-80.7479,43.0585,2017-07-31,2017-08-01
"668.4085","21213","4670","LineString","166.38","47",4085,668,-93.971,58.769,-80.7479,43.0585,2018-06-07,2018-08-17
"668.4377","15556","18900","LineString","166.38","158",4377,668,-66.0146,43.3946,-80.7479,43.0585,2017-08-26,2017-10-03
"668.4554","21028","4670","LineString","166.38","47",668,4554,-80.7479,43.0585,-63.7473,50.1955,2017-05-25,2017-08-07
"668.4690","11905","4690","LineString","166.38","59",4690,668,-84.2683,44.5349,-80.7479,43.0585,2017-05-24,2017-05-24
"668.4692","11905","4690","LineString","166.38","59",668,4692,-80.7479,43.0585,-84.2907,44.4801,2017-05-24,2017-05-24
"668.5764","2026,1957","35407,35407","LineString","166.38","70",5764,668,-81.3254,42.6731,-80.7479,43.0585,2015-06-28,2015-07-11
"668.668","2023,2023,2023,1976,1974,2084,7434,7434,7434","35407,35407,35407,35407,35407,16820,14250,14250,14250","LineString","166.38","39,70,92",668,668,-80.7479,43.0585,-80.7479,43.0585,2015-06-20,2016-08-14
"668.671","1972,5574,7358,8650,9185","35407,252456,13210,14250,100230","LineString","166.38","37,55,70,71,92",668,671,-80.7479,43.0585,-80.27008,43.60497,2015-07-04,2016-09-07
"668.7228","2026,2008,2020,2044,7591","35407,35407,35407,35407,14250","LineString","166.38","70,92",668,7228,-80.7479,43.0585,-80.3573,42.7102,2015-07-02,2016-08-14
"668.7325","20991","4670","LineString","166.38","47",668,7325,-80.7479,43.0585,-71.1144,47.3373,2017-05-25,2017-08-10
"668.743","1957","35407","LineString","166.38","70",668,743,-80.7479,43.0585,-79.5592,42.8584,2015-07-11,2015-07-12
"668.752","1974,1966,1992","35407,35407,35407","LineString","166.38","70",752,668,-80.27077,42.75463,-80.7479,43.0585,2015-07-16,2015-07-19
"668.758","5030","16580","LineString","166.38","20",758,668,-80.9462,42.8003,-80.7479,43.0585,2014-05-15,2014-05-15
"668.769","2063,5473,15564,17542,15567","35407,40372,18900,15580,18900","LineString","166.38","51,70,158,200",769,668,-80.3439,43.1345,-80.7479,43.0585,2015-06-26,2017-10-10
"670.1503","7716,7716","18880,18880","LineString","166.38","100",1503,670,-80.3984,42.5829,-80.005,43.8259,2016-07-12,2016-08-31
"670.1864","6011","19650","LineString","166.38","64",670,1864,-80.005,43.8259,-82.48478,62.85182,2016-05-04,2016-07-06
"670.1992","7585","14230","LineString","166.38","92",670,1992,-80.005,43.8259,-80.585,42.8142,2016-06-15,2016-06-27
"670.1999","20301","14230","LineString","166.38","92",670,1999,-80.005,43.8259,-83.0306,42.0377,2018-07-13,2018-07-14
"670.2015","1034,1014,24864,17832,27721,21739","4670,4670,7871,7871,18760,3770","LineString","166.38","47,64,194,231",670,2015,-80.005,43.8259,-80.0943,44.0461,2014-05-29,2020-05-14
"670.2110","7434","14250","LineString","166.38","92",2110,670,-81.0992,44.2853,-80.005,43.8259,2016-08-04,2016-08-06
"670.2130","7511,8672,8673,7503,10405","14250,14250,14250,14250,4750","LineString","166.38","38,92",2130,670,-80.09431,44.0461,-80.005,43.8259,2016-07-17,2016-08-29
"670.2146","27721","18760","LineString","166.38","231",2146,670,-80.4582,42.6154,-80.005,43.8259,2020-04-02,2020-04-05
"670.2181","22279","16610","LineString","166.38","249",2181,670,-80.0137,43.3136,-80.005,43.8259,2019-05-17,2019-05-18
"670.2182","20150","14230","LineString","166.38","92",2182,670,-79.7604,43.4047,-80.005,43.8259,2018-07-28,2018-07-29
"670.2292","11646,20291","15580,14230","LineString","166.38","92,270",670,2292,-80.005,43.8259,-81.0627,42.6616,2017-05-22,2018-07-18
"670.2377","7904","4630","LineString","166.38","47",2377,670,-75.4556,39.2093,-80.005,43.8259,2016-05-31,2016-06-01
"670.2402","1014,7866","4670,4630","LineString","166.38","47",2402,670,-74.8913,39.1267,-80.005,43.8259,2014-05-29,2016-06-01
"670.2729","7556,10610,17291,17797,21735","14250,19250,7871,7871,3770","LineString","166.38","64,85,92,194",670,2729,-80.005,43.8259,-79.5371,44.0241,2016-08-05,2019-07-11
"670.3076","6011","19650","LineString","166.38","64",3076,670,-82.999061,41.461864,-80.005,43.8259,2016-05-03,2016-05-04
"670.3273","7605,7470,7444,7440,7508,7472,7486,7616","14250,14230,14230,14250,14250,14230,14230,14250","LineString","166.38","92",670,3273,-80.005,43.8259,-80.0414,43.6998,2016-07-11,2016-08-20
