deploymentID,tag_deploy_id,species_id
4310,34426,123690
5244,22565,38789
4544,33795,42067
2549,7039,4690
3121,7591,14250
2146,28193,7871
3449,9126,18950
4796,22649,4820
3861,25077,36271
687,5146,35407
2140,7353,13210
3371,8219,4690
3943,14765,45843
4378,35630,36271
2036,415,4820
5547,25103,125480
4246,14163,15580
3816,14423,45843
2291,1810,4690
3933,21311,4670
4396,10319,4750
3269,10446,4630
3704,12433,15570
682,2226,16580
7989,35919,7720
0,877,4690
5612,26919,16610
5121,21916,13640
4349,27254,7680
5268,22531,4980
2940,8369,18890
3080,10885,15560
4307,29874,125480
3816,11257,45843
3420,9609,4690
5748,30246,16820
970,5164,35407
4109,20441,15600
4777,19566,4630
4927,13069,3751
3157,9584,4690
3446,9477,18950
4746,29181,125480
8319,37273,19650
5334,23750,15580
3296,10424,4180
5127,22699,4670
8364,11797,4690
4366,16340,36466
6156,29653,15580
7371,36628,100250
4532,26235,42067
4390,9536,15590
2962,19791,4690
3936,7818,15600
8139,34972,NULL
5214,22280,16610
3454,28585,NULL
3755,11341,19030
3260,15224,4760
2154,6497,16600
2406,5504,2720
5197,32361,4610
5036,24636,18990
4532,26032,42067
2549,624,4670
7315,38218,4610
7958,34353,124422
7837,32132,15900
5904,29787,42067
6055,32554,45843
5010,23574,8040
4256,21620,4630
5173,22972,19650
4317,19859,36466
4787,23975,14050
8039,33984,5520
2728,5812,18890
0,26439,14120
4742,17211,4690
3472,12434,15570
2153,2016,35407
5614,24345,4690
3270,10759,3580
695,1031,4670
2779,17375,14280
4109,22210,15580
6187,29822,42067
8327,37563,4820
4628,18359,4690
4532,25325,42067
7709,34196,45843
3802,28043,36467
7946,34622,18790
4310,25146,125480
5482,26244,20420
3098,7904,4630
2604,9229,4670
4448,26566,13210
4630,14245,4680
2280,1854,4690
3476,11623,16930
4787,18628,16900
4632,22145,4180
4657,19931,15650
3158,594,4670
4390,7936,4680
4777,22732,4670
2342,7319,16580
5386,24099,100190
3781,19848,35912
4129,26127,42067
3912,12492,15580
4312,35253,125480
4313,35566,125480
3420,19032,19650
4218,23790,16900
4637,26270,4680
4544,33855,42067
0,27349,4680
3892,10679,16890
4726,20893,4670
5607,28158,7720
4222,15233,4760
6203,28413,4760
3938,19668,252456
3894,12871,16930
7917,38211,4610
7463,32511,4700
5056,31796,4670
1507,5170,35407
722,4925,16820
5253,22350,38790
7340,37040,14030
4902,21194,4670
2146,11302,19030
1924,4960,16820
7928,29571,3830
5521,24840,7720
8184,37880,15600
4605,21620,4630
2549,9844,19650
2429,1991,35407
2949,9021,42067
4317,34426,123690
8039,34405,NULL
3475,27763,4690
4027,14620,14250
7677,33436,19650
6054,36586,45843
3190,7803,15560
5111,24672,19500
2849,5726,16820
4777,28205,NULL
7425,32660,14050
4375,15157,18780
3992,17283,7871
7942,31872,NULL
4544,19852,15650
5065,27725,4690
4226,14531,45843
3702,36916,15651
1538,885,4690
3991,11328,19030
4150,20456,15600
2660,4422,16820
7927,35581,125480
5085,38681,4820
4306,17487,35407
1519,951,4690
4973,21148,4670
5680,20798,4760
4532,26361,45843
2315,5085,19030
2165,8634,14250
4634,17247,7720
4150,30821,18760
4365,25281,36271
5571,27107,45843
4272,12952,15600
0,28603,15770
2545,7346,13210
3480,10829,15570
4196,11930,4690
3192,5507,2720
7511,31962,NULL
3454,23381,14050
8080,38814,NULL
3953,11302,19030
2300,6049,35407
5328,22200,15580
4849,19673,252456
4451,27437,NULL
2342,8667,14250
8359,37573,4820
3080,9285,18950
4476,1748,4690
3991,16549,40372
4043,17462,35407
6185,32539,45843
4505,21179,4670
5720,30696,19650
4360,20904,4670
4795,22058,4700
4214,28222,7720
2549,6535,15580
6055,29809,42067
4796,27936,4700
3005,20398,15600
2947,6391,42067
5417,24975,15580
4365,28026,36467
0,674,4670
4670,28285,121310
3116,7920,4680
5036,21530,4700
4218,17501,4190
4906,26108,20420
2504,335,15570
2146,27721,18760
5050,17196,4690
664,5064,16610
4772,15862,18890
4319,20511,15600
4334,17037,40726
4376,13727,15580
5985,30277,4700
3593,4854,5570
7863,36142,15580
3604,1610,4760
4532,16105,45874
5557,22785,NULL
2729,36825,252456
4725,25489,4180
2141,4526,19250
1940,4948,16820
3947,18265,14250
4532,28070,42067
631,5010,16600
3075,12419,15580
7733,32848,14050
0,37823,3770
4999,21706,4670
3148,15315,4180
3973,11077,19650
5624,28645,45874
2289,1782,4760
4264,13051,2720
4310,19092,125480
7721,29665,15580
3454,33291,14040
3807,30130,42067
3157,10477,4670
5406,24455,38789
5690,27196,NULL
3467,9491,18950
2146,6513,16620
3881,11224,42067
7684,36662,NULL
5981,36870,16140
2146,32029,NULL
648,4458,16820
681,1120,4630
3786,7892,4630
3190,6455,15560
4364,29164,36466
2729,17266,7720
5409,23474,14250
1992,15218,4750
4746,18839,125480
7928,31798,4670
7217,29495,32874
2604,9235,4670
2656,281,14780
5556,23425,125480
6189,16637,36467
0,37568,15770
2292,13662,4180
2292,33267,35407
6151,29020,3062
5298,30356,NULL
4878,19273,121310
4256,33674,NULL
7852,34334,14050
0,6479,19650
4374,13699,15580
4378,19958,15650
5647,26317,121310
5337,23748,15580
3191,7793,15560
5165,26772,3830
5791,27258,121310
5463,29264,125530
7256,25512,42067
754,2184,16580
7962,37183,4820
4055,12258,4690
5537,20843,16770
8188,36325,36466
2144,2025,35407
4386,18213,NULL
4152,10145,4690
4526,11575,4690
4570,22989,4690
2237,10879,15580
5515,24409,4760
3282,7476,14230
7691,32351,4610
5521,28186,7871
5216,30927,4820
7509,37636,19130
4788,16906,7871
4036,22311,16610
6055,36985,45843
5750,30529,19030
5155,21496,18890
4200,22583,15600
3193,7844,14250
4052,15383,4750
8009,33988,5520
2720,693,4670
2647,2729,5580
3270,12159,4680
4751,17179,4690
3789,4369,16820
4902,19382,4180
7927,35372,125480
5027,17801,7720
4364,26877,45843
5236,35906,125480
2180,2226,16580
4255,8632,14250
7930,34474,19030
2292,14475,14250
6187,36606,45843
4521,21373,4680
4749,18754,4180
3877,11597,15580
2349,1236,4670
2729,14641,7680
6064,28626,18900
6189,15976,35912
3807,17435,36467
7693,33876,42067
7341,29141,14030
3454,17748,14050
3859,25936,36475
7473,37773,4820
2086,5390,16820
4628,18210,4690
7257,26037,42067
7694,33740,42067
2654,4406,16820
2508,6039,35407
7476,31963,NULL
2776,17357,14280
3965,11703,4180
4625,19108,125480
2549,11364,16610
2132,2271,3580
7458,37105,15651
2549,8018,4670
3270,9534,15590
4150,17817,7871
3260,20992,4670
4630,21132,4670
6049,28110,14250
4476,1711,4690
3722,9767,45874
1131,4943,16820
3282,14386,14230
2917,17570,16770
2153,22282,16610
7769,33567,19600
2950,9795,45874
4307,35281,125480
2798,4780,42067
3953,17259,7871
5240,17800,7720
5482,25875,15900
1946,4829,5580
2146,13085,5970
5252,26751,38789
8194,35605,15580
2729,6503,16600
8532,38400,16820
3495,24733,14250
7290,33124,14050
3290,15326,4690
4525,21873,4670
7624,35479,15580
6037,33869,42067
3998,21060,4670
3058,6496,16600
6031,28280,121310
4050,15332,4780
4054,20269,14230
4783,18168,119940
3781,27946,42067
0,966,4690
7711,32833,14250
7857,20377,15600
4637,21275,4670
6165,29163,123690
4275,10926,4260
7341,31030,20110
3159,9446,4670
3921,15211,4690
2947,6331,42067
4633,16490,36466
4047,11945,5460
5745,24254,4190
8055,30869,125480
2592,2233,3580
6195,35259,125480
5571,29191,125480
7868,34774,100430
3618,1744,4760
1124,4342,16580
2652,4355,16820
4016,12294,14250
6195,38207,4610
8100,34407,NULL
6055,36570,15651
696,5887,5280
5162,23511,4670
7594,31195,7871
4787,23351,14050
4798,23934,14050
4469,25890,42067
1992,12931,15600
3786,7952,4670
3488,9897,17310
7928,33212,35407
3790,4954,16820
7522,22933,19650
4948,19761,121310
2549,11304,19030
4895,21466,18890
4132,21545,4820
4711,19103,125480
4787,28263,41384
2408,4307,16890
3982,17520,15580
3991,22271,16610
2849,5786,18890
4520,21847,4670
4317,30072,125480
6185,32533,45843
4554,13936,4630
4460,14212,4690
2615,5441,18950
4753,23539,4670
4623,21284,4670
5756,21731,3770
1068,5929,5580
4892,38225,4610
3146,22861,16290
7863,34960,100190
3820,14428,45843
6191,16628,36467
7694,33800,42067
3944,10756,16920
2844,5972,18890
3476,9270,18950
4372,15182,7060
4455,18820,125480
6156,30383,7680
4910,19509,NULL
3891,12876,16890
2054,5154,35407
3735,21055,4670
5727,33020,19030
3469,12413,15560
8021,35216,4690
4203,29468,36467
4286,21639,4670
3575,5319,41384
3106,9677,16890
2162,1042,4670
4387,32372,4610
4054,17584,16770
2429,20219,18760
7468,34598,14050
6054,32421,45843
4393,9202,3580
3909,13705,15580
8465,37947,16890
2837,5972,18890
7985,31134,12070
2277,4398,16820
4054,17704,14050
6115,35941,1260
2048,1732,4760
5321,17245,7720
4932,24539,14120
4633,16015,45874
4364,30375,45843
1540,876,4690
0,11789,15580
3366,9166,123940
4427,17212,4690
3487,9913,15580
0,22858,16290
5383,20749,4690
7341,32367,4610
4730,18519,14250
4532,16225,45843
7878,35290,15580
4623,21224,4670
3998,12404,15570
3284,7510,14250
6185,32058,45843
3729,33734,42067
7928,30384,7680
6006,15612,NULL
3280,15268,4180
4243,14248,4680
4798,23393,14050
8554,37917,16930
4393,8143,4630
3947,12145,4680
4159,14430,14250
4721,21966,4670
3938,24849,7720
8170,35954,NULL
3146,12453,15580
4526,18359,4690
0,18962,121310
5441,24649,14050
7256,26385,15050
1545,885,4690
3468,15326,4690
4292,8817,4680
4462,22189,15580
2188,6037,35407
7986,35217,4690
2095,4966,16820
4461,12407,19650
4275,15363,4780
2545,253,100430
2292,17701,14050
3476,13707,100250
3881,11284,42067
7853,34384,14050
2429,2028,35407
4777,17279,NULL
7748,33636,119680
5552,26008,42067
3157,9335,4670
5308,21403,4670
3007,6243,16890
4630,21284,4670
7867,34850,100580
7678,33961,NULL
645,11327,19030
3473,12192,4680
3116,9838,19650
634,5068,16580
3469,11812,4690
4824,17227,7871
5471,22547,38804
0,12848,16890
2308,5108,19030
3982,32900,NULL
5347,24467,14120
5272,22533,4980
2364,5648,18890
1068,5989,16820
6189,19202,42067
4892,29629,42067
3009,7565,14250
5309,22921,4690
5237,27775,4690
8088,33442,19650
7425,32780,14050
4034,12267,4690
4863,20291,14230
4999,18065,4630
7405,30967,20300
3127,20219,18760
1522,963,4690
1963,4947,16820
7451,31051,19160
5240,28208,7720
3612,1608,4690
7521,19723,3830
1965,424,4670
4196,21084,4670
4581,17186,4690
4310,35239,125480
4313,26701,45843
8601,39210,15580
5613,30544,16820
3807,16021,15650
7320,27195,NULL
7634,34031,41384
3781,30571,45843
8327,30653,4820
5116,15621,16890
0,20986,4670
4203,29408,36475
5372,21460,18890
3814,1717,4760
3103,7950,4670
4624,21268,4670
4005,11193,16770
4233,25494,4180
5237,23135,5570
6013,27909,NULL
7908,34662,16930
4386,8083,4670
4787,13003,2720
4286,26474,14120
3943,16955,36467
648,2045,35407
2794,4612,42067
2141,8631,14250
4482,15701,4670
7858,35884,15580
7256,26047,42067
2292,11790,15580
2681,10384,4180
4256,13053,2720
2146,2016,35407
5469,36327,4630
2549,8138,4630
4216,18466,NULL
4607,19556,4630
3869,8785,4670
5236,19467,125950
5244,22339,38790
4052,15263,4690
5589,31909,125480
2512,1839,4670
5548,25110,125480
4802,18523,14250
3192,595,4670
2798,4720,42067
5624,29833,45874
2730,6029,35407
2161,1058,4670
2950,9735,45874
3290,17138,4690
4892,32374,4610
8036,36425,15050
6181,27731,4690
8460,37921,16890
3159,9386,4670
4391,7897,4630
5298,29543,NULL
4700,14716,4630
3095,12260,4690
4057,29982,42067
3191,6439,15560
2291,1773,4670
4393,7931,4680
5171,25434,4530
5130,26773,38804
3941,16709,15651
5721,25891,3830
3802,27834,36466
3174,2517,15570
7237,29774,3830
6185,36910,15651
3116,16164,3770
4343,16335,36466
4980,33631,15580
3432,8679,4180
0,35553,4690
5697,26323,121310
5376,28827,45874
5599,24685,19500
2153,17725,14050
4777,17797,7871
2720,6063,35407
4013,9846,19650
4211,14630,14250
8515,32703,35407
7564,31731,NULL
1105,2693,15580
2438,333,15570
5587,29233,125480
6156,37167,7680
6131,39209,14050
3808,28030,36467
2799,4764,42067
2949,6382,42067
7858,33995,5520
4272,14306,15600
4901,19398,4180
3121,27528,18760
4787,28721,NULL
3791,4961,16820
6047,27864,NULL
7691,34097,42067
2161,998,4670
0,31116,16820
5472,26750,38790
4544,30755,4610
7341,35255,125480
4675,16970,121310
3816,14529,45843
694,881,4690
2779,18789,14280
3371,8302,4180
6143,28412,4760
5883,34977,16950
3472,21007,4670
7561,32509,4700
7327,35925,7750
4788,23358,14050
2285,1757,4690
8097,28724,7720
4788,23335,14050
7877,33351,36475
2272,5600,18890
2307,16345,NULL
7641,28993,4670
7463,34512,4700
4911,19516,38804
3382,8215,4690
3941,16626,36467
754,1981,35407
7589,32374,4610
3284,7593,14250
5376,28804,45874
7906,34485,19030
2720,5648,18890
3309,8356,18890
988,5220,7680
3988,14430,14250
5024,38178,4670
5266,23691,4980
5216,29656,15580
8080,37331,45843
4715,30492,45843
7692,33892,42067
5469,25115,125480
8191,34548,19500
2036,5656,18890
2549,8536,15600
6133,36853,14030
2729,21070,4670
3063,10544,16610
694,4980,16820
5013,38219,4610
3944,17563,16770
5376,26202,45874
7261,26657,16290
3895,10757,16920
7509,31868,19130
4787,16899,7871
3906,27636,NULL
2827,5794,18890
1105,1677,4760
2154,374,123940
4377,12506,15580
5085,27589,4700
7934,34281,18990
645,32641,19030
2148,2193,16580
2446,7785,15560
3532,9870,16780
2153,17267,7720
6156,37250,7680
3781,25201,36271
4365,29569,36271
7715,32732,14250
7321,32563,NULL
6055,30118,42067
2462,1172,4670
4802,17169,4690
0,5938,5570
3938,19674,252456
5127,22693,4670
3191,6462,15560
7340,29157,14030
5020,19968,3830
5552,26128,42067
2292,1983,35407
2949,9811,45874
3947,20326,14250
7237,29857,19500
5580,22578,15600
6022,30831,14250
6185,29788,42067
5240,17282,7871
7353,35009,19450
7244,37099,15651
3097,10439,4450
3172,2543,15580
2948,6315,42067
4313,25144,124960
8097,29537,7720
7693,33733,42067
3192,9672,16890
2622,12494,15580
7297,30167,119940
5441,24228,14050
3190,7809,15560
4233,11717,4180
3912,13680,15580
4310,36052,125480
4040,29618,15580
7346,28812,45874
7907,34280,16930
2121,5999,19650
3454,21635,4670
7237,32084,15900
8301,37420,15590
0,35215,4890
2106,4939,16820
3271,11811,4690
5427,20739,4690
2399,4385,16820
7668,35257,125480
5248,22484,38804
3729,26034,42067
959,5952,5170
4532,16706,15651
7453,28958,14050
5056,21643,4670
4136,15344,4760
2456,7465,14250
2348,1192,4670
2292,17618,16900
5266,22855,4980
4226,14823,45843
6200,29620,15580
5061,20418,15600
1992,16549,40372
3468,6587,4690
2549,10763,100230
0,15158,19460
8225,36856,16140
2429,17474,35407
7857,17692,35407
5552,26964,45843
7694,33883,42067
3577,5436,18950
5085,38675,4700
4501,33646,119680
4219,23811,16600
5708,22987,4690
4527,23404,19650
5421,35508,15580
8299,29901,7720
5065,27370,4680
2907,5504,2720
4186,17199,4690
7258,28391,4690
5496,33666,42067
4316,36849,16140
7509,37779,19130
6185,30103,42067
4902,21188,4670
3449,9541,15590
3994,20079,14230
3702,16069,35912
7542,32967,14050
1008,5762,18890
5613,21925,18890
8363,12248,4690
3856,16223,45843
6125,35306,15580
6125,36388,17150
5483,27476,NULL
5406,26785,38804
3593,4817,5570
633,5061,16610
4658,29201,125480
8002,35800,15580
5362,28999,4670
5436,36236,125480
4343,16063,35912
5336,23741,15580
6055,29803,42067
4249,21709,3770
3701,16543,40718
8353,27782,NULL
3159,10717,4670
2285,1720,4670
2292,14595,14250
7473,32005,4700
7463,35325,4700
4980,17830,7720
3970,11314,19030
5891,27321,4680
2950,6389,42067
2146,10340,4750
6165,29246,125530
3816,11220,42067
6054,30194,42067
635,5135,19030
4049,15288,4760
5549,24553,14250
4104,12257,4690
3490,9931,15580
5143,38204,4610
3454,28216,NULL
7684,36390,16940
4175,1328,4690
5572,35567,125480
7490,31098,NULL
4671,33639,119680
4787,28781,NULL
3269,9610,4690
2580,2276,3580
2145,2032,35407
4787,22810,5570
5419,35517,15580
3807,28023,36467
3779,1921,4690
6143,28375,4690
3594,1658,4690
5131,26757,NULL
4232,21488,18890
4798,22640,4980
4131,12221,4680
2549,14072,100230
2653,4482,16820
6054,36941,45843
7692,33809,42067
7369,36142,15580
3097,10379,4760
4630,21344,4670
4682,16549,40372
8081,30886,125480
3729,16339,36466
5536,20859,16770
5696,26316,121310
3869,11613,15580
3234,5512,19650
3290,28419,4760
6191,19831,45843
8461,37905,16890
4390,8085,4670
7340,36874,14030
5240,19695,252456
3127,20491,15600
7906,33071,35407
3938,20209,18760
3859,29500,36467
6150,35007,19760
5078,19325,4530
7341,35587,125480
3818,11669,15580
6187,30094,42067
4669,30505,45843
3802,36971,45843
2286,1704,4760
5581,25127,125480
5273,22855,4980
6207,29102,NULL
1992,7893,4630
3781,16064,35912
2512,1779,4760
4787,8446,2720
0,34365,14250
5291,23512,4670
4818,34426,123690
630,5020,16580
7843,36155,42067
5128,25903,NULL
7693,33793,42067
2946,6009,19650
4746,25082,125480
4312,35230,125480
7956,34617,100430
7892,29642,15580
4317,26703,45843
3722,9037,42067
5583,22553,38804
4364,30578,45843
3457,5629,18890
2800,4748,42067
2948,6398,42067
1507,5147,35407
7400,17977,14040
2777,7271,14280
4802,17109,4690
4368,24294,4690
4455,18843,125480
2432,8830,4680
2948,9000,42067
4902,19322,4530
7262,28393,4690
4777,24859,7871
7227,28222,7720
4476,1771,4690
4715,25995,42067
4524,21279,4670
2456,7525,14250
6043,28094,14250
3271,9541,15590
5085,34516,4700
0,22543,38804
7454,34252,5570
2222,1292,4690
0,21069,4670
4901,19338,4180
2146,7452,14250
4313,15735,124960
6005,27722,NULL
3807,16104,45874
5721,26890,3830
6191,16943,36467
8464,37963,16890
4140,12933,15600
2495,4429,16820
7429,39197,14050
7692,33749,42067
6081,35316,4180
6185,36970,45843
2947,6414,42067
5350,25441,4530
7315,38195,4670
3807,26234,42067
2729,9188,100230
5577,30801,45843
6056,29704,14250
4313,25287,36475
4036,11325,19030
1145,5146,35407
4623,21344,4670
3382,8275,4760
4057,16491,42068
5404,23448,14250
3009,9182,100230
4725,24759,14250
6017,28678,NULL
3893,12850,16890
4824,20310,14230
3816,11280,45843
3454,14310,15600
3702,28237,36467
2508,10808,15580
5027,24728,14250
4777,28228,7871
5130,25900,NULL
5707,25296,14040
2646,1849,4690
2545,313,124470
8182,33956,7750
3156,672,4670
3722,9790,45874
5414,25979,15900
6055,32405,45843
7451,31014,19160
4381,4831,5580
5220,30554,16930
2801,4778,42067
2988,14146,15580
5719,24449,38804
4681,21145,4670
5476,22693,4670
1913,4964,16820
717,4962,16820
4790,18912,15580
2293,1967,35407
4205,29774,3830
6156,36497,1260
5750,36583,19030
2902,9262,16930
4138,16921,7871
4532,16082,35912
7934,34739,19030
7927,35040,129470
7867,34790,100190
2454,647,4690
4726,19974,15580
4999,21683,4690
2086,5307,41384
5398,31885,15900
2917,6478,19650
5259,23691,4980
2289,1805,4760
4387,19806,36466
5132,26741,38790
5461,23047,4690
2549,6747,4190
7458,33819,42067
4732,21464,18890
3861,16713,15651
5050,17047,4690
5328,22615,8040
6191,19170,36704
4526,14200,4690
7562,31019,19160
7256,27046,45843
6115,29549,15580
7934,35303,16930
4455,19092,125480
6054,30337,45843
4544,32358,4610
4777,21235,4670
2118,8672,14250
4617,15214,4180
5934,33493,4890
3121,18248,14250
2349,1176,4670
4625,19191,4820
2974,9558,4690
3905,13680,15580
4554,21653,4690
4256,19227,13210
4050,15272,4750
3964,15217,4750
2164,38846,16580
2660,4399,16820
7668,32369,4610
5238,21991,4700
5521,17243,7720
3702,36547,45843
7257,26369,45843
6185,32390,45843
7945,35133,18790
2315,5108,19030
3591,1872,4690
5383,22893,4690
3781,26051,42067
7439,32050,45843
5710,22984,4690
687,5152,35407
5464,31993,1000069
5552,26068,42067
6185,37345,45843
2425,5507,2720
0,5998,19650
7917,35254,125480
8148,33294,14040
2763,2511,15580
2920,7678,16940
7693,36584,45843
5482,26018,15900
7454,36997,15580
4136,15201,4690
5009,35283,4750
4892,35577,125480
5417,29781,15580
7538,32776,14050
3007,7800,15560
5581,25954,124960
4798,23971,14050
4503,29409,36475
6175,29919,20420
3267,15321,4750
2146,6490,16620
2099,4925,16820
3883,11590,15550
2292,17738,14050
5337,23725,15580
5409,23451,14250
2149,5592,257061
7231,34421,14050
4973,21185,4670
5293,22736,4670
8097,36696,7680
3808,25428,42067
3348,15224,4760
2549,2084,16820
2164,2161,16580
2153,14476,14250
3701,16062,35912
5141,25873,NULL
6050,27845,14120
7895,35113,3770
3786,7869,4630
4386,7044,4690
4159,14393,14230
4364,17657,NULL
4386,18528,14250
3095,21308,4670
1105,2610,15580
4986,33286,7720
2292,13639,4180
0,4982,16820
7469,37356,16290
4252,14757,15600
4374,13676,15580
3192,6529,15580
3612,7602,16820
5414,25521,15580
3998,21023,4670
5350,25478,4180
2101,4930,16820
3856,16080,35912
7733,34494,14050
6018,28038,36467
2549,610,4670
3146,2526,15580
7497,28662,NULL
4544,36915,15651
3420,17867,4690
1532,938,4690
6180,30515,16610
3270,9955,18950
8215,36326,4630
7305,34536,5520
4366,28056,42067
2349,1213,4670
7457,37264,19650
7649,37301,3830
3288,8236,4690
4751,17202,4690
5750,30506,15580
3254,10943,4180
4787,23374,14050
7458,33796,42067
6195,29265,125530
0,20196,NULL
8034,35043,7720
5318,26055,20420
1536,963,4690
4725,27421,18760
4211,20255,20570
3102,10365,4690
3967,21034,4670
3229,6210,4760
7351,34440,123690
4522,11573,4690
4956,19759,121310
7741,32334,16600
3526,21135,4670
5373,12104,NULL
4624,26283,4680
6185,30329,45843
3547,8846,4680
4047,16253,5460
5639,26319,121310
7521,34682,NULL
1992,319,124470
2650,4387,16820
7900,32348,16140
4991,19037,19650
5213,20733,16920
4186,25486,4180
4309,19019,125480
0,28288,10030
5130,24171,38789
3262,8783,4670
7857,20460,15600
0,11262,19650
0,11660,15580
3807,27820,36466
7856,33231,19520
8363,22739,4670
2446,6454,15560
4390,7040,4690
4980,21726,3770
7908,34287,19030
3318,8421,2720
4081,8342,18880
4340,19729,41203
4173,13325,4980
3722,9744,45874
5503,26152,125480
7251,30083,NULL
6055,30344,45843
689,397,4690
4630,21155,4670
3871,11604,15580
2798,4803,42067
2549,8702,4670
3702,19919,15651
7463,35528,15580
7928,29903,7720
7742,31814,4700
5279,22593,15600
2276,1775,4760
3316,6558,4630
5246,24179,38804
3701,33795,42067
6209,28964,4670
695,902,4690
4386,10436,4750
4995,18664,7680
7617,32674,3830
2799,4727,42067
3594,1552,4760
2097,4934,16820
4372,13685,15580
4979,28277,41384
1921,4985,16820
3467,8761,4670
4753,23562,8040
3271,15286,4760
2388,7254,14280
4554,13959,4530
1573,1291,4690
3240,10537,7680
5369,24728,14250
3523,7632,14250
5702,25347,19650
0,19752,3830
6191,16605,36704
5891,28967,4670
4248,12445,15580
7756,34138,18990
5427,24589,14250
8353,27195,NULL
2162,1065,4670
3270,9557,15590
2421,1337,4690
3467,7934,4680
2164,4342,16580
4636,7537,14250
4312,34440,123690
5583,26741,38790
2051,4970,100250
949,5797,18890
4149,12938,15600
3966,11913,4690
4378,19921,15651
6055,36593,45843
4052,15406,4760
2379,1338,4680
3290,7414,4180
3454,20364,4680
2164,2221,16580
0,5749,16820
3462,15227,4690
4186,18364,4690
5419,25026,15580
4555,16462,36704
3790,4977,16820
6185,36947,45843
8464,37940,16880
7340,35580,125480
5473,26734,38790
4205,21344,4670
7258,34076,35407
3101,8028,4670
3262,8723,4670
5904,26667,4820
7684,39158,16930
1008,5845,5580
4559,16518,15560
5065,20918,4670
7456,25315,14040
2137,38845,16600
3468,7045,4690
4186,21696,4690
3965,21089,4670
2641,4502,16820
6200,30290,4700
5327,22608,8040
4895,18804,18890
6165,29140,123690
8120,32888,NULL
3159,9423,4670
5521,28163,7871
6055,36962,45843
4871,36548,45843
3159,7949,4670
4630,15244,4670
4800,21337,4630
6115,34647,7720
3159,10468,4670
1966,1032,4670
4054,17727,14050
6115,35918,7720
4728,18491,14250
5574,35821,15580
8465,37924,16890
2409,4268,16620
4052,15300,4180
8546,38414,16820
6115,33880,NULL
7458,33856,42067
7225,33375,16930
4312,19286,125480
4836,18959,121310
5567,26315,121310
5133,24438,38804
2146,22305,16610
0,11766,17150
4503,19167,36704
3121,14315,15600
5301,22697,4670
2153,9212,100250
5505,24669,19500
5750,30566,15580
3605,2255,3580
4623,21201,4670
3487,9890,18800
2686,211,5570
2237,1765,4670
6088,28360,4180
2794,4575,42067
5467,32366,4610
0,12871,16930
2308,5131,19030
4798,16128,3751
5269,23597,15550
3941,28139,42067
4641,26836,8040
2146,14153,15580
4777,17820,NULL
2292,24860,7871
1992,8208,15600
7962,35995,4180
8592,13689,15580
5156,21984,36311
0,17677,14250
6180,35779,15590
7451,31074,NULL
2799,4787,42067
1930,4930,16820
3701,16002,45874
3973,19072,NULL
4503,35629,36271
2149,2140,17150
2950,9758,45874
6115,30594,7680
3947,17266,7720
4798,23911,14050
4973,21245,4670
2949,8984,42067
7771,28895,8040
6115,37212,7680
5840,29129,19500
5486,25479,4180
7562,31869,NULL
3415,10871,15580
4104,13634,4180
2972,17164,4690
3454,32833,14250
5710,25308,14040
4364,29788,42067
7694,33777,42067
2281,6424,15560
4288,12161,4680
3942,19836,45843
2545,276,124470
0,30040,14040
3943,29461,36475
3702,29823,42067
3159,9363,4670
3146,15762,NULL
2132,5580,257061
3998,21083,4670
3462,8240,4750
5568,24321,4690
4016,11813,4690
3953,16778,5520
3966,21050,4670
4029,20319,14250
4967,19755,121310
7853,35881,15580
4312,37125,15651
7928,22638,4980
5214,20491,15600
4777,21152,4670
2131,5559,252456
648,2022,35407
716,4978,16820
2549,14553,14250
7852,28798,NULL
2050,4903,4690
4159,14453,14250
5308,20899,4670
5162,20909,4670
4340,26513,14120
4798,23370,14050
4248,20537,4760
3454,35458,100250
5085,32515,4700
3045,6074,18890
3097,6987,4690
6133,38207,4610
5042,26080,3830
5132,24454,38789
2608,1929,4690
2307,5110,19030
4624,21245,4670
2148,261,123940
4581,17163,4690
2241,4415,16820
4798,12089,3751
0,5148,35407
7902,35376,100230
3859,28169,42067
8554,37954,16890
4243,20889,4670
2549,11078,19650
2728,5775,18890
3431,7733,4980
3807,15998,45874
5288,27178,4820
3343,8852,4680
7893,32852,3770
2165,7492,14250
6043,27845,14120
2549,6077,18890
2776,7264,14280
3932,11935,100250
5317,26898,16610
7571,35146,14050
2283,1872,4690
4715,19122,125480
4587,16841,15580
4044,23995,100190
3274,7890,4680
4391,9543,15590
2988,14401,14250
5521,25982,100250
4265,8418,2720
2543,2008,35407
3944,28234,7720
2098,4941,16820
2665,4491,16820
3593,1087,4670
3938,14576,14250
7341,36045,125480
5347,24842,7720
4630,18516,35407
8576,37952,16890
3469,7029,4690
4036,19311,100430
7864,34944,100430
634,5045,16580
5469,35583,125480
7628,35647,36475
7935,37288,19030
6151,29246,125530
4777,17256,7720
6189,16600,36467
4514,22727,4670
3706,11717,4180
7889,35097,3830
0,5351,16820
1865,1497,4680
4557,16513,15560
3523,7466,14230
3495,19552,4630
3290,24297,4690
2655,4479,16820
5522,26049,42067
5130,26750,38790
3495,14408,14250
3789,293,16470
7341,29224,125480
5908,37612,20110
6131,32780,14050
3061,7387,4690
4532,15976,35912
8080,34105,45843
4392,10317,4750
4307,32370,4610
3454,34871,100430
7418,25312,14040
5061,20464,15600
3551,23747,15580
6187,37336,45843
3468,15303,4760
