"tagDeployId","ts1","ts2","station1","station2","is_simul"
12158,1500409640,1501049952,11211,11346,FALSE
12157,1500843919,1501059950,10843,10845,FALSE
14378,1501062535,1501062606,10871,11724,FALSE
14378,1501062606,1501100445,11724,10871,FALSE
14459,1501062666,1501067605,11143,11217,FALSE
16302,1501063653,1501064219,11050,10999,FALSE
16302,1501064219,1501075100,10999,11050,FALSE
14391,1501063853,1501070000,11244,11160,FALSE
14497,1500573816,1501070341,11443,11160,FALSE
14391,1501070132,1501073675,11160,11139,FALSE
14391,1501075381,1501080742,11139,11384,FALSE
27636,1500532977,1501075565,11669,11268,FALSE
14493,1501063971,1501076267,11641,11174,FALSE
16281,1500891835,1501076973,9913,11050,FALSE
14493,1501077156,1501079255,11174,11368,FALSE
16270,1501064293,1501079464,11526,11050,FALSE
16302,1501075100,1501079803,11050,9913,FALSE
12141,1496624578,1501080567,11369,12006,FALSE
16270,1501080827,1501083058,11050,9913,FALSE
14386,1501083376,1501084668,11139,11443,FALSE
16577,1501083376,1501084668,11139,11443,FALSE
27636,1501084693,1501086182,11268,11044,FALSE
16281,1501080849,1501086997,11050,11207,FALSE
14554,1501022480,1501087103,11207,11541,FALSE
12065,1500172401,1501088813,11359,12203,FALSE
16270,1501084825,1501090104,9913,11425,FALSE
14570,1501090711,1501182847,11724,10871,FALSE
14500,1501063554,1501091977,11139,11310,FALSE
14568,1501093276,1501107278,11160,11139,FALSE
12158,1501050228,1501095942,11346,11047,FALSE
14456,1501017502,1501099635,10871,11039,FALSE
14471,1501100204,1501108845,11384,11139,FALSE
14456,1501100311,1501100413,11039,11724,FALSE
14456,1501100413,1501191360,11724,11039,FALSE
14460,1501012099,1501101028,10871,11039,FALSE
14553,1500411865,1501101147,10871,11039,FALSE
16270,1501090356,1501101159,11425,12203,FALSE
16270,1501101542,1501101804,12203,11278,FALSE
14467,1501102059,1501240798,11139,11384,FALSE
16268,1500906523,1501102738,10871,9913,FALSE
14469,1501069779,1501102796,10871,11310,FALSE
16270,1501102461,1501103613,11278,12160,FALSE
16302,1501100710,1501103648,9913,11425,FALSE
14377,1501092125,1501106773,10871,11039,FALSE
14579,1501107329,1501177600,11724,10871,FALSE
14506,1501108501,1501108733,10871,11039,FALSE
14471,1501108845,1501243758,11139,11384,FALSE
12155,1500394599,1501109200,10705,11268,FALSE
14576,1501011566,1501109277,11254,11039,FALSE
14576,1501109660,1501112770,11039,9913,FALSE
12155,1501110519,1501113236,11268,11206,FALSE
14463,1501081952,1501117284,11160,11384,FALSE
11705,1501116766,1501121062,11250,11638,FALSE
15521,1501009140,1501129901,11637,11638,FALSE
21112,1500513779,1501132093,10693,10689,FALSE
15522,1501020841,1501135513,11637,11638,FALSE
21029,1496101847,1501139972,11055,10689,FALSE
21102,1496093975,1501141160,11055,10689,FALSE
12127,1500951563,1501141895,11563,11369,FALSE
20992,1495668745,1501142854,11577,10689,FALSE
21009,1495667282,1501142984,11577,10689,FALSE
21009,1501143123,1501143700,10689,10693,FALSE
20992,1501143014,1501143829,10689,10693,FALSE
12127,1501141974,1501146428,11369,12255,FALSE
21009,1501146664,1501148045,10693,11493,FALSE
12127,1501146594,1501148142,12255,11266,FALSE
11705,1501121169,1501148341,11638,11395,FALSE
12153,1501149340,1501149656,12002,11266,FALSE
20992,1501144028,1501149964,10693,11493,FALSE
11715,1500799810,1501152026,11034,10689,FALSE
11713,1501101914,1501154242,12006,11279,FALSE
16302,1501105263,1501154547,11425,11936,FALSE
12205,1501154962,1501267231,12002,11266,FALSE
14393,1501081529,1501155163,10871,11039,FALSE
11713,1501154397,1501155211,11279,11567,FALSE
16302,1501154810,1501155386,11936,9913,FALSE
12127,1501156427,1501169245,11266,12002,FALSE
15406,1501155989,1501156599,10689,10693,FALSE
11713,1501155745,1501157151,11567,11507,FALSE
11713,1501157704,1501158058,11507,11497,FALSE
15406,1501156726,1501158632,10693,11493,FALSE
15220,1501142795,1501159610,10689,10693,FALSE
11713,1501159387,1501159701,11497,11609,FALSE
11705,1501149301,1501161403,11395,10390,FALSE
14383,1501162110,1501338454,11384,11139,FALSE
16579,1501162110,1501338454,11384,11139,FALSE
11807,1496882515,1501163944,11056,9913,FALSE
14562,1501063905,1501164550,11668,9913,FALSE
12676,1499880541,1501165430,10938,12094,FALSE
27636,1501089361,1501166502,11044,11111,FALSE
14576,1501112831,1501168061,9913,10871,FALSE
12127,1501169245,1501201745,12002,11033,FALSE
14474,1500980783,1501169360,11050,10999,FALSE
16302,1501160766,1501170084,9913,11050,FALSE
12151,1496626534,1501170143,11369,11254,FALSE
16283,1501171041,1501171092,12132,11467,FALSE
12151,1501170254,1501171060,11254,11578,FALSE
16283,1501171092,1501297229,11467,12132,FALSE
12151,1501171210,1501171567,11578,11239,FALSE
12151,1501171836,1501172355,11239,11368,FALSE
14544,1500932028,1501172754,11578,11217,FALSE
14395,1500994548,1501173173,11384,10871,FALSE
14392,1501017903,1501173539,11244,12130,FALSE
14396,1501021327,1501174289,10871,9913,FALSE
14391,1501080742,1501175223,11384,11244,FALSE
11705,1501162722,1501175687,10390,11475,FALSE
11705,1501176250,1501176396,11475,11539,FALSE
13954,1501154387,1501176478,12195,11065,FALSE
13034,1501100875,1501178340,12117,11533,FALSE
12151,1501172845,1501178554,11368,11411,FALSE
11705,1501177839,1501178665,11539,11008,FALSE
15223,1501108438,1501178720,10689,11493,FALSE
14562,1501164601,1501179082,9913,11254,FALSE
16266,1501179103,1501180517,12132,11296,FALSE
11705,1501179091,1501179930,11008,11640,FALSE
14549,1501180196,1501180287,11160,11139,FALSE
16266,1501180517,1501495891,11296,12132,FALSE
14372,1501099240,1501180720,10871,11039,FALSE
14556,1501028080,1501181313,9913,11384,FALSE
11705,1501180957,1501181544,11640,11582,FALSE
14557,1501184131,1501185480,11564,11473,FALSE
14492,1501183496,1501184243,10871,11039,FALSE
21042,1496004206,1501184815,11055,11603,FALSE
11723,1501059644,1501185555,12006,11034,FALSE
14547,1500719659,1501186003,11254,11244,FALSE
13034,1501178825,1501186075,11533,11244,FALSE
14496,1501026633,1501186218,11244,11254,FALSE
14556,1501187148,1501187239,11384,10871,FALSE
15220,1501159765,1501187243,10693,11493,FALSE
14386,1501101506,1501187498,11443,11384,FALSE
16577,1501101506,1501187498,11443,11384,FALSE
14386,1501187508,1501261920,11384,11139,FALSE
16577,1501187508,1501261920,11384,11139,FALSE
14552,1500631343,1501187609,11160,11564,FALSE
13034,1501186328,1501187891,11244,11239,FALSE
14500,1501092239,1501188599,11310,11443,FALSE
13034,1501188250,1501189420,11239,11368,FALSE
14496,1501186945,1501191006,11254,11239,FALSE
12223,1500436967,1501191644,11034,11603,FALSE
14463,1501117325,1501193240,11384,11160,FALSE
14573,1501152730,1501193261,11139,10871,FALSE
11717,1500507040,1501193906,11034,11603,FALSE
14396,1501174471,1501194368,9913,10871,FALSE
14499,1500845643,1501195171,11174,10871,FALSE
11715,1501152317,1501196731,10689,10693,FALSE
14544,1501172835,1501197163,11217,11479,FALSE
14459,1501110406,1501197295,11217,11479,FALSE
14493,1501080325,1501197570,11368,11479,FALSE
16281,1501108591,1501197620,11207,9913,FALSE
14462,1501198670,1501202698,10871,11724,FALSE
20992,1501150283,1501199884,11493,11066,FALSE
14576,1501199770,1501201618,10871,11255,FALSE
12151,1501178744,1501201916,11411,11268,FALSE
14462,1501202698,1501656415,11724,10871,FALSE
20992,1501199973,1501203207,11066,11651,FALSE
20992,1501203433,1501204271,11651,11119,FALSE
20992,1501204271,1501204309,11119,11289,FALSE
13034,1501189518,1501204354,11368,12291,FALSE
11797,1501047658,1501214825,11096,9913,FALSE
5493,1500318055,1501228027,12132,9913,FALSE
11617,1500318055,1501228027,12132,9913,FALSE
14474,1501169462,1501233375,10999,11184,FALSE
21062,1500342942,1501234108,11448,12195,FALSE
21001,1500462287,1501234848,10693,11603,FALSE
21062,1501234188,1501235046,12195,11065,FALSE
16270,1501187533,1501235958,12160,12371,FALSE
14506,1501108834,1501236138,11039,11239,FALSE
14464,1501087028,1501236769,11160,11207,FALSE
27636,1501168362,1501236926,11111,11669,FALSE
16302,1501170387,1501237315,11050,11526,FALSE
14573,1501197138,1501237842,10871,11160,FALSE
11713,1501160225,1501238007,11609,12289,FALSE
14459,1501198184,1501239745,11479,11217,FALSE
11713,1501238725,1501240383,12289,11211,FALSE
14464,1501237496,1501240403,11207,10999,FALSE
14579,1501177600,1501240482,10871,11039,FALSE
14467,1501240798,1501241081,11384,11139,FALSE
14474,1501233699,1501241956,11184,12130,FALSE
15220,1501187331,1501243476,11493,11361,FALSE
14471,1501243758,1501280323,11384,11139,FALSE
14549,1501243786,1501246037,11139,11160,FALSE
13034,1501204597,1501244986,12291,11206,FALSE
12157,1501060006,1501245522,10845,11319,FALSE
12157,1501245720,1501245775,11319,11046,FALSE
14464,1501240544,1501245895,10999,11184,FALSE
12151,1501214142,1501246697,11268,10379,FALSE
7023,1496016329,1501247364,11055,11651,FALSE
14395,1501177453,1501249230,10871,11384,FALSE
14493,1501246502,1501249549,11479,11069,FALSE
16281,1501198084,1501249651,9913,11207,FALSE
15220,1501243796,1501250057,11361,11603,FALSE
14562,1501182272,1501250223,11254,12203,FALSE
14556,1501188138,1501251393,10871,11254,FALSE
14506,1501238450,1501252471,11239,11050,FALSE
14464,1501246087,1501253094,11184,12130,FALSE
12224,1496626145,1501253637,11369,10390,FALSE
14554,1501159788,1501254445,11541,11533,FALSE
14458,1501253613,1501256520,10871,11254,FALSE
14556,1501257342,1501259550,11254,11255,FALSE
14467,1501241778,1501257688,11139,11050,FALSE
11704,1500855916,1501257730,11034,11003,FALSE
14393,1501256468,1501258557,11039,10871,FALSE
14556,1501259550,1501259613,11255,11239,FALSE
12127,1501201745,1501259834,11033,11266,FALSE
12224,1501255130,1501260500,10390,10379,FALSE
12224,1501260580,1501260658,10379,10705,FALSE
12224,1501260706,1501260816,10705,11501,FALSE
14562,1501253272,1501260934,12203,11321,FALSE
14458,1501258387,1501261234,11254,11244,FALSE
15245,1501250710,1501262472,11061,11398,FALSE
14463,1501263390,1501263502,11160,11244,FALSE
14463,1501263502,1501276686,11244,11160,FALSE
14497,1501193442,1501264441,11160,11139,FALSE
13034,1501245393,1501264943,11206,12289,FALSE
14458,1501261366,1501266117,11244,11724,FALSE
14395,1501265100,1501266271,11384,10871,FALSE
14467,1501257840,1501266289,11050,11467,FALSE
14578,1501119190,1501266581,9913,11526,FALSE
13954,1501226824,1501266912,11065,12195,FALSE
21001,1501237097,1501267218,11603,10390,FALSE
12205,1501267231,1501464996,11266,12002,FALSE
12224,1501261164,1501267743,11501,11268,FALSE
14555,1500932000,1501268096,11564,11254,FALSE
14579,1501240926,1501269293,11039,10871,FALSE
14467,1501266390,1501270741,11467,12130,FALSE
14378,1501100445,1501272729,10871,11039,FALSE
14553,1501252867,1501272986,11039,11254,FALSE
12223,1501238590,1501275481,11603,10390,FALSE
12157,1501246012,1501275874,11046,11607,FALSE
11717,1501197193,1501278165,11603,11055,FALSE
11811,1500415417,1501278705,9913,11566,FALSE
14565,1501019012,1501278795,11254,11724,FALSE
8493,1500588605,1501279200,11651,11125,FALSE
14562,1501263590,1501279294,11321,11724,FALSE
14471,1501281201,1501602834,11139,11384,FALSE
15522,1501239171,1501281201,11638,11637,FALSE
20570,1501244815,1501283129,11493,10693,FALSE
15529,1501284291,1501460592,11638,11637,FALSE
14496,1501194297,1501286484,11239,11668,FALSE
14459,1501273928,1501286809,11217,11479,FALSE
11624,1501234573,1501291536,11361,9913,FALSE
12127,1501292042,1501292153,11266,12002,FALSE
12127,1501292153,1501353306,12002,11266,FALSE
11811,1501279826,1501294888,11566,11651,FALSE
14388,1501294988,1501295190,10871,11724,FALSE
12157,1501276032,1501295155,11607,11037,FALSE
14388,1501295190,1501842055,11724,10871,FALSE
14579,1501296543,1501297199,10871,11724,FALSE
11029,1500499297,1501297026,11211,11346,FALSE
14579,1501297199,1501565320,11724,10871,FALSE
16283,1501297229,1501297563,12132,11467,FALSE
12148,1496631518,1501297525,11369,11211,FALSE
16283,1501297563,1501710857,11467,12132,FALSE
16275,1501069728,1501298915,12132,9913,FALSE
11717,1501278718,1501298917,11055,10705,FALSE
11811,1501296423,1501299734,11651,11582,FALSE
11811,1501299739,1501300057,11582,11640,FALSE
11811,1501300057,1501301475,11640,11008,FALSE
12152,1501300694,1501300852,11369,11033,FALSE
12152,1501301010,1501301208,11033,12002,FALSE
12152,1501301208,1501394473,12002,11266,FALSE
7023,1501247563,1501301222,11651,11008,FALSE
7023,1501301783,1501302197,11008,11640,FALSE
12148,1501297920,1501302453,11211,12289,FALSE
11811,1501305469,1501306089,11008,10988,FALSE
11811,1501306089,1501306812,10988,11475,FALSE
7023,1501303078,1501307829,11640,11539,FALSE
11811,1501306812,1501309672,11475,11539,FALSE
11920,1496100922,1501310709,11055,11398,FALSE
16295,1499472001,1501314240,12132,9913,FALSE
5503,1501113627,1501315189,9913,10847,FALSE
11750,1501113627,1501315189,9913,10847,FALSE
12676,1501165609,1501315727,12094,10938,FALSE
12148,1501303093,1501316346,12289,11268,FALSE
12552,1499779788,1501319125,10937,10936,FALSE
12157,1501295344,1501320655,11037,10102,FALSE
11715,1501196983,1501321710,10693,11603,FALSE
14458,1501266350,1501322917,11724,11184,FALSE
14556,1501259613,1501323127,11239,11724,FALSE
14458,1501323360,1501323411,11184,11050,FALSE
11928,1500984830,1501323871,11639,11308,FALSE
11928,1501324377,1501325398,11308,11550,FALSE
12157,1501320940,1501327021,10102,11002,FALSE
14458,1501325218,1501327145,11050,10999,FALSE
11928,1501325592,1501327579,11550,11460,FALSE
14396,1501267155,1501331511,10871,11174,FALSE
14458,1501327236,1501332305,10999,12130,FALSE
15220,1501250174,1501333514,11603,11055,FALSE
14396,1501331926,1501333530,11174,12371,FALSE
13034,1501284503,1501334928,12289,11211,FALSE
14396,1501335024,1501335156,12371,11425,FALSE
11928,1501328384,1501335182,11460,11084,FALSE
14506,1501252642,1501336534,11050,11467,FALSE
14383,1501338454,1501540167,11139,11384,FALSE
16579,1501338454,1501540167,11139,11384,FALSE
14493,1501268306,1501338659,11069,11368,FALSE
11715,1501326239,1501340417,11603,10390,FALSE
14570,1501182847,1501340443,10871,11239,FALSE
14570,1501340936,1501341148,11239,11578,FALSE
14570,1501341148,1501416247,11578,11239,FALSE
14493,1501339397,1501343737,11368,11641,FALSE
11715,1501341406,1501345440,10390,10705,FALSE
14500,1501330949,1501346934,11443,11139,FALSE
14493,1501345282,1501346968,11641,11278,FALSE
11715,1501345479,1501347137,10705,11501,FALSE
11928,1501335718,1501348432,11084,11234,FALSE
14500,1501349196,1501349216,11139,11384,FALSE
16270,1501258702,1501350497,12371,11641,FALSE
12157,1501327385,1501351568,11002,11566,FALSE
16269,1501239386,1501354102,12132,12130,FALSE
14553,1501275227,1501354302,11254,11039,FALSE
14500,1501349216,1501355737,11384,10871,FALSE
14561,1501294413,1501356985,9913,11724,FALSE
14562,1501283625,1501359151,11724,11207,FALSE
14557,1501187220,1501360169,11473,11207,FALSE
14496,1501323272,1501361028,11668,11244,FALSE
14562,1501359323,1501361755,11207,9913,FALSE
14557,1501360785,1501361855,11207,11050,FALSE
14573,1501242556,1501362839,11160,9913,FALSE
14492,1501355763,1501363364,11039,10871,FALSE
14499,1501331337,1501365418,10871,11254,FALSE
14493,1501361929,1501366926,11278,12203,FALSE
11786,1499811063,1501366998,9913,10847,FALSE
11786,1501367077,1501368894,10847,10843,FALSE
12238,1501367077,1501368894,10847,10843,FALSE
14573,1501365080,1501370541,9913,12203,FALSE
11786,1501370499,1501370772,10843,11393,FALSE
12238,1501370499,1501370772,10843,11393,FALSE
11786,1501371791,1501371992,11393,10845,FALSE
12238,1501371791,1501371992,11393,10845,FALSE
8493,1501326185,1501372104,11125,11651,FALSE
14568,1501373052,1501375485,11139,11384,FALSE
14568,1501375485,1501424518,11384,11139,FALSE
14581,1501348911,1501375834,10871,11039,FALSE
11786,1501373728,1501375920,10845,11046,FALSE
12238,1501373728,1501375920,10845,11046,FALSE
12229,1501384650,1501384700,10843,11393,FALSE
12229,1501385154,1501386294,11393,10845,FALSE
12229,1501386677,1501388655,10845,10835,FALSE
12229,1501389190,1501390737,10835,11046,FALSE
12155,1501113323,1501392168,11206,12289,FALSE
12229,1501391706,1501392514,11046,10827,FALSE
11786,1501376769,1501393261,11046,11436,FALSE
12238,1501376769,1501393261,11046,11436,FALSE
12155,1501392516,1501394490,12289,11211,FALSE
16281,1501366260,1501407963,11207,9913,FALSE
14562,1501366733,1501408436,9913,12203,FALSE
14396,1501335711,1501409628,11425,9913,FALSE
16302,1501272619,1501409641,11526,11618,FALSE
16302,1501409674,1501409995,11618,11526,FALSE
14497,1501273264,1501409920,11139,11724,FALSE
14493,1501368239,1501410950,12203,12160,FALSE
14557,1501365328,1501411230,11050,9913,FALSE
20549,1501410271,1501412105,11622,11285,FALSE
14573,1501371057,1501412334,12203,12160,FALSE
8493,1501372753,1501413416,11651,11119,FALSE
14562,1501408568,1501414451,12203,12160,FALSE
20549,1501413260,1501415515,11285,11504,FALSE
12224,1501268446,1501416171,11268,11206,FALSE
14463,1501276686,1501418168,11160,11384,FALSE
20549,1501416143,1501419279,11504,11371,FALSE
14561,1501357248,1501421930,11724,9913,FALSE
12676,1501318527,1501423271,10938,11603,FALSE
14562,1501416380,1501424278,12160,11069,FALSE
12195,1493943841,1501425819,11226,11346,FALSE
12151,1501247060,1501426601,10379,10390,FALSE
14497,1501410041,1501432811,11724,11239,FALSE
14562,1501424611,1501434058,11069,11479,FALSE
14573,1501413737,1501435112,12160,11069,FALSE
14561,1501427089,1501436558,9913,11278,FALSE
14557,1501422042,1501436730,9913,11321,FALSE
16281,1501414263,1501437733,9913,10999,FALSE
15528,1501439072,1501461003,11638,11637,FALSE
14576,1501288295,1501439470,11255,11039,FALSE
14500,1501357201,1501439527,10871,11479,FALSE
14547,1501193867,1501439602,11244,11321,FALSE
12668,1500829784,1501441093,11603,11055,FALSE
14561,1501442484,1501444543,11278,12203,FALSE
14576,1501445567,1501456510,11039,10871,FALSE
20990,1495608948,1501446001,11603,10689,FALSE
14499,1501365600,1501446454,11254,11217,FALSE
14570,1501416247,1501447469,11239,11143,FALSE
14581,1501448621,1501449671,11039,10871,FALSE
14463,1501419017,1501450503,11384,11160,FALSE
14393,1501258951,1501452123,10871,11039,FALSE
14393,1501453768,1501453809,11039,10871,FALSE
14556,1501336291,1501454215,11724,11244,FALSE
14548,1501015900,1501454946,11139,11443,FALSE
14576,1501456510,1501482192,10871,11039,FALSE
14548,1501456399,1501457809,11443,11139,FALSE
14570,1501447701,1501458624,11143,11479,FALSE
15245,1501262608,1501458907,11398,11004,FALSE
11703,1501332864,1501460018,12006,11055,FALSE
15529,1501460592,1501547338,11637,11638,FALSE
8398,1498073056,1501460992,10779,11293,FALSE
15522,1501461391,1501545301,11637,11638,FALSE
14328,1501056001,1501461996,12371,12203,FALSE
8343,1499185201,1501462098,11254,12203,FALSE
14557,1501452287,1501462412,11321,12203,FALSE
11703,1501460475,1501462489,11055,11501,FALSE
9215,1474680651,1501462542,11264,12203,FALSE
11786,1501394089,1501462890,11436,11096,FALSE
12238,1501394089,1501462890,11436,11096,FALSE
12205,1501464996,1501465233,12002,11266,FALSE
11703,1501464478,1501465137,11501,10705,FALSE
12159,1496546285,1501465381,11369,11119,FALSE
11703,1501465205,1501465486,10705,11665,FALSE
11718,1501334401,1501465730,12006,11603,FALSE
14327,1501056001,1501467239,12371,12203,FALSE
12159,1501466965,1501467812,11119,11651,FALSE
12159,1501467980,1501468039,11651,11125,FALSE
15220,1501408029,1501468763,11055,10390,FALSE
12159,1501468616,1501470182,11125,11119,FALSE
12159,1501471058,1501471537,11119,11125,FALSE
12159,1501471783,1501471880,11125,11008,FALSE
12159,1501472524,1501472709,11008,10988,FALSE
12159,1501472709,1501473977,10988,11640,FALSE
12159,1501474280,1501474437,11640,11539,FALSE
11703,1501465622,1501479208,11665,10390,FALSE
15220,1501472865,1501480739,10390,11603,FALSE
14576,1501482192,1501529498,11039,11724,FALSE
12157,1501352618,1501484285,11566,11651,FALSE
20572,1501477976,1501484399,11052,11156,FALSE
12157,1501485877,1501485929,11651,11119,FALSE
12157,1501486279,1501486285,11119,11651,FALSE
20572,1501486633,1501486658,11156,11404,FALSE
11781,1500749576,1501487280,9913,10847,FALSE
20572,1501486658,1501488087,11404,11203,FALSE
20572,1501488163,1501493909,11203,11559,FALSE
11193,1500595201,1501494465,11497,11267,FALSE
14573,1501439050,1501494519,11069,11479,FALSE
15366,1501316683,1501494625,10689,11356,FALSE
20572,1501494260,1501495415,11559,11544,FALSE
11146,1500595201,1501495553,11497,11267,FALSE
12127,1501353306,1501495989,11266,11033,FALSE
12127,1501496005,1501552088,11033,12002,FALSE
11143,1501459201,1501496909,11497,11567,FALSE
11718,1501467902,1501497081,11603,10390,FALSE
14497,1501434608,1501498034,11239,11160,FALSE
14557,1501462503,1501498066,12203,12160,FALSE
14554,1501343252,1501498184,11533,11541,FALSE
16270,1501358977,1501498774,11641,11278,FALSE
14386,1501499875,1501500501,11139,11160,FALSE
16577,1501499875,1501500501,11139,11160,FALSE
14386,1501500501,1501537764,11160,11139,FALSE
16577,1501500501,1501537764,11160,11139,FALSE
20990,1501446121,1501501388,10689,11566,FALSE
14493,1501412202,1501501565,12160,10006,FALSE
20990,1501501627,1501502233,11566,11539,FALSE
15261,1501455448,1501502252,10689,11533,FALSE
20990,1501502493,1501502551,11539,11066,FALSE
12881,1500716027,1501503414,10939,11054,FALSE
16302,1501496747,1501504514,11526,10999,FALSE
20990,1501502721,1501504625,11066,11119,FALSE
15366,1501494800,1501504745,11356,11564,FALSE
14547,1501453937,1501504776,11321,12203,FALSE
12194,1494811570,1501505897,11226,11443,FALSE
15261,1501502660,1501506335,11533,11564,FALSE
12881,1501503638,1501506486,11054,10939,FALSE
14550,1501238447,1501506631,11443,11160,FALSE
12194,1501506079,1501506961,11443,11139,FALSE
11028,1495379747,1501507045,11030,12291,FALSE
16281,1501454098,1501507149,10999,11050,FALSE
16302,1501504857,1501507280,10999,11050,FALSE
12194,1501507324,1501507411,11139,11384,FALSE
15261,1501506364,1501507435,11564,11473,FALSE
20990,1501507872,1501508968,11119,11651,FALSE
16266,1501495891,1501508036,12132,9913,FALSE
12194,1501507838,1501508185,11384,10871,FALSE
14562,1501434654,1501508349,11479,9913,FALSE
12194,1501508359,1501508445,10871,11039,FALSE
12223,1501384869,1501509034,10390,11539,FALSE
15525,1501509059,1501534479,11637,11638,FALSE
15261,1501507619,1501509287,11473,11668,FALSE
14547,1501505948,1501509864,12203,11278,FALSE
16302,1501507584,1501510218,11050,9913,FALSE
14473,1501511599,1501511700,11160,11244,FALSE
14473,1501511700,1501622457,11244,11160,FALSE
11932,1496189851,1501513168,10706,10936,FALSE
11932,1501513257,1501513287,10936,10935,FALSE
15261,1501509500,1501513428,11668,11321,FALSE
16281,1501507472,1501514306,11050,11207,FALSE
14557,1501499590,1501514447,12160,11069,FALSE
15261,1501513525,1501514543,11321,11425,FALSE
14496,1501409839,1501515373,11244,11254,FALSE
12192,1493855461,1501515610,11226,11156,FALSE
14550,1501506924,1501515646,11160,11384,FALSE
12230,1501513646,1501517361,10847,10843,FALSE
16270,1501499056,1501518187,11278,11425,FALSE
11932,1501513466,1501518545,10935,11156,FALSE
11932,1501518918,1501518933,11156,11404,FALSE
14561,1501510716,1501520660,12203,12353,FALSE
14506,1501354918,1501520935,11467,11641,FALSE
14561,1501520852,1501521165,12353,11641,FALSE
14561,1501521327,1501521690,11641,9911,FALSE
14561,1501521846,1501534427,9911,12203,FALSE
16302,1501516194,1501521979,9913,12203,FALSE
14497,1501498195,1501522858,11160,11384,FALSE
12230,1501519391,1501523004,10843,11393,FALSE
14570,1501498500,1501523653,11479,9913,FALSE
14547,1501509915,1501525542,11278,11641,FALSE
16269,1501515190,1501527819,12130,11618,FALSE
14576,1501529498,1501564270,11724,11255,FALSE
14550,1501520008,1501529830,11384,11139,FALSE
14549,1501506161,1501530350,11160,11139,FALSE
14561,1501534427,1501534498,12203,11240,FALSE
15525,1501534479,1501544340,11638,11637,FALSE
14561,1501534498,1501563321,11240,12203,FALSE
11718,1501497304,1501537712,10390,10379,FALSE
14556,1501496393,1501538196,11244,11384,FALSE
11718,1501538081,1501538556,10379,10705,FALSE
14492,1501532178,1501538801,10871,11160,FALSE
14548,1501539558,1501540123,11139,11384,FALSE
11718,1501538663,1501539846,10705,11268,FALSE
14548,1501540123,1501582230,11384,11139,FALSE
14383,1501540167,1501681845,11384,11139,FALSE
16579,1501540167,1501681845,11384,11139,FALSE
20572,1501515991,1501541459,11544,11003,FALSE
14387,1501542456,1501542618,10871,11254,FALSE
14387,1501542618,1501841397,11254,10871,FALSE
11932,1501518933,1501542660,11404,11028,FALSE
11932,1501542913,1501543881,11028,11082,FALSE
14547,1501544289,1501544370,11641,12371,FALSE
14547,1501544370,1501594602,12371,11641,FALSE
15522,1501545301,1501547308,11638,11637,FALSE
11726,1501546342,1501546701,12006,11034,FALSE
5504,1492935111,1501548723,11060,10847,FALSE
11632,1492935111,1501548723,11060,10847,FALSE
14381,1501549420,1501549582,11160,11244,FALSE
14381,1501549582,1501680352,11244,11160,FALSE
15261,1501514591,1501550200,11425,11866,FALSE
12223,1501511948,1501550326,11539,11640,FALSE
15261,1501550288,1501551083,11866,12203,FALSE
12127,1501552088,1501669601,12002,11033,FALSE
15261,1501551384,1501552290,12203,12160,FALSE
14577,1500827671,1501553266,11160,9913,FALSE
12162,1496977578,1501553996,11369,12006,FALSE
12152,1501554990,1501629585,11266,12002,FALSE
15261,1501552766,1501555175,12160,11411,FALSE
14380,1499390336,1501558152,11160,9913,FALSE
13069,1498307185,1501561925,12203,10438,FALSE
12192,1501517458,1501562548,11156,11640,FALSE
14504,1500590654,1501562887,11368,9913,FALSE
14561,1501563321,1501563634,12203,11936,FALSE
14561,1501563634,1501582876,11936,12203,FALSE
12192,1501562562,1501563939,11640,11475,FALSE
11028,1501507239,1501564055,12291,11346,FALSE
14579,1501565320,1501565582,10871,11724,FALSE
14579,1501565582,1501625025,11724,10871,FALSE
12192,1501564592,1501566441,11475,11539,FALSE
21021,1495235714,1501570914,10706,12117,FALSE
11624,1501291909,1501571479,9913,11361,FALSE
12598,1501459528,1501572615,11293,10999,FALSE
11657,1500555970,1501576427,9913,12132,FALSE
20564,1501577405,1501579051,11494,11607,FALSE
12192,1501567168,1501580871,11539,11056,FALSE
14492,1501544919,1501580920,11160,11443,FALSE
14554,1501498689,1501581514,11541,11483,FALSE
14548,1501582230,1501582331,11139,11384,FALSE
16270,1501530503,1501582469,11425,12160,FALSE
16302,1501522625,1501584437,12203,11554,FALSE
20564,1501579352,1501584551,11607,11177,FALSE
14561,1501582876,1501586954,12203,11278,FALSE
11809,1500946095,1501587358,11396,9913,FALSE
20572,1501541660,1501588262,11003,11130,FALSE
12142,1496198666,1501591516,11369,11119,FALSE
12142,1501591674,1501592413,11119,11066,FALSE
12142,1501593409,1501593424,11066,11651,FALSE
12192,1501581068,1501594029,11056,10390,FALSE
12662,1500555290,1501595604,11054,12094,FALSE
14548,1501582331,1501597263,11384,11443,FALSE
12673,1500473173,1501597395,10938,12094,FALSE
12677,1499452382,1501598840,10938,11501,FALSE
20564,1501584777,1501602170,11177,11037,FALSE
14499,1501449392,1501602456,11217,11039,FALSE
14499,1501602486,1501602537,11039,10871,FALSE
16270,1501604157,1501604914,12160,11240,FALSE
14550,1501582972,1501606656,11139,11310,FALSE
16270,1501604914,1501606913,11240,12160,FALSE
14499,1501602567,1501608644,10871,11384,FALSE
14578,1501267087,1501609224,11526,9913,FALSE
27636,1501527084,1501611664,11669,11460,FALSE
