deploymentID,port,frequency,type,true_bearing,height,angle
8273,L3,434.00,yagi-5,NULL,4.3,0
8273,L4,434.00,yagi-5,NULL,4.1,0
8274,1,166.38,yagi-5,349.7924,NULL,NULL
8274,2,166.38,yagi-9-laird,259.7924,NULL,NULL
8274,3,166.38,yagi-5,169.7924,NULL,NULL
8274,4,166.38,yagi-9-laird,79.7924,NULL,NULL
8274,L1,434.00,yagi-6,79.7924,NULL,NULL
8274,L2,434.00,yagi-6,259.7924,NULL,NULL
8274,L3,434.00,yagi-6,169.7924,NULL,NULL
8274,L4,434.00,yagi-6,349.7924,NULL,NULL
8275,1,166.38,yagi-9-laird,167.0369,7,NULL
8275,3,166.38,yagi-9-laird,279.0369,7,NULL
8275,L1,434.00,custom,19.03694,6,NULL
8275,L3,434.00,custom,167.0369,6,NULL
8275,L4,434.00,custom,279.0369,6,NULL
8276,1,166.38,yagi-9-maple,168.7496,NULL,NULL
8276,2,166.38,yagi-9-maple,258.7496,NULL,NULL
8276,3,166.38,yagi-9-maple,348.7496,NULL,NULL
8276,4,166.38,yagi-9-maple,78.74958,NULL,NULL
8131,L1,434.00,yagi-6,90,7.3,0
8131,L2,434.00,yagi-6,265,7.2,0
8277,L1,434.00,monopole,NULL,5.8,NULL
8277,6,166.38,yagi-9-laird,NULL,5.56,NULL
8277,7,166.38,yagi-9-laird,NULL,5.44,NULL
8277,4,166.38,yagi-9-laird,NULL,5.33,NULL
8277,3,166.38,yagi-9-laird,NULL,5.16,NULL
8132,3,166.38,yagi-9-laird,265,5.6,0
8132,4,166.38,yagi-9-laird,90,6.6,0
8278,1,434.00,monopole,NULL,10,NULL
8280,4,166.38,monopole,NULL,3,NULL
8280,L1,434.00,monopole,NULL,3,NULL
8281,1,166.38,custom-9,90,10.5,NULL
8281,2,166.38,custom-9,270,11.5,NULL
8282,2,166.38,yagi-9,131.0845,5.8,NULL
8282,3,166.38,custom-9,1.084516,4.5,NULL
8279,1,166.38,yagi-9-laird,NULL,14,NULL
8279,4,166.38,yagi-9-laird,NULL,13,NULL
8283,1,166.38,yagi-3,184.7031,NULL,NULL
8283,2,166.38,yagi-9-laird,89.70313,NULL,NULL
8283,3,166.38,yagi-9-laird,269.7031,NULL,NULL
8284,1,166.38,yagi-9,276.8672,NULL,NULL
8284,2,166.38,yagi-5,47.86721,NULL,NULL
8284,3,166.38,yagi-5,294.8672,NULL,NULL
8251,2,166.38,yagi-9-laird,170.3319,NULL,NULL
8285,1,166.38,yagi-9-laird,272.0643,NULL,NULL
8285,2,166.38,yagi-9-laird,175.0643,NULL,NULL
8286,L1,434.00,yagi-6,252,6.3,0
8286,L2,434.00,yagi-6,103.5,6.3,0
8286,4,166.38,yagi-9-laird,103.5,6.2,0
8289,1,166.38,yagi-9-laird,209.8457,5,NULL
8289,2,166.38,yagi-9-laird,178.8457,3,NULL
8289,3,166.38,yagi-9-laird,279.8456,4,NULL
8289,L1,434.00,yagi-6,209.8457,3.5,NULL
8289,L2,434.00,yagi-6,157.8457,3.5,NULL
8289,L3,434.00,yagi-6,275.8456,3.5,NULL
8290,1,166.38,yagi-9-laird,81.68456,NULL,NULL
8290,2,166.38,yagi-9-laird,171.6846,NULL,NULL
8290,3,166.38,yagi-9-laird,261.6846,NULL,NULL
8291,1,166.38,yagi-9-laird,303.7419,8,NULL
8291,2,166.38,yagi-9-laird,237.7419,7.5,NULL
8292,1,166.38,yagi-9-laird,132.6115,NULL,NULL
8292,2,166.38,yagi-9-laird,26.6115,NULL,NULL
8292,3,166.38,yagi-9-laird,247.6115,NULL,NULL
8293,L1,434.00,yagi-6,230,8.5,0
8293,L2,434.00,yagi-6,320,8.9,0
8293,L3,434.00,yagi-6,165,7.9,0
8294,L1,434.00,yagi-6,306,10.4,0
8294,L2,434.00,yagi-6,90,10.3,0
8294,3,166.38,yagi-9-laird,306,9.9,0
8294,4,166.38,yagi-9-laird,90,8.9,0
8295,3,166.38,yagi-9-laird,265,5.6,0
8295,4,166.38,yagi-9-laird,90,6.6,0
8295,L1,434.00,yagi-6,271,7.2,0
8295,L2,434.00,yagi-6,90,7.3,0
8296,6,166.38,yagi-9-maple,335,NULL,NULL
8296,7,166.38,yagi-9-maple,280,NULL,NULL
8296,L4,434.00,yagi-6,10,NULL,NULL
8297,1,150.10,omni-whip,NULL,NULL,NULL
8297,2,150.10,omni-whip,NULL,NULL,NULL
8297,3,150.10,omni-whip,NULL,NULL,NULL
8297,4,150.10,omni-whip,NULL,NULL,NULL
8298,L1,434.00,yagi-6,319.7041,2,90
8298,L2,434.00,yagi-6,174.7041,2,90
8298,L3,434.00,yagi-6,79.70415,2,90
8298,L4,434.00,yagi-6,142.7041,2,90
8299,1,166.38,yagi-9-laird,280.2412,6,NULL
8299,2,166.38,yagi-9-laird,100.2412,6,NULL
8301,L1,434.00,yagi-6,85.81544,10.8,0
8301,L2,434.00,yagi-6,265.8154,9.9,0
8301,L3,434.00,yagi-6,175.8154,9.9,0
8301,L4,434.00,yagi-6,355.8154,8.9,0
8301,5,166.38,monopole,NULL,8.9,180
8302,1,150.10,omni-whip,NULL,NULL,NULL
8302,2,150.10,omni-whip,NULL,NULL,NULL
8302,3,150.10,omni-whip,NULL,NULL,NULL
8302,4,150.10,omni-whip,NULL,NULL,NULL
8305,2,166.38,yagi-6,276.9637,NULL,NULL
8305,4,166.38,yagi-6,146.9637,NULL,NULL
8305,L1,434.00,yagi-6,96.96367,NULL,NULL
8305,L2,434.00,yagi-6,316.9637,NULL,NULL
8305,L3,434.00,yagi-6,276.9637,NULL,NULL
8305,L4,434.00,yagi-6,186.9637,NULL,NULL
8306,L1,434.00,yagi-6,280.1489,20.4,NULL
8306,L2,434.00,yagi-6,45.14892,20.7,NULL
8306,3,166.38,yagi-9-laird,280.1489,20.4,NULL
8306,4,166.38,yagi-9-laird,45.14892,20.7,NULL
8307,6,166.38,yagi-9-laird,NULL,18.2,NULL
8307,7,166.38,yagi-9-laird,NULL,19.2,NULL
8309,4,166.38,yagi-9-laird,252,6.2,0
8309,L1,434.00,yagi-6,252,6.3,0
8309,L2,434.00,yagi-6,103.5,6.3,0
8309,3,166.38,yagi-9-laird,103.5,5.3,0
8310,L3,434.00,yagi-9,203.2595,7,0
8310,6,166.38,yagi-5,113.2595,7.5,0
8316,6,166.38,yagi-9-laird,NULL,7.8,NULL
8316,6,166.38,yagi-9-laird,NULL,7.8,NULL
8310,7,166.38,yagi-5,28.2595,7,0
8316,6,166.38,yagi-9-laird,NULL,7.8,NULL
8316,7,166.38,yagi-9-laird,NULL,8.8,NULL
8316,7,166.38,yagi-9-laird,NULL,8.8,NULL
8310,L5,434.00,yagi-9,113.2595,8,0
8316,L1,434.00,yagi-6,NULL,7.3,NULL
8316,L2,434.00,yagi-6,NULL,7.3,NULL
8316,7,166.38,yagi-9-laird,NULL,8.8,NULL
8310,4,166.38,yagi-5,203.2595,7.5,0
8316,L3,434.00,yagi-6,NULL,7.3,NULL
8310,L4,434.00,yagi-9,28.2595,8,0
8319,1,166.38,omni-whip,NULL,NULL,NULL
8320,1,166.38,omni-whip,NULL,NULL,NULL
8321,1,166.38,omni-whip,NULL,NULL,NULL
8322,1,166.38,omni-whip,NULL,NULL,NULL
8323,1,166.38,omni-whip,NULL,NULL,NULL
8324,1,166.38,omni-whip,NULL,NULL,NULL
8325,1,166.38,yagi-5,291.6885,NULL,NULL
8325,2,166.38,yagi-5,24.68849,NULL,NULL
8325,3,166.38,yagi-5,111.6885,NULL,NULL
8326,4,166.38,yagi-9-laird,NULL,5.2,NULL
8326,6,166.38,yagi-9-laird,NULL,3,NULL
8326,7,166.38,yagi-9-laird,NULL,4.1,NULL
8326,L1,434.00,yagi-6,NULL,4.75,NULL
8326,L2,434.00,yagi-6,NULL,4.75,NULL
8326,L3,434.00,yagi-6,NULL,4.75,NULL
7480,4,434.00,yagi-6,NULL,NULL,NULL
7480,1,166.38,yagi-9-laird,NULL,NULL,NULL
8327,L5,434.00,yagi-9,328.122,38,0
8327,4,166.38,yagi-5,80.12204,38,0
8327,L4,434.00,yagi-9,80.12204,38,0
8327,7,166.38,yagi-5,328.122,37,0
8327,L2,434.00,yagi-9,238.122,38,0
8327,5,166.38,yagi-5,148.122,38,0
8327,L1,434.00,yagi-9,148.122,38,0
8327,6,166.38,yagi-5,238.122,37,0
8328,L5,434.00,yagi-9,133.2385,9,0
8328,L4,434.00,yagi-9,223.2385,8.5,0
8328,6,166.38,yagi-5,133.2385,8,0
8328,L3,434.00,yagi-9,313.2385,7.5,0
8328,7,166.38,yagi-5,223.2385,7,0
8328,4,166.38,yagi-5,313.2385,6,0
8303,L3,434.00,yagi-9,72.95827,13.7,0
8303,3,166.38,yagi-5,347.9583,13.1,0
8303,4,166.38,yagi-5,72.95827,12.2,0
8303,L4,434.00,yagi-9,237.9583,14,0
8303,L5,434.00,yagi-9,172.9583,13.4,0
8303,5,166.38,yagi-9-maple,237.9583,12.8,0
8330,L1,434.00,yagi-6,NULL,6,NULL
8330,L2,434.00,yagi-6,NULL,5.6,NULL
8330,1,166.38,yagi-5,NULL,4.7,NULL
8330,2,166.38,none,NULL,5,NULL
8330,3,166.38,none,NULL,7.3,NULL
8330,4,166.38,none,NULL,6.8,NULL
8331,L1,434.00,custom,NULL,27.4,NULL
8331,L2,434.00,custom,NULL,27.4,NULL
8331,1,166.38,yagi-9-laird,NULL,27,NULL
8331,3,166.38,yagi-5,NULL,26.2,NULL
8331,4,166.38,yagi-5,NULL,26.2,NULL
8331,2,166.38,yagi-9-laird,NULL,27,NULL
8332,L1,434.00,custom,259.519,11,NULL
8332,L2,434.00,custom,79.51896,11,NULL
8332,1,166.38,yagi-9-laird,NULL,9.1,NULL
8332,2,166.38,yagi-9-laird,NULL,9.1,NULL
8332,3,166.38,yagi-5,NULL,10,NULL
8332,4,166.38,yagi-5,NULL,10,NULL
8057,1,166.38,yagi-9-laird,109.1367,19,NULL
8057,2,166.38,yagi-9-laird,23.13665,20,NULL
8057,3,166.38,yagi-9-laird,309.1367,19,NULL
8057,4,166.38,yagi-9-laird,199.1367,20,NULL
8057,L1,434.00,yagi-6,109.1367,20,NULL
8057,L2,434.00,yagi-6,289.1367,20,NULL
8057,L3,434.00,yagi-6,199.1367,20,NULL
8057,L4,434.00,yagi-6,19.13665,20,NULL
8333,L1,434.00,yagi-6,87.23383,NULL,NULL
8333,L2,434.00,yagi-6,32.23383,NULL,NULL
8333,L3,434.00,yagi-6,352.2338,NULL,NULL
8333,L4,434.00,yagi-6,342.2338,NULL,NULL
8333,1,166.38,yagi-6,327.2338,NULL,NULL
8334,1,166.38,yagi-9-laird,NULL,7,NULL
8334,2,166.38,yagi-9-laird,NULL,8,NULL
8334,3,166.38,yagi-9-laird,NULL,6,NULL
8334,L1,434.00,yagi-6,NULL,7.5,NULL
8334,L2,434.00,yagi-6,NULL,7,NULL
8334,L3,434.00,yagi-6,NULL,7.5,NULL
8335,L1,434.00,yagi-6,287.7237,5,NULL
8335,L2,434.00,yagi-6,107.7237,5,NULL
8335,3,166.38,yagi-9-maple,287.7237,4.5,NULL
8335,4,166.38,yagi-9-maple,107.7237,4,NULL
8336,L1,434.00,yagi-6,90,9.5,0
8336,L2,434.00,yagi-6,285,9.4,0
8336,3,166.38,yagi-9-laird,90,9.3,0
8336,4,166.38,yagi-9-laird,285,8.5,0
8338,3,166.38,yagi-9-laird,315.1915,47,NULL
8338,4,166.38,yagi-9-laird,145.1915,47,NULL
8338,6,166.38,yagi-9-laird,220.1915,47,NULL
8338,7,166.38,yagi-9-laird,25.19154,47,NULL
8338,L1,434.00,monopole,NULL,57,NULL
8338,L2,434.00,yagi-6,220.1915,40,NULL
8338,L3,434.00,yagi-6,25.19154,40,NULL
8338,L4,434.00,yagi-6,145.1915,40,NULL
8338,L5,434.00,yagi-6,315.1915,40,NULL
8339,1,166.38,yagi-9,82.23863,NULL,NULL
8339,2,166.38,yagi-9,262.2386,NULL,NULL
8340,L5,434.00,yagi-9,108.1008,6,0
8340,4,166.38,yagi-5,108.1008,5.5,0
8340,L3,434.00,yagi-9,153.1008,6,0
8340,3,166.38,yagi-9-maple,153.1008,5.5,0
8340,L4,434.00,yagi-9,201.1008,6,0
8340,1,166.38,yagi-9-maple,201.1008,5.5,0
8341,L3,434.00,yagi-9,239.959,NULL,0
8341,L4,434.00,yagi-9,333.959,NULL,0
8341,L5,434.00,yagi-9,52.95904,NULL,0
8342,L5,434.00,yagi-9,NULL,33.5,5
8342,L4,434.00,yagi-9,NULL,33.5,5
8342,L3,434.00,yagi-9,NULL,37.5,5
8342,L2,434.00,yagi-9,NULL,37.5,5
8343,L5,434.00,yagi-9,NULL,13,0
8343,L4,434.00,yagi-9,NULL,12.75,0
8343,L3,434.00,yagi-9,NULL,12.5,0
8344,1,434.00,yagi-6,354.9424,8,0
8344,2,434.00,yagi-6,84.94239,8,0
8344,3,434.00,yagi-6,174.9424,8,0
8344,4,434.00,yagi-6,264.9424,8,0
8345,L3,434.00,yagi-9,237.6147,11.2,0
8345,L5,434.00,yagi-9,302.6147,10.9,0
8345,L4,434.00,yagi-9,142.6147,10.4,0
8347,1,166.38,yagi-9-laird,93.12239,NULL,6
8347,2,166.38,yagi-9-laird,313.1224,NULL,5.6
8349,1,166.38,yagi-9-laird,103.2445,4,NULL
8350,1,166.38,yagi-9-laird,103.2449,6,NULL
8350,2,166.38,yagi-9-laird,223.2449,5,NULL
8350,3,166.38,yagi-9-laird,343.2449,4,NULL
8351,1,166.38,omni-mast,NULL,NULL,NULL
8352,3,166.38,yagi-9-laird,104.9431,NULL,NULL
8352,4,166.38,yagi-9-laird,161.9431,NULL,NULL
8353,L1,434.00,yagi-6,NULL,11.6,NULL
8353,L2,434.00,yagi-6,NULL,11.6,NULL
8353,L3,434.00,yagi-6,NULL,11.6,NULL
8353,1,166.38,yagi-9-maple,NULL,11.1,NULL
8353,2,166.38,yagi-9-maple,NULL,10.3,NULL
8353,3,166.38,yagi-9-maple,NULL,9.8,NULL
8352,7,166.38,yagi-9-laird,83.94308,NULL,NULL
8354,1,166.38,yagi-9,15.27269,NULL,NULL
8354,2,166.38,yagi-9,105.2727,NULL,NULL
8354,3,166.38,yagi-9,195.2727,NULL,NULL
8354,4,166.38,yagi-9,285.2727,NULL,NULL
8356,1,434.00,yagi-6,88.95069,NULL,NULL
8356,2,434.00,yagi-6,278.9507,NULL,NULL
8356,3,166.38,yagi-9-maple,268.9507,NULL,NULL
8356,4,166.38,yagi-9-maple,88.95069,NULL,NULL
8359,L1,434.00,yagi-6,318.2826,7.5,NULL
8359,L2,434.00,yagi-6,178.2826,6.5,NULL
8359,L3,434.00,yagi-6,125.2826,5.9,NULL
8359,L4,434.00,yagi-6,44.28256,5.3,NULL
8359,1,166.38,yagi-9-laird,280.2826,4.8,NULL
8359,2,166.38,yagi-9-laird,49.28256,4.2,NULL
8360,L1,434.00,yagi-6,267.8563,11,NULL
8360,L2,434.00,yagi-6,87.85632,11,NULL
8360,L3,434.00,yagi-6,357.8563,9.5,NULL
8360,L4,434.00,yagi-6,177.8563,9.5,NULL
8360,1,166.38,yagi-5,177.8563,9,NULL
8360,2,166.38,yagi-5,357.8563,8.5,NULL
8360,3,166.38,yagi-5,267.8563,9,NULL
8360,4,166.38,yagi-5,87.85632,8.5,NULL
8361,1,166.38,yagi-9-laird,77.7439,4,NULL
8361,2,166.38,yagi-9-laird,242.7439,3.8,NULL
8361,3,166.38,yagi-9-laird,162.7439,3.6,NULL
8362,1,166.38,yagi-9-laird,77.7439,4,NULL
8362,2,166.38,yagi-9-laird,242.7439,3.8,NULL
8362,3,166.38,yagi-9-laird,162.7439,3.6,NULL
8363,0,150.10,none,NULL,NULL,NULL
8365,L1,434.00,yagi-6,60.94983,15,NULL
8365,L3,434.00,yagi-6,240.9498,15,NULL
8365,4,166.38,yagi-9-laird,60.94983,14.5,NULL
8365,7,166.38,yagi-9-laird,265.9498,12.5,NULL
8366,1,166.38,yagi-9-laird,258.1127,28.3,NULL
8366,2,166.38,yagi-9-laird,33.11271,28.3,NULL
8366,3,166.38,yagi-9-laird,123.1127,28.3,NULL
8366,L1,434.00,yagi-6,123.1127,26.5,NULL
8366,L2,434.00,yagi-6,213.1127,26.5,NULL
8366,L3,434.00,yagi-6,348.1127,26.5,NULL
8367,1,166.38,yagi-5,0,2.3,NULL
8367,2,166.38,yagi-9-laird,270,1.3,NULL
8367,3,166.38,yagi-5,180,2.3,NULL
8367,4,166.38,yagi-9-laird,90,1.3,NULL
8367,L1,434.00,yagi-6,90,2.3,NULL
8367,L2,434.00,yagi-6,270,2.3,NULL
8367,L3,434.00,yagi-6,0,2.3,NULL
8367,L4,434.00,yagi-6,180,2.3,NULL
8368,L1,434.00,yagi-6,187.0978,3.4,NULL
8368,L2,434.00,yagi-6,267.0978,2.7,NULL
8368,1,166.38,custom-6,180.0978,1.9,NULL
8370,1,150.10,yagi-4,181.9257,NULL,NULL
8370,2,150.10,yagi-4,276.9257,NULL,NULL
8370,3,150.10,yagi-4,46.92567,NULL,NULL
8371,1,150.10,omni-whip,NULL,1,NULL
8372,1,166.38,yagi-9-maple,282.6079,50,NULL
8372,2,166.38,yagi-9-maple,104.6079,56,NULL
8372,L1,434.00,custom,282.6079,53,NULL
8372,L2,434.00,custom,104.6079,53,NULL
8373,1,166.38,yagi-9-laird,179.3932,23,NULL
8373,2,166.38,yagi-9-laird,359.3932,24,NULL
8373,3,166.38,yagi-9-laird,269.3932,22,NULL
8373,4,166.38,yagi-9-laird,89.39317,23,NULL
8373,L1,434.00,yagi-6,269.3932,24,NULL
8373,L2,434.00,yagi-6,89.39317,23,NULL
8373,L3,434.00,yagi-6,359.3932,22,NULL
8373,L4,434.00,yagi-6,179.3932,22,NULL
8369,1,150.10,yagi-6,300,0,NULL
8369,2,150.10,yagi-6,25,0,NULL
8369,3,150.10,yagi-6,120,0,NULL
8369,4,150.10,yagi-6,220,0,NULL
8374,1,166.38,yagi-5,168.0067,8.5,NULL
8374,2,166.38,yagi-9-laird,258.0067,9.5,NULL
8374,3,166.38,yagi-5,348.0067,8.5,NULL
8374,4,166.38,yagi-9-laird,78.0067,7.5,NULL
8374,L1,434.00,yagi-6,78.0067,10,NULL
8374,L2,434.00,yagi-6,258.0067,10,NULL
8374,L3,434.00,yagi-6,168.0067,10,NULL
8374,L4,434.00,yagi-6,348.0067,10,NULL
8375,L1,434.00,custom,174.974,26,NULL
8375,L2,434.00,custom,264.974,26,NULL
8375,L3,434.00,custom,355.974,26,NULL
8375,L4,434.00,custom,85.97403,26,NULL
8375,L5,434.00,omni-whip,NULL,26,NULL
8377,1,166.38,yagi-9-laird,187.3312,15.5,NULL
8377,2,166.38,yagi-9-laird,124.3312,15,NULL
8379,2,166.38,yagi-9-laird,264.706,18,NULL
8379,L1,434.00,monopole,264.706,18,NULL
8379,L3,434.00,yagi-6,84.70597,18,NULL
8379,L4,434.00,yagi-6,264.706,18,NULL
8379,5,166.38,yagi-9-laird,84.70597,18,NULL
8380,1,166.38,yagi-9,67.75869,4.6,NULL
8380,2,166.38,yagi-9,216.7587,4.3,NULL
8383,2,166.38,monopole,NULL,8,NULL
8383,3,434.00,yagi-9,NULL,7,NULL
8380,L1,434.00,monopole-da,NULL,4.7,NULL
8385,1,166.38,yagi-9,271.5246,4.9,NULL
8385,2,166.38,yagi-9,91.52462,4.7,NULL
8385,L1,434.00,monopole-da,NULL,5,NULL
8386,1,166.38,yagi-9-laird,271.4969,11,NULL
8386,2,166.38,yagi-9-laird,91.49694,11,NULL
8386,L1,434.00,monopole-da,NULL,5.7,NULL
8387,2,166.38,yagi-3,30.36528,3,NULL
8387,1,166.38,yagi-3,89.36528,1.5,NULL
8388,1,166.38,yagi-3,NULL,4,NULL
8389,6,166.38,monopole,NULL,2,NULL
8390,L1,434.00,monopole-da,NULL,1.5,NULL
8390,1,166.38,monopole,NULL,1.5,NULL
8389,L1,434.00,monopole-da,NULL,2,NULL
8391,0,166.38,omni-whip,NULL,1.5,NULL
8392,0,166.38,omni-whip,NULL,1.5,NULL
8393,0,166.38,monopole,NULL,NULL,NULL
8395,L1,434.00,monopole-da,NULL,1.5,NULL
8395,1,150.10,monopole,NULL,1.5,NULL
8396,1,166.38,yagi-9-maple,10.21151,26,NULL
8396,2,166.38,yagi-9-maple,38.21151,27.5,NULL
8396,3,166.38,yagi-9-maple,242.2115,29,NULL
8397,L1,434.00,yagi-6,280.889,2.8,90
8397,L2,434.00,yagi-6,190.889,3,90
8397,L3,434.00,yagi-6,100.889,3.2,90
8397,L4,434.00,yagi-6,10.88898,3.3,90
8397,6,166.38,yagi-6,280.889,3.5,0
8397,7,166.38,yagi-6,10.88898,2,0
8398,L1,434.00,yagi-6,333,12.7,NULL
8398,L2,434.00,yagi-6,255,12.3,NULL
8398,L3,434.00,yagi-6,180,11.6,NULL
8399,1,166.38,yagi-9-maple,NULL,NULL,NULL
8399,2,166.38,yagi-9-maple,NULL,NULL,NULL
8400,1,166.38,yagi-9-maple,NULL,NULL,NULL
8400,2,166.38,yagi-9-maple,NULL,NULL,NULL
8382,0,166.38,none,NULL,NULL,NULL
8382,1,166.38,none,NULL,NULL,NULL
8382,3,166.38,none,NULL,NULL,NULL
8382,4,166.38,none,NULL,NULL,NULL
8402,0,166.38,none,NULL,NULL,NULL
8402,1,166.38,none,NULL,NULL,NULL
8402,2,166.38,none,NULL,NULL,NULL
8402,3,166.38,none,NULL,NULL,NULL
8403,0,166.38,none,NULL,NULL,NULL
8403,1,166.38,none,NULL,NULL,NULL
8403,2,166.38,none,NULL,NULL,NULL
8403,3,166.38,none,NULL,NULL,NULL
8404,0,166.38,none,NULL,NULL,NULL
8404,1,166.38,none,NULL,NULL,NULL
8404,2,166.38,none,NULL,NULL,NULL
8405,0,166.38,none,NULL,NULL,NULL
8405,1,166.38,none,NULL,NULL,NULL
8405,2,166.38,none,NULL,NULL,NULL
8405,3,166.38,none,NULL,NULL,NULL
8406,0,166.38,none,NULL,NULL,NULL
8406,1,166.38,none,NULL,NULL,NULL
8406,2,166.38,none,NULL,NULL,NULL
8406,3,166.38,none,NULL,NULL,NULL
8407,1,166.38,yagi-5,71.12469,NULL,NULL
8407,2,166.38,yagi-5,35.1247,NULL,NULL
8407,3,166.38,yagi-5,333.1247,NULL,NULL
8407,L1,434.00,omni-whip,NULL,NULL,NULL
8407,L2,434.00,yagi-5,71.12469,NULL,NULL
8407,L3,434.00,yagi-5,35.1247,NULL,NULL
8407,L4,434.00,yagi-5,333.1247,NULL,NULL
8409,1,166.38,yagi-5,349.8529,10.9,NULL
8409,2,166.38,yagi-9-maple,259.8529,11.9,NULL
8409,3,166.38,yagi-9-maple,169.853,10.9,NULL
8409,4,166.38,yagi-5,79.85294,10,NULL
8409,L6,434.00,yagi-6,79.85294,12.2,NULL
8409,L7,434.00,yagi-6,259.8529,12.2,NULL
8409,L3,434.00,yagi-6,169.853,12.2,NULL
8409,L4,434.00,yagi-6,349.8529,12.2,NULL
8410,1,166.38,yagi-5,349.8529,10.9,NULL
8410,2,166.38,yagi-9-maple,259.8529,11.9,NULL
8410,3,166.38,yagi-9-maple,169.853,10.9,NULL
8410,4,166.38,yagi-5,79.85294,10,NULL
8410,L1,434.00,yagi-6,79.85294,12.2,NULL
8410,L2,434.00,yagi-6,259.8529,12.2,NULL
8410,L3,434.00,yagi-6,169.853,12.2,NULL
8410,L4,434.00,yagi-6,349.8529,12.2,NULL
8411,3,166.38,none,NULL,NULL,NULL
8414,1,166.38,yagi-9,15.24472,NULL,NULL
8414,2,166.38,yagi-9,195.2447,NULL,NULL
8414,3,166.38,yagi-9,285.2447,NULL,NULL
8414,4,166.38,yagi-9,105.2447,NULL,NULL
8415,1,166.38,yagi-9,15.24204,NULL,NULL
8415,2,166.38,yagi-9,105.242,NULL,NULL
8415,3,166.38,yagi-9,195.242,NULL,NULL
8415,4,166.38,yagi-9,285.242,NULL,NULL
8416,6,166.38,custom-9,321.0464,5.2,NULL
8416,7,166.38,custom-9,43.04637,5,NULL
8416,4,166.38,custom-9,122.0464,4.9,NULL
8416,L3,434.00,monopole-da,NULL,5.5,NULL
8417,L1,434.00,omni-whip,NULL,NULL,NULL
8417,L3,434.00,yagi-5,1.323123,NULL,NULL
8417,5,166.38,yagi-5,1.323123,NULL,NULL
8418,1,166.38,yagi-9-maple,0,937,NULL
8418,2,166.38,yagi-9-maple,90,936,NULL
8418,3,166.38,yagi-9-maple,180,935,NULL
8418,4,166.38,yagi-9-maple,270,934,NULL
8412,L1,434.00,yagi-6,330.4631,10,NULL
8412,L2,434.00,custom-6,135.4631,10,NULL
8412,L3,434.00,custom-6,210.4631,10,NULL
8412,L4,434.00,yagi-6,270.4631,10,NULL
8412,2,166.38,yagi-6,270.4631,8,NULL
8412,1,166.38,yagi-6,135.4631,9,NULL
8419,1,166.38,yagi-9-laird,263.3642,9,0
8419,2,166.38,yagi-9-laird,83.36423,9,0
8419,3,434.00,yagi-5,263.3642,9,0
8420,1,166.38,yagi-9-laird,83.59232,10,0
8420,2,166.38,yagi-9-laird,263.5923,10,0
8421,1,166.38,none,344.3817,NULL,NULL
8421,2,166.38,none,344.3817,NULL,NULL
8421,3,166.38,none,344.3817,NULL,NULL
8423,L1,434.00,omni-whip,NULL,1003,NULL
8423,L2,434.00,yagi-5,101.3174,1003,NULL
8423,L4,434.00,yagi-5,141.3174,1003,NULL
8423,1,166.38,yagi-5,101.3174,1003,NULL
8423,2,166.38,yagi-5,141.3174,1003,NULL
8424,L1,434.00,monopole,NULL,677,NULL
8424,L2,434.00,yagi-5,11.51344,677,NULL
8424,L3,434.00,yagi-5,191.5134,677,NULL
8424,L4,434.00,yagi-5,101.5134,677,NULL
8424,L5,434.00,yagi-5,281.5134,677,NULL
8424,1,166.38,yagi-9,NULL,677,NULL
8424,2,166.38,yagi-9,NULL,677,NULL
8424,3,166.38,yagi-9,NULL,677,NULL
8424,4,166.38,yagi-9,NULL,677,NULL
8425,L5,434.00,custom-9,NULL,8.5,NULL
8425,L4,434.00,custom-9,NULL,8,NULL
8425,L3,434.00,custom-9,NULL,7.8,NULL
8426,0,166.38,none,NULL,NULL,NULL
8426,1,166.38,none,NULL,NULL,NULL
8426,2,166.38,none,NULL,NULL,NULL
8426,3,166.38,none,NULL,NULL,NULL
8429,L1,434.00,monopole-da,NULL,6.1,NULL
8429,L2,434.00,yagi-6,4.192133,6.1,NULL
8429,L3,434.00,yagi-6,124.1921,6.1,NULL
8429,L4,434.00,yagi-6,244.1921,6.1,NULL
8430,2,166.38,yagi-9,282.2224,NULL,NULL
8430,1,166.38,yagi-9,102.2224,NULL,NULL
8431,4,166.38,yagi-9,330.19,NULL,NULL
8432,L1,434.00,monopole-da,NULL,12,NULL
8432,L2,434.00,yagi-6,NULL,11,NULL
8432,L3,434.00,yagi-6,NULL,11,NULL
8432,L4,434.00,yagi-6,NULL,11,NULL
8432,L5,434.00,yagi-6,NULL,11,NULL
8430,3,166.38,yagi-6,102.2224,NULL,NULL
8430,4,166.38,yagi-6,282.2224,NULL,NULL
8435,6,166.38,yagi-9-laird,306.5387,6.3,NULL
8435,7,166.38,yagi-9-laird,121.5387,6,NULL
8435,L1,434.00,monopole-da,NULL,6.5,NULL
8438,L1,434.00,yagi-6,260,11.3,NULL
8438,L2,434.00,yagi-6,165,11,NULL
8438,L3,434.00,yagi-6,45,10.4,NULL
8439,1,166.38,yagi-6,355.3325,NULL,NULL
8439,L1,434.00,yagi-6,85.33247,NULL,NULL
8439,L2,434.00,yagi-6,175.3325,NULL,NULL
8439,L3,434.00,yagi-6,265.3325,NULL,NULL
8439,L4,434.00,yagi-6,355.3325,NULL,NULL
8439,2,166.38,yagi-6,175.3325,NULL,NULL
