motusRecvID,recvProjectID,receiverID,recvDeployID,port,antennaType,bearing,magneticBearing,trueBearing,tilt,polBearing,polTilt,heightMeters,filter,cableLengthMeters,cableType,mountDistanceMeters,mountBearing,details,elevationAngle,polarization1,polarization2,deploymentStatus,dongle_type,frequency
2643,177,SG-35EBRPI31288,4842,2,yagi-8,255,255,256.7099,,,,2.5,,,,,,,,,,active,RTL-SDR,151.5
2643,177,SG-35EBRPI31288,4842,3,yagi-8,135,135,136.7099,,,,2.5,,,,,,,,,,active,RTL-SDR,151.5
2643,177,SG-35EBRPI31288,4842,4,yagi-8,350,350,351.7099,,,,2.5,,,,,,,,,,active,RTL-SDR,151.5
2649,48,SG-E37ARPI39041,4846,1,yagi-9-laird,90,90,77.7623,,,,12,,,,,,,,,,active,Funcube Pro Plus,166.38
2649,48,SG-E37ARPI39041,4846,2,yagi-9-laird,160,160,147.7623,,,,11.5,,,,,,,,,,active,Funcube Pro Plus,166.38
2649,48,SG-E37ARPI39041,4846,3,yagi-9-laird,53,53,40.7623,,,,11,,,,,,,,,,active,Funcube Pro Plus,166.38
2649,48,SG-E37ARPI39041,4846,4,yagi-9-laird,202,202,189.7623,,,,10.5,,,,,,,,,,active,Funcube Pro Plus,166.38
2653,3,SG-1215BBBK1743,4849,0,omni-whip,,,,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2653,3,SG-1215BBBK1743,5706,1,yagi-9-laird,276,276,259.4706,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2653,3,SG-1215BBBK1743,5706,2,yagi-9-laird,14,14,357.4706,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2653,3,SG-1215BBBK1743,5706,3,yagi-9-laird,75,75,58.470604,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2653,3,SG-1215BBBK1743,7418,1,yagi-9-laird,236,236,219.5835,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2653,3,SG-1215BBBK1743,7418,2,yagi-9-laird,334,334,317.5835,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2653,3,SG-1215BBBK1743,7418,3,yagi-9-laird,32,32,15.583489,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2653,3,SG-1215BBBK1743,7418,4,omni-mast,,,,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2659,1,SG-1614BBBK1612,4850,1,yagi-9-laird,185,185,176.97194,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2659,1,SG-1614BBBK1612,4850,2,yagi-9-laird,275,275,266.97195,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2659,1,SG-1614BBBK1612,4850,3,yagi-9-laird,90,90,81.97195,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2659,1,SG-1614BBBK1612,5835,2,yagi-9-laird,280,280,271.63367,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2659,1,SG-1614BBBK1612,5835,3,yagi-9-laird,120,120,111.63367,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2659,1,SG-1614BBBK1612,7226,1,yagi-9-laird,10,10,1.60845,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2659,1,SG-1614BBBK1612,7226,2,yagi-9-laird,270,270,261.60846,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2659,1,SG-1614BBBK1612,7226,3,yagi-9-laird,110,110,101.60845,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2660,1,SG-4001BBBK2170,4851,1,yagi-9-maple,260,260,249.15332,,,,13,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2660,1,SG-4001BBBK2170,4851,2,yagi-9-maple,122,122,111.15331,,,,12.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2660,1,SG-4001BBBK2170,4851,3,yagi-9-maple,175,175,164.15332,,,,12,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2661,48,SG-18B8RPI3A01C,4852,1,yagi-6,270,270,254.31926,,,,11.9,,,,,,,,,,active,Funcube Pro Plus,166.38
2661,48,SG-18B8RPI3A01C,4852,2,yagi-9-laird,180,180,164.31926,,,,11.4,,,,,,,,,,active,Funcube Pro Plus,166.38
2661,48,SG-18B8RPI3A01C,4852,3,yagi-9-laird,150,150,134.31926,,,,11,,,,,,,,,,active,Funcube Pro Plus,166.38
2661,48,SG-18B8RPI3A01C,4852,4,yagi-9-laird,32,32,16.319256,,,,10.5,,,,,,,,,,active,Funcube Pro Plus,166.38
2662,1,SG-2516BBBK24A0,4853,1,yagi-9-maple,90,90,,,,,13,,,,,,,,,,active,Funcube Pro Plus,166.38
2662,1,SG-2516BBBK24A0,4853,2,yagi-9-maple,355,355,,,,,12.5,,,,,,,,,,active,Funcube Pro Plus,166.38
2662,1,SG-2516BBBK24A0,4853,3,yagi-9-maple,155,155,,,,,12,,,,,,,,,,active,Funcube Pro Plus,166.38
2665,214,SG-AED4RPI38099,4855,1,none,,,,,,,,,,,,,,,,,terminated,RTL-SDR,151.5
2665,214,SG-AED4RPI38099,4855,2,none,,,,,,,,,,,,,,,,,terminated,RTL-SDR,151.5
2665,214,SG-AED4RPI38099,4855,3,none,,,,,,,,,,,,,,,,,terminated,RTL-SDR,151.5
2665,214,SG-AED4RPI38099,4909,1,yagi-5,240,240,242.84302,,,,5,,,,,,,,,,active,RTL-SDR,151.5
2665,214,SG-AED4RPI38099,4909,2,yagi-5,180,180,182.84302,,,,5,,,,,,,,,,active,RTL-SDR,151.5
2665,214,SG-AED4RPI38099,4909,3,yagi-5,118,118,120.84301,,,,5,,,,,,,,,,active,RTL-SDR,151.5
2666,216,SG-1634RPI38648,4856,4,custom,,,,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2666,216,SG-1634RPI38648,6004,1,yagi-4,36.81578,36.81578,40,,,,12,,12,RG-8,,,,0,,,terminated,Funcube Pro Plus,150.1
2666,216,SG-1634RPI38648,6004,2,yagi-4,146.81578,146.81578,150,,,,12,,12,RG-8,,,,0,,,terminated,Funcube Pro Plus,150.1
2666,216,SG-1634RPI38648,6004,3,yagi-4,236.81578,236.81578,240,,,,12,,12,RG-8,,,,0,,,terminated,Funcube Pro Plus,150.1
2666,216,SG-1634RPI38648,6004,4,yagi-4,321.81577,321.81577,325,,,,12,,12,RG-8,,,,0,,,terminated,Funcube Pro Plus,150.1
2669,4,SG-3C7FRPI2A84E,4857,1,yagi-9,92,92,89.736565,,,,10,,,,,,,0,92,0,terminated,RTL-SDR,166.38
2669,4,SG-3C7FRPI2A84E,4857,3,yagi-9,272,272,269.73657,,,,10,,,,,,,0,272,0,terminated,RTL-SDR,166.38
2670,31,Lotek-D000542,4858,1,yagi-9-laird,0,0,,,,,28,,,,,,,0,,,active,,166.38
2670,31,Lotek-D000542,4858,2,yagi-9-laird,180,180,,,,,27.7,,,,,,,0,,,active,,166.38
2670,31,Lotek-D000542,4858,3,yagi-9-laird,270,270,,,,,27.2,,,,,,,0,,,active,,166.38
2670,31,Lotek-D000542,4858,4,yagi-9-laird,90,90,,,,,26.7,,,,,,,0,,,active,,166.38
2672,217,SG-0816BBBK0909,4860,1,yagi-6,19.525362,19.525362,20,,,,20,,,,,,,,,5,active,Funcube Pro Plus,150.1
2672,217,SG-0816BBBK0909,4860,2,yagi-6,139.52536,139.52536,140,,,,20,,,,,,,,,5,active,Funcube Pro Plus,150.1
2672,217,SG-0816BBBK0909,4860,3,yagi-6,259.52536,259.52536,260,,,,20,,,,,,,,,5,active,Funcube Pro Plus,150.1
2672,217,SG-0816BBBK0909,4860,4,yagi-6,99.52536,99.52536,100,,,,20,,,,,,,,,5,active,Funcube Pro Plus,150.1
2672,217,SG-0816BBBK0909,4860,5,yagi-6,317.52536,317.52536,318,,,,20,,,,,,,,,5,active,Funcube Pro Plus,150.1
2672,217,SG-0816BBBK0909,4860,6,yagi-6,203.52536,203.52536,204,,,,20,,,,,,,,,5,active,Funcube Pro Plus,150.1
2673,217,SG-4815BBBK20BC,4861,1,yagi-6,3.3536012,3.3536012,4,,,,,,,,,,,,,5,terminated,Funcube Pro Plus,150.1
2673,217,SG-4815BBBK20BC,4861,2,custom-6,247.3536,247.3536,248,,,,,,,,,,,,,5,terminated,Funcube Pro Plus,150.1
2673,217,SG-4815BBBK20BC,4861,3,custom-6,126.3536,126.3536,127,,,,,,,,,,,,,5,terminated,Funcube Pro Plus,150.1
2673,217,SG-4815BBBK20BC,4861,4,yagi-6,65.3536,65.3536,66,,,,,,,,,,,,,5,terminated,Funcube Pro Plus,150.1
2673,217,SG-4815BBBK20BC,4861,5,yagi-6,187.3536,187.3536,188,,,,,,,,,,,,,5,terminated,Funcube Pro Plus,150.1
2673,217,SG-4815BBBK20BC,4861,6,yagi-6,308.3536,308.3536,309,,,,,,,,,,,,,5,terminated,Funcube Pro Plus,150.1
2675,92,SG-EB8CRPI3E5A5,4865,1,omni-whip,,,,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2675,92,SG-EB8CRPI3E5A5,5399,3,omni-whip,,,,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2676,92,SG-80A1RPI3E5A5,4866,1,omni-whip,,,,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2681,201,SG-707FRPI3AF84,4869,1,j-pole,0,0,2.3201523,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2681,201,SG-707FRPI3AF84,4869,2,custom-9,135,135,137.32014,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2681,201,SG-707FRPI3AF84,4869,4,custom-9,225,225,227.32014,,,,,,,,,,,,,,active,Funcube Pro Plus,166.38
2682,123,SG-3615BBBK03B3,4871,1,yagi-6,86,86,88.09664,,,,,,,,,,,,,,active,Funcube Pro Plus,150.1
2682,123,SG-3615BBBK03B3,4871,2,yagi-6,23,23,25.096642,,,,,,,,,,,,,,active,Funcube Pro Plus,150.1
2682,123,SG-3615BBBK03B3,4871,3,yagi-6,320,320,322.09665,,,,,,,,,,,,,,active,Funcube Pro Plus,150.1
2682,123,SG-3615BBBK03B3,4871,4,yagi-6,270,270,272.09665,,,,,,,,,,,,,,active,Funcube Pro Plus,150.1
2683,10,SG-1614BBBK1591,4872,1,j-pole,0,0,342.65836,,,,4,,,,,,,90,,,active,Funcube Pro Plus,166.38
2684,236,SG-8041RPI32EA7,4875,1,yagi-8,40,40,41.068108,,,,2,,,,,,,,,,terminated,RTL-SDR,151.5
2684,236,SG-8041RPI32EA7,4875,2,yagi-8,130,130,131.06812,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2684,236,SG-8041RPI32EA7,4875,3,yagi-8,305,305,306.0681,,,,4,,,,,,,,,,terminated,RTL-SDR,151.5
2684,236,SG-8041RPI32EA7,6093,1,omni-whip,,,,,,,3,,,,,,,,,,active,RTL-SDR,151.5
2685,236,SG-2023RPI39E15,4876,1,yagi-8,148,148,149.07996,,,,2,,,,,,,,,,terminated,RTL-SDR,151.5
2685,236,SG-2023RPI39E15,4876,2,yagi-8,240,240,241.07996,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2685,236,SG-2023RPI39E15,5639,1,omni-whip,,,,,,,6,,,,,,,,,,terminated,RTL-SDR,151.5
2685,236,SG-2023RPI39E15,5639,2,yagi-8,153,153,154.07224,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2685,236,SG-2023RPI39E15,5639,3,yagi-8,240,240,241.07224,,,,4.5,,,,,,,,,,terminated,RTL-SDR,151.5
2685,236,SG-2023RPI39E15,5697,1,yagi-8,153,153,154.07167,,,,6,,,,,,,,,,active,RTL-SDR,151.5
2685,236,SG-2023RPI39E15,5697,2,yagi-8,240,240,241.07167,,,,4.5,,,,,,,,,,active,RTL-SDR,151.5
2686,236,SG-DC2BRPI3E5CE,4877,1,yagi-8,120,120,121.11174,,,,2,,,,,,,,,,terminated,RTL-SDR,151.5
2686,236,SG-DC2BRPI3E5CE,4877,2,yagi-8,197,197,198.11174,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2686,236,SG-DC2BRPI3E5CE,4877,3,yagi-8,300,300,301.11172,,,,2.5,,,,,,,,,,terminated,RTL-SDR,151.5
2686,236,SG-DC2BRPI3E5CE,5638,1,yagi-8,120,120,121.10349,,,,2,,,,,,,,,,terminated,RTL-SDR,151.5
2686,236,SG-DC2BRPI3E5CE,5638,2,yagi-8,197,197,198.1035,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2686,236,SG-DC2BRPI3E5CE,5638,3,yagi-8,300,300,301.1035,,,,2.5,,,,,,,,,,terminated,RTL-SDR,151.5
2686,236,SG-DC2BRPI3E5CE,6113,1,omni-whip,,,,,,,6,,,,,,,,,,active,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,4878,1,custom,43,43,44.10695,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,4878,2,custom,158,158,159.10695,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,4878,3,custom,226,226,227.10695,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,5566,1,custom,43,43,44.101475,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,5566,2,custom,226,226,227.10147,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,5566,3,custom,158,158,159.10147,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,5567,1,custom-9,158,158,159.09895,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,5567,2,custom-9,43,43,44.09895,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,5567,3,custom-9,226,226,227.09895,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,5696,1,custom-9,43,43,44.098156,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,5696,2,custom-9,158,158,159.09816,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,5696,3,custom-9,226,226,227.09816,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,6099,1,yagi-8,128,128,129.10367,,,,3,,,,,,,,,,active,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,6099,2,yagi-8,220,220,221.10367,,,,3,,,,,,,,,,active,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,6099,3,yagi-8,299,299,300.10367,,,,3,,,,,,,,,,active,RTL-SDR,151.5
2687,236,SG-96D1RPI36405,6099,4,yagi-8,355,355,,,,,,,,,,,,,,,active,RTL-SDR,151.5
2688,236,SG-1476RPI3B893,4879,1,omni-whip,,,,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2688,236,SG-1476RPI3B893,5647,1,omni-whip,,,,,,,6,,,,,,,,,,terminated,RTL-SDR,151.5
2689,236,SG-C004RPI35CAA,4880,1,omni-whip,,,,,,,6,,,,,,,,,,terminated,RTL-SDR,151.5
2690,236,SG-6E25RPI3C9C8,4881,1,omni-whip,,,,,,,6,,,,,,,,,,terminated,RTL-SDR,151.5
2691,236,SG-41E0RPI3DD2E,4882,1,omni-whip,,,,,,,6,,,,,,,,,,terminated,RTL-SDR,151.5
2691,236,SG-41E0RPI3DD2E,7303,1,omni-whip,,,,,,,6,,,,,,,,,,active,RTL-SDR,151.5
2692,236,SG-CDBARPI32C04,4883,1,omni-whip,,,,,,,6,,,,,,,,,,terminated,RTL-SDR,151.5
2692,236,SG-CDBARPI32C04,6092,1,yagi-8,77,77,,,,,2.4,,,,,,,,,,active,RTL-SDR,151.5
2692,236,SG-CDBARPI32C04,6092,2,yagi-5,104,104,,,,,6,,,,,,,,,,active,RTL-SDR,151.5
2692,236,SG-CDBARPI32C04,6092,3,yagi-5,155,155,,,,,4.5,,,,,,,,,,active,Funcube Pro Plus,151.5
2692,236,SG-CDBARPI32C04,6092,4,yagi-8,208,208,,,,,3,,,,,,,,,,active,RTL-SDR,151.5
2693,236,SG-B100RPI3F05C,4884,1,omni-whip,,,,,,,6,,,,,,,,,,terminated,RTL-SDR,151.5
2693,236,SG-B100RPI3F05C,5228,1,omni-whip,,,,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2693,236,SG-B100RPI3F05C,7291,1,yagi-8,88,88,89.13964,,,,3,,,,,,,,,,active,RTL-SDR,151.5
2693,236,SG-B100RPI3F05C,7291,2,yagi-8,133,133,,,,,6,,,,,,,,,,active,RTL-SDR,151.5
2693,236,SG-B100RPI3F05C,7291,3,yagi-8,173,173,,,,,5,,,,,,,,,,active,RTL-SDR,151.5
2693,236,SG-B100RPI3F05C,7291,4,yagi-8,204,204,,,,,4,,,,,,,,,,active,RTL-SDR,151.5
2694,236,SG-CA4CRPI353E7,4885,1,omni-whip,,,,,,,6,,,,,,,,,,terminated,RTL-SDR,151.5
2694,236,SG-CA4CRPI353E7,5071,1,omni-whip,,,,,,,6,,,,,,,,,,active,RTL-SDR,151.5
2695,236,SG-9198RPI35751,4886,1,omni-whip,,,,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2695,236,SG-9198RPI35751,5225,1,omni-whip,,,,,,,6,,,,,,,,,,active,RTL-SDR,151.5
2696,236,SG-3B52RPI35BE8,4887,1,omni-whip,,,,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2696,236,SG-3B52RPI35BE8,5076,1,omni-whip,,,,,,,3,,,,,,,,,,active,RTL-SDR,151.5
2697,236,SG-AD61RPI372A6,4888,1,omni-whip,,,,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2698,236,SG-C24BRPI336B7,4889,1,omni-whip,,,,,,,3,,,,,,,,,,terminated,RTL-SDR,151.5
2709,168,SG-2516BBBK249E,4894,1,yagi-9-maple,100,100,85.74942,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2709,168,SG-2516BBBK249E,4894,2,yagi-9-maple,220,220,205.74942,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2709,168,SG-2516BBBK249E,4894,3,yagi-9-maple,340,340,325.74942,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2711,10,SG-2516BBBK1E0D,4896,1,j-pole,,,,,,,2.5,,,,,,,90,,,terminated,Funcube Pro Plus,166.38
2711,10,SG-2516BBBK1E0D,5034,1,yagi-9-laird,30,30,12.696689,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2711,10,SG-2516BBBK1E0D,5034,2,yagi-9-laird,125,125,107.696686,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2711,10,SG-2516BBBK1E0D,5034,3,yagi-9-laird,270,270,252.69669,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2711,10,SG-2516BBBK1E0D,5299,1,yagi-9-laird,30,30,12.739226,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2711,10,SG-2516BBBK1E0D,5299,2,yagi-9-laird,125,125,107.73923,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2711,10,SG-2516BBBK1E0D,5750,1,yagi-9-maple,140,140,122.84731,,,,7.5,,,,,,,0,,,active,Funcube Pro Plus,166.38
2711,10,SG-2516BBBK1E0D,5750,2,yagi-9-maple,48,48,30.847315,,,,6.5,,,,,,,0,,,active,Funcube Pro Plus,166.38
2715,224,SG-1234BBBK4321,4904,1,yagi-9-maple,100,100,92.16166,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2715,224,SG-1234BBBK4321,4904,2,yagi-5,50,50,42.161655,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2716,214,SG-50ABRPI3D2FB,4907,1,yagi-5,62,62,64.85472,,,,5,,,,,,,,,,terminated,RTL-SDR,151.5
2716,214,SG-50ABRPI3D2FB,4907,2,yagi-5,154,154,156.85472,,,,5,,,,,,,,,,terminated,RTL-SDR,151.5
2716,214,SG-50ABRPI3D2FB,4907,3,yagi-5,196,196,198.85472,,,,5,,,,,,,,,,terminated,RTL-SDR,151.5
2717,214,SG-6BEBRPI37660,4908,1,,,,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,151.5
2717,214,SG-6BEBRPI37660,4908,2,,,,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,151.5
2717,214,SG-6BEBRPI37660,4908,3,,,,,,,,,,,,,,,,,,terminated,Funcube; Unconfirmed,151.5
2718,214,SG-E561RPI3DE10,4911,1,yagi-5,205,205,207.8419,,,,4.7,,,,,,,,,,terminated,RTL-SDR,151.5
2718,214,SG-E561RPI3DE10,4911,2,yagi-5,69,69,71.8419,,,,4.7,,,,,,,,,,terminated,RTL-SDR,151.5
2718,214,SG-E561RPI3DE10,4911,3,yagi-5,132,132,134.8419,,,,4.7,,,,,,,,,,terminated,RTL-SDR,151.5
2719,214,SG-21B9RPI33855,4912,1,yagi-5,292,292,294.84338,,,,5.3,,,,,,,,,,terminated,RTL-SDR,151.5
2719,214,SG-21B9RPI33855,4912,2,yagi-5,18,18,20.843388,,,,5.3,,,,,,,,,,terminated,RTL-SDR,151.5
2719,214,SG-21B9RPI33855,4912,3,yagi-5,118,118,120.84338,,,,5.3,,,,,,,,,,terminated,RTL-SDR,151.5
2720,214,SG-7F39RPI3E0D9,4913,2,yagi-5,80,80,82.84589,,,,2.8,,,,,,,,,,terminated,RTL-SDR,151.5
2720,214,SG-7F39RPI3E0D9,4913,4,yagi-5,40,40,42.845886,,,,2.8,,,,,,,,,,terminated,RTL-SDR,151.5
2724,10,SG-3214BBBK0915,4915,1,yagi-9,0,0,342.65793,,,,2.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2724,10,SG-3214BBBK0915,4915,2,yagi-9,320,320,302.65793,,,,2,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2724,10,SG-3214BBBK0915,4915,3,yagi-9,280,280,262.65793,,,,1.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2724,10,SG-3214BBBK0915,5151,1,yagi-9-laird,250,250,232.76653,,,,5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2724,10,SG-3214BBBK0915,5151,2,yagi-9-laird,150,150,132.76653,,,,4.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2724,10,SG-3214BBBK0915,5151,3,yagi-9-laird,85,85,67.76652,,,,4,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2725,37,SG-3917BBBK0DF9,4919,1,yagi-9-laird,50,50,38.948303,,,,8,,15.2,50 Ohm 3/8,,,,0,,,terminated,Funcube Pro Plus,166.38
2725,37,SG-3917BBBK0DF9,4919,2,yagi-9-laird,170,170,158.9483,,,,7.5,,15.2,50 Ohm 3/8,,,,0,,,terminated,Funcube Pro Plus,166.38
2725,37,SG-3917BBBK0DF9,4919,3,yagi-9-laird,290,290,278.9483,,,,7,,15.2,50 Ohm 3/8,,,,0,,,terminated,Funcube Pro Plus,166.38
2726,2,SG-4001BBBK1430,4920,1,yagi-9,300,300,282.30844,,,,6,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2726,2,SG-4001BBBK1430,4920,2,yagi-9,250,250,232.30844,,,,5.8,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2726,2,SG-4001BBBK1430,4920,3,yagi-9,350,350,332.30844,,,,5.6,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2726,2,SG-4001BBBK1430,5631,1,yagi-9,90,90,72.46687,,,,5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2726,2,SG-4001BBBK1430,5631,2,yagi-9,250,250,232.46687,,,,4.8,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2726,2,SG-4001BBBK1430,5631,3,yagi-9,300,300,282.4669,,,,4.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2726,2,SG-4001BBBK1430,5998,1,yagi-9,,,,,,,5,,,,,,,,,,active,Funcube Pro Plus,166.38
2726,2,SG-4001BBBK1430,5998,2,yagi-9,,,,,,,4.8,,,,,,,,,,active,Funcube Pro Plus,166.38
2726,2,SG-4001BBBK1430,5998,3,yagi-9,,,,,,,4.5,,,,,,,,,,active,Funcube Pro Plus,166.38
2730,113,SG-5016BBBK19BB,4926,1,yagi-6,238,238,239.0245,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2730,113,SG-5016BBBK19BB,4926,2,yagi-6,6,6,7.0245004,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2730,113,SG-5016BBBK19BB,4926,3,yagi-6,136,136,137.0245,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2730,113,SG-5016BBBK19BB,4926,4,yagi-6,172,172,173.0245,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2730,113,SG-5016BBBK19BB,4926,5,yagi-6,318,318,319.0245,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2730,113,SG-5016BBBK19BB,4926,6,yagi-6,50,50,51.0245,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2730,113,SG-5016BBBK19BB,7481,1,yagi-6,125,125,126.272026,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2730,113,SG-5016BBBK19BB,7481,2,yagi-6,238,238,239.27202,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2730,113,SG-5016BBBK19BB,7481,3,yagi-6,5,5,6.272025,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2731,167,Lotek-D000517,4928,1,yagi-9-laird,18,18,7.480782,,,,9,,,,,,,,,,active,,166.38
2731,167,Lotek-D000517,4928,2,yagi-9,99,99,88.48078,,,,8.7,,,,,,,,,,active,,166.38
2731,167,Lotek-D000517,4928,3,yagi-9,190,190,179.48079,,,,8.4,,,,,,,,,,active,,166.38
2731,167,Lotek-D000517,4928,4,yagi-9-laird,291,291,280.48077,,,,8.1,,,,,,,,,,active,,166.38
2732,147,SG-3507RPI34D59,4929,1,yagi-5,161,161,166.88568,,,,8.5,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2732,147,SG-3507RPI34D59,4929,2,yagi-5,354,354,359.88568,,,,8.3,,,,,,,,,,terminated,Funcube Pro Plus,166.38
2733,193,SG-D51FRPI3C84B,4932,1,yagi-9-laird,90,90,84.40545,,,,19.5,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2733,193,SG-D51FRPI3C84B,4932,2,yagi-9-laird,180,180,174.40546,,,,20.1,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2733,193,SG-D51FRPI3C84B,4932,3,yagi-9-laird,0,0,354.40546,,,,21.3,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2733,193,SG-D51FRPI3C84B,4932,4,yagi-9-laird,270,270,264.40546,,,,20.7,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2733,193,SG-D51FRPI3C84B,5918,1,yagi-9-laird,90,90,84.29622,,,,19.5,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2733,193,SG-D51FRPI3C84B,5918,2,yagi-9-laird,180,180,174.29622,,,,20.1,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2733,193,SG-D51FRPI3C84B,5918,3,yagi-9-laird,0,0,354.2962,,,,21.3,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2733,193,SG-D51FRPI3C84B,5918,4,yagi-9-laird,270,270,264.2962,,,,20.7,,,,,,,0,,,terminated,Funcube Pro Plus,166.38
2736,213,SG-8550RPI3768F,4941,1,omni-whip,,,,,,,,,,,,,,,,,terminated,Funcube Pro Plus,150.1
2736,213,SG-8550RPI3768F,4947,1,omni-whip,,,,,,,,,,,,,,,,,terminated,Funcube Pro Plus,166.38
