"tagID","deployID","lat1","lon1","lat2","lon2","recvDeployID1","recvDeployID2","dist","dtStart","dtEnd","projID","species","freq"
28834,18720,44.4965,-83.5469,42.6731,-81.3254,4691,4782,270696.362576421,2018-10-19,2018-10-22,40,4180,166.38
28834,18720,42.6731,-81.3254,43.2497,-81.8249,4782,3960,75998.1212222088,2018-10-22,2018-10-23,40,4180,166.38
28834,18720,43.2497,-81.8249,43.7617,-80.1529,3960,4863,146533.298470425,2018-10-23,2018-10-25,40,4180,166.38
28834,18720,43.7617,-80.1529,44.3693,-81.48,4863,4138,125867.004056306,2018-10-25,2018-11-01,40,4180,166.38
28834,18720,44.3693,-81.48,44.2082,-80.6122,4138,3989,71438.5430348854,2018-11-01,2018-11-08,40,4180,166.38
28834,18720,44.2082,-80.6122,39.0533,-74.9253,3989,4626,743370.643131219,2018-11-08,2018-11-17,40,4180,166.38
28834,18720,39.0533,-74.9253,40.3201,-75.9026,4626,4218,163996.278056397,2018-11-17,2018-11-21,40,4180,166.38
28834,18720,40.3201,-75.9026,42.8551,-72.5381,4218,3248,397559.757827419,2018-11-21,2018-12-02,40,4180,166.38
28834,18720,42.8551,-72.5381,45.0051,-65.1185,3248,4756,640871.350060339,2018-12-02,2018-12-14,40,4180,166.38
28834,18720,45.0051,-65.1185,45.2499,-63.9571,4756,4589,95198.3290257572,2018-12-14,2018-12-17,40,4180,166.38
28834,18720,45.2499,-63.9571,43.6993,-65.0284,4589,4767,192443.637062549,2018-12-17,2018-12-22,40,4180,166.38
28834,18720,43.6993,-65.0284,46.843,-71.2111,4767,2237,597260.88498387,2018-12-22,2018-12-29,40,4180,166.38
28834,18720,46.843,-71.2111,45.4307,-73.9385,2237,4790,262611.840625009,2018-12-29,2019-01-03,40,4180,166.38
28834,18720,45.4307,-73.9385,45.3805,-71.9255,4790,4234,157422.262542736,2019-01-03,2019-01-05,40,4180,166.38
28834,18720,45.3805,-71.9255,43.4932,-65.7171,4234,4764,536145.298952016,2019-01-05,2019-01-14,40,4180,166.38
28834,18720,43.4932,-65.7171,44.4745,-63.794,4764,5078,188830.758458443,2019-01-14,2019-01-19,40,4180,166.38
28834,18720,44.4745,-63.794,41.1534,-73.1037,5078,3066,844667.985959966,2019-01-19,2019-01-28,40,4180,166.38
28834,18720,41.1534,-73.1037,43.8139,-79.0553,3066,5279,571131.040928802,2019-01-28,2019-02-06,40,4180,166.38
28834,18720,43.8139,-79.0553,43.8259,-80.005,5279,3994,76290.4358351949,2019-02-06,2019-02-07,40,4180,166.38
28834,18720,43.8259,-80.005,40.4263,-76.7224,3994,5031,465388.105916241,2019-02-07,2019-02-18,40,4180,166.38
28834,18720,40.4263,-76.7224,40.4759,-76.6079,5031,4389,11160.7323710735,2019-02-18,2019-02-21,40,4180,166.38
28834,18720,40.4759,-76.6079,41.2875,-72.3241,4389,4527,371646.934130411,2019-02-21,2019-02-25,40,4180,166.38
28834,18720,41.2875,-72.3241,40.9477,-73.0701,4527,4780,73108.3191592456,2019-02-25,2019-02-28,40,4180,166.38
28834,18720,40.9477,-73.0701,41.5526,-70.01,4780,4520,264800.34807767,2019-02-28,2019-03-07,40,4180,166.38
28834,18720,41.5526,-70.01,29.8205,-81.9529,4520,4322,1691108.56477836,2019-03-07,2019-03-31,40,4180,166.38
28834,18720,29.8205,-81.9529,29.8205,-81.9529,4322,4322,0,2019-03-31,2019-03-31,40,4180,166.38
28834,18720,29.8205,-81.9529,43.7952,-66.1556,4322,5201,2090814.32730119,2019-03-31,2019-05-10,40,4180,166.38
28834,18720,43.7952,-66.1556,48.4528,-68.51139,5201,3079,549346.030250592,2019-05-10,2019-05-17,40,4180,166.38
28834,18720,48.4528,-68.51139,46.7752,-64.9555,3079,5590,325646.164039102,2019-05-17,2019-05-24,40,4180,166.38
28834,18720,46.7752,-64.9555,44.9993,-79.9835,5590,4853,1179234.25016809,2019-05-24,2019-06-13,40,4180,166.38
28834,18720,44.9993,-79.9835,42.0096,-83.1862,4853,4285,421390.469897985,2019-06-13,2019-06-18,40,4180,166.38
28834,18720,42.0096,-83.1862,43.9597,-80.7847,4285,3755,292155.830833466,2019-06-18,2019-06-24,40,4180,166.38
28834,18720,43.9597,-80.7847,43.1719,-80.2884,3755,3495,96401.6996987272,2019-06-24,2019-06-25,40,4180,166.38
28834,18720,43.1719,-80.2884,41.997,-79.7017,3495,4214,139348.231867937,2019-06-25,2019-06-28,40,4180,166.38
31467,18721,38.7738,-76.7113,44.0657,-64.6075,4272,2928,1167826.4888333,2018-09-24,2018-10-06,88,4690,166.38
31467,18721,44.0657,-64.6075,33.2891,-102.1968,2928,4337,3444632.68353775,2018-10-06,2018-11-12,88,4690,166.38
31467,18721,33.2891,-102.1968,38.5913,-92.2284,4337,4976,1073948.80809431,2018-11-12,2018-11-27,88,4690,166.38
31467,18721,38.5913,-92.2284,45.4325,-65.404,4976,5598,2332758.53698743,2018-11-27,2018-12-26,88,4690,166.38
31469,18727,46.8388,-92.0034,47.268,-91.315,5609,4917,70771.9506197971,2018-09-28,2018-10-02,212,13640,166.38
31469,18727,47.268,-91.315,47.3822,-91.1969,4917,4916,15524.9995916062,2018-10-02,2018-10-04,212,13640,166.38
31469,18727,47.3822,-91.1969,42.493,-79.3553,4916,4603,1078557.55607884,2018-10-04,2018-10-15,212,13640,166.38
31469,18727,42.493,-79.3553,45.1565,-84.1872,4603,4697,488221.112460913,2018-10-15,2018-10-20,212,13640,166.38
31469,18727,45.1565,-84.1872,53.1049,-80.9581,4697,4800,915293.364519942,2018-10-20,2018-11-14,212,13640,166.38
31469,18727,53.1049,-80.9581,51.285,-80.6238,4800,3280,203869.916065148,2018-11-14,2018-11-24,212,13640,166.38
31469,18727,51.285,-80.6238,53.1049,-80.9581,3280,4800,203869.916065148,2018-11-24,2018-11-27,212,13640,166.38
31469,18727,53.1049,-80.9581,46.7705,-84.9571,4800,4905,760828.507549901,2018-11-27,2018-12-13,212,13640,166.38
31469,18727,46.7705,-84.9571,33.0699,-96.9397,4905,5069,1831812.71939693,2018-12-13,2019-01-03,212,13640,166.38
31469,18727,33.0699,-96.9397,42.1098,-80.1541,5069,2988,1785068.28865693,2019-01-03,2019-01-21,212,13640,166.38
31469,18727,42.1098,-80.1541,41.997,-79.7017,2988,4214,39445.9648872121,2019-01-21,2019-01-22,212,13640,166.38
31469,18727,41.997,-79.7017,42.6154,-80.4582,4214,2146,92831.3191056701,2019-01-22,2019-01-23,212,13640,166.38
31469,18727,42.6154,-80.4582,42.3326,-85.2995,2146,4667,398696.29672465,2019-01-23,2019-01-29,212,13640,166.38
31469,18727,42.3326,-85.2995,42.1685,-85.518,4667,4663,25648.7808878118,2019-01-29,2019-01-30,212,13640,166.38
31469,18727,42.1685,-85.518,41.7635,-83.4703,4663,2917,175378.25032416,2019-01-30,2019-02-01,212,13640,166.38
31469,18727,41.7635,-83.4703,43.2785,-80.2913,2917,5240,310563.124858618,2019-02-01,2019-02-05,212,13640,166.38
31469,18727,43.2785,-80.2913,43.8259,-80.005,5240,3994,65167.051434485,2019-02-05,2019-02-11,212,13640,166.38
31469,18727,43.8259,-80.005,42.7102,-80.3573,3994,3121,127439.471535741,2019-02-11,2019-02-13,212,13640,166.38
31469,18727,42.7102,-80.3573,42.8084,-80.0439,3121,4306,27849.9315307246,2019-02-13,2019-02-20,212,13640,166.38
31469,18727,42.8084,-80.0439,41.7965,-82.6398,4306,4397,241577.846480501,2019-02-20,2019-02-23,212,13640,166.38
31469,18727,41.7965,-82.6398,42.3326,-85.2995,4397,4667,227750.632809801,2019-02-23,2019-03-02,212,13640,166.38
31469,18727,42.3326,-85.2995,42.6354,-80.5577,4667,2429,390679.485915982,2019-03-02,2019-03-09,212,13640,166.38
31469,18727,42.6354,-80.5577,41.7635,-83.4703,2429,2917,259043.48588918,2019-03-09,2019-03-15,212,13640,166.38
31469,18727,41.7635,-83.4703,41.9856,-80.3379,2917,4599,260802.345931372,2019-03-15,2019-03-25,212,13640,166.38
31469,18727,41.9856,-80.3379,43.9474,-80.464,4599,3970,218627.929644362,2019-03-25,2019-03-28,212,13640,166.38
31469,18727,43.9474,-80.464,43.9398,-76.8617,3970,4664,288712.121932416,2019-03-28,2019-03-31,212,13640,166.38
31469,18727,43.9398,-76.8617,47.7408,-79.6989,4664,3279,476832.322955033,2019-03-31,2019-04-05,212,13640,166.38
31469,18727,47.7408,-79.6989,53.1049,-80.9581,3279,4800,603744.154440814,2019-04-05,2019-04-13,212,13640,166.38
31469,18727,53.1049,-80.9581,51.4881,-78.7495,4800,3344,234502.134284072,2019-04-13,2019-04-19,212,13640,166.38
31469,18727,51.4881,-78.7495,51.285,-80.6238,3344,3280,132152.75975561,2019-04-19,2019-04-23,212,13640,166.38
31469,18727,51.285,-80.6238,53.1049,-80.9581,3280,4800,203869.916065148,2019-04-23,2019-04-26,212,13640,166.38
31469,18727,53.1049,-80.9581,42.11674,-83.18909,4800,2911,1234440.76993292,2019-04-26,2019-05-09,212,13640,166.38
31469,18727,42.11674,-83.18909,42.8005,-80.946,2911,3982,199316.617638689,2019-05-09,2019-05-13,212,13640,166.38
31469,18727,42.8005,-80.946,40.1636,-79.2675,3982,4250,325188.039303224,2019-05-13,2019-05-17,212,13640,166.38
31469,18727,40.1636,-79.2675,40.8906,-79.7749,4250,4978,91611.7284897783,2019-05-17,2019-05-18,212,13640,166.38
31469,18727,40.8906,-79.7749,40.8906,-79.7749,4978,4978,0,2019-05-18,2019-05-18,212,13640,166.38
31469,18727,40.8906,-79.7749,40.2509,-79.3298,4978,4640,80545.1182874913,2019-05-18,2019-05-19,212,13640,166.38
31469,18727,40.2509,-79.3298,40.179,-79.2733,4640,4641,9334.32126230872,2019-05-19,2019-05-20,212,13640,166.38
31469,18727,40.179,-79.2733,40.1349,-79.2862,4641,5153,5030.37770145822,2019-05-20,2019-05-21,212,13640,166.38
31469,18727,40.1349,-79.2862,40.4263,-76.7224,5153,5148,220123.658985186,2019-05-21,2019-05-24,212,13640,166.38
31469,18727,40.4263,-76.7224,41.3376,-71.8755,5148,3945,420295.755896686,2019-05-24,2019-06-18,212,13640,166.38
31469,18727,41.3376,-71.8755,41.2712,-72.6651,3945,3964,66442.2557167284,2019-06-18,2019-06-19,212,13640,166.38
31469,18727,41.2712,-72.6651,41.5518,-70.5068,3964,4523,182872.631891315,2019-06-19,2019-06-22,212,13640,166.38
31469,18727,41.5518,-70.5068,38.9479,-75.3153,4523,5167,500797.607110743,2019-06-22,2019-07-19,212,13640,166.38
31469,18727,38.9479,-75.3153,40.2765,-77.2774,5167,4206,224014.566701127,2019-07-19,2019-08-03,212,13640,166.38
31469,18727,40.2765,-77.2774,40.9566,-77.7221,4206,4826,84520.8335712308,2019-08-03,2019-08-04,212,13640,166.38
31469,18727,40.9566,-77.7221,40.179,-79.2733,4826,4641,157156.2972652,2019-08-04,2019-08-06,212,13640,166.38
31469,18727,40.179,-79.2733,44.5413,-84.8644,4641,5534,668502.451695761,2019-08-06,2019-08-14,212,13640,166.38
31469,18727,44.5413,-84.8644,44.4642,-84.3269,5534,5537,43529.2104336213,2019-08-14,2019-08-27,212,13640,166.38
31469,18727,44.4642,-84.3269,40.8274,-81.3792,5537,5044,471255.30240496,2019-08-27,2019-09-04,212,13640,166.38
31469,18727,40.8274,-81.3792,41.4553,-82.6646,5044,4271,128441.365435472,2019-09-04,2019-09-06,212,13640,166.38
31469,18727,41.4553,-82.6646,42.0096,-83.1862,4271,4285,75398.6810656192,2019-09-06,2019-09-08,212,13640,166.38
31469,18727,42.0096,-83.1862,41.5307,-82.985,4285,4262,55866.7091630181,2019-09-08,2019-09-15,212,13640,166.38
31469,18727,41.5307,-82.985,42.0096,-83.1862,4262,4285,55866.7091630181,2019-09-15,2019-09-16,212,13640,166.38
31469,18727,42.0096,-83.1862,42.7259,-80.5623,4285,3005,230054.511805822,2019-09-16,2019-09-22,212,13640,166.38
31469,18727,42.7259,-80.5623,45.4161,-76.496,3005,5575,441994.634716519,2019-09-22,2019-10-04,212,13640,166.38
31469,18727,45.4161,-76.496,43.9196,-71.7568,5575,5479,410435.133639032,2019-10-04,2019-10-20,212,13640,166.38
31469,18727,43.9196,-71.7568,38.1576,-75.6173,5479,5725,718461.230396069,2019-10-20,2019-11-13,212,13640,166.38
31469,18727,38.1576,-75.6173,38.1576,-75.6173,5725,5725,0,2019-11-13,2019-11-13,212,13640,166.38
31469,18727,38.1576,-75.6173,39.2093,-75.4556,5725,2377,117914.840342686,2019-11-13,2019-11-15,212,13640,166.38
31469,18727,39.2093,-75.4556,38.241,-75.136,2377,5613,111306.679477055,2019-11-15,2019-11-20,212,13640,166.38
31469,18727,38.241,-75.136,38.241,-75.136,5613,5613,0,2019-11-20,2019-11-20,212,13640,166.38
31469,18727,38.241,-75.136,44.1749,-78.0865,5613,5822,705131.03646876,2019-11-20,2019-11-28,212,13640,166.38
31469,18727,44.1749,-78.0865,44.1749,-78.0865,5822,5822,0,2019-11-28,2019-11-28,212,13640,166.38
31469,18727,44.1749,-78.0865,45.4161,-76.496,5822,5575,186745.328474916,2019-11-28,2019-12-02,212,13640,166.38
31469,18727,45.4161,-76.496,40.9077,-79.4436,5575,4979,555920.47957391,2019-12-02,2019-12-10,212,13640,166.38
31469,18727,40.9077,-79.4436,40.9077,-79.4436,4979,4979,0,2019-12-10,2019-12-10,212,13640,166.38
31469,18727,40.9077,-79.4436,40.9708,-77.6969,4979,4925,147047.627218065,2019-12-10,2019-12-12,212,13640,166.38
31469,18727,40.9708,-77.6969,40.573745,-73.977428,4925,3278,316639.1089631,2019-12-12,2019-12-18,212,13640,166.38
31469,18727,40.573745,-73.977428,41.4485,-73.2957,3278,5519,112966.299359109,2019-12-18,2019-12-25,212,13640,166.38
31469,18727,41.4485,-73.2957,41.0591,-71.8692,5519,4516,127007.354326535,2019-12-25,2019-12-29,212,13640,166.38
31469,18727,41.0591,-71.8692,43.979,-69.4164,4516,4852,382255.500671757,2019-12-29,2020-01-03,212,13640,166.38
31469,18727,43.979,-69.4164,43.4587,-70.3887,4852,4334,97333.5391187569,2020-01-03,2020-01-04,212,13640,166.38
31469,18727,43.4587,-70.3887,43.893815,-69.125535,4334,2686,112643.973833584,2020-01-04,2020-01-06,212,13640,166.38
31469,18727,43.893815,-69.125535,45.0051,-65.1185,2686,5871,341566.920624391,2020-01-06,2020-01-13,212,13640,166.38
31469,18727,45.0051,-65.1185,44.7219,-65.5425,5871,5870,45968.021592397,2020-01-13,2020-01-19,212,13640,166.38
31469,18727,44.7219,-65.5425,43.9859,-66.1526,5870,5203,95241.1621575339,2020-01-19,2020-01-22,212,13640,166.38
31469,18727,43.9859,-66.1526,44.9993,-79.9835,5203,4853,1102711.25511125,2020-01-22,2020-02-03,212,13640,166.38
31469,18727,44.9993,-79.9835,40.1636,-79.2675,4853,4250,541490.683662306,2020-02-03,2020-02-15,212,13640,166.38
31469,18727,40.1636,-79.2675,39.2283,-75.9908,4250,5218,299329.28604204,2020-02-15,2020-02-20,212,13640,166.38
31469,18727,39.2283,-75.9908,43.3236,-77.7175,5218,5738,478195.165664915,2020-02-20,2020-03-03,212,13640,166.38
31469,18727,43.3236,-77.7175,39.9842,-75.4892,5738,4797,415339.101800746,2020-03-03,2020-03-13,212,13640,166.38
31469,18727,39.9842,-75.4892,39.8209,-75.7221,4797,4200,26944.9248383905,2020-03-13,2020-03-14,212,13640,166.38
31469,18727,39.8209,-75.7221,43.3236,-77.7175,4200,5738,423817.741171628,2020-03-14,2020-03-22,212,13640,166.38
31469,18727,43.3236,-77.7175,43.8947,-77.2747,5738,5942,72907.5084439508,2020-03-22,2020-03-26,212,13640,166.38
31469,18727,43.8947,-77.2747,43.8947,-77.2747,5942,5942,0,2020-03-26,2020-03-26,212,13640,166.38
31469,18727,43.8947,-77.2747,44.3489,-76.8908,5942,3348,59140.3258571806,2020-03-26,2020-03-28,212,13640,166.38
31469,18727,44.3489,-76.8908,40.4564,-79.1434,3348,5256,471165.322589182,2020-03-28,2020-04-03,212,13640,166.38
31469,18727,40.4564,-79.1434,40.8906,-79.7749,5256,4978,71964.445638095,2020-04-03,2020-04-04,212,13640,166.38
31469,18727,40.8906,-79.7749,40.8906,-79.7749,4978,4978,0,2020-04-04,2020-04-04,212,13640,166.38
31469,18727,40.8906,-79.7749,41.997,-79.7017,4978,4214,123315.242360495,2020-04-04,2020-04-06,212,13640,166.38
31469,18727,41.997,-79.7017,34.9566,-76.2786,4214,5332,838388.729314902,2020-04-06,2020-04-17,212,13640,166.38
31469,18727,34.9566,-76.2786,37.0987,-76.3551,5332,5165,238556.887437469,2020-04-17,2020-04-20,212,13640,166.38
31469,18727,37.0987,-76.3551,37.1379,-75.9262,5165,4506,38320.6217434216,2020-04-20,2020-04-22,212,13640,166.38
31469,18727,37.1379,-75.9262,37.57369,-75.61736,4506,3475,55679.5821274627,2020-04-22,2020-04-23,212,13640,166.38
31469,18727,37.57369,-75.61736,38.9541,-74.8535,3475,2364,167541.894911952,2020-04-23,2020-04-25,212,13640,166.38
31469,18727,38.9541,-74.8535,42.552,-83.637,2364,5742,841427.646375704,2020-04-25,2020-05-11,212,13640,166.38
31469,18727,42.552,-83.637,42.11674,-83.18909,5742,2911,60878.7559698881,2020-05-11,2020-05-12,212,13640,166.38
31469,18727,42.11674,-83.18909,41.7859,-79.9504,2911,4215,270630.791478319,2020-05-12,2020-05-15,212,13640,166.38
31469,18727,41.7859,-79.9504,42.5487,-80.0507,4215,4256,85316.7975252748,2020-05-15,2020-05-16,212,13640,166.38
31469,18727,42.5487,-80.0507,42.3326,-85.2995,4256,4667,431796.238049431,2020-05-16,2020-05-26,212,13640,166.38
31469,18727,42.3326,-85.2995,46.7705,-84.9571,4667,4905,494769.447415449,2020-05-26,2020-05-31,212,13640,166.38
31469,18727,46.7705,-84.9571,45.7694,-80.5008,4905,5607,360509.453663935,2020-05-31,2020-06-04,212,13640,166.38
31469,18727,45.7694,-80.5008,47.5386,-90.9559,5607,4868,822087.8964422,2020-06-04,2020-06-13,212,13640,166.38
31469,18727,47.5386,-90.9559,47.3822,-91.1969,4868,4916,25142.0213310261,2020-06-13,2020-06-14,212,13640,166.38
31469,18727,47.3822,-91.1969,46.7224,-92.063,4916,4970,98537.1638189142,2020-06-14,2020-06-15,212,13640,166.38
31469,18727,46.7224,-92.063,47.2445,-88.493,4970,6060,277249.964342968,2020-06-15,2020-06-24,212,13640,166.38
31469,18727,47.2445,-88.493,44.0461,-80.0943,6060,5695,743726.156585758,2020-06-24,2020-07-06,212,13640,166.38
31469,18727,44.0461,-80.0943,43.6459,-79.3207,5695,5170,76432.9549595029,2020-07-06,2020-07-08,212,13640,166.38
31469,18727,43.6459,-79.3207,43.4429,-80.012,5170,5769,60183.6189918778,2020-07-08,2020-07-16,212,13640,166.38
31469,18727,43.4429,-80.012,41.9315,-82.513,5769,6016,264910.04466226,2020-07-16,2020-07-28,212,13640,166.38
31469,18727,41.9315,-82.513,41.9315,-82.513,6016,6016,0,2020-07-28,2020-07-28,212,13640,166.38
31469,18727,41.9315,-82.513,43.2497,-81.8249,6016,5757,157202.592084023,2020-07-28,2020-07-30,212,13640,166.38
31469,18727,43.2497,-81.8249,41.05,-77.6169,5757,4825,424849.693531896,2020-07-30,2020-08-04,212,13640,166.38
31469,18727,41.05,-77.6169,44.1749,-78.0865,4825,5822,349981.392767005,2020-08-04,2020-08-11,212,13640,166.38
31469,18727,44.1749,-78.0865,44.1749,-78.0865,5822,5822,0,2020-08-11,2020-08-11,212,13640,166.38
31469,18727,44.1749,-78.0865,43.3236,-77.7175,5822,5738,99302.887439638,2020-08-11,2020-08-12,212,13640,166.38
31469,18727,43.3236,-77.7175,38.7815,-76.3738,5738,6167,518032.346337737,2020-08-12,2020-08-18,212,13640,166.38
31469,18727,38.7815,-76.3738,38.7815,-76.3738,6167,6167,0,2020-08-18,2020-08-18,212,13640,166.38
31469,18727,38.7815,-76.3738,40.4296,-73.9848,6167,4514,275010.082830834,2020-08-18,2020-08-22,212,13640,166.38
31469,18727,40.4296,-73.9848,41.2131,-72.6535,4514,5380,142070.18079141,2020-08-22,2020-08-25,212,13640,166.38
31469,18727,41.2131,-72.6535,45.0091,-74.7903,5380,3075,456811.95262425,2020-08-25,2020-09-01,212,13640,166.38
31469,18727,45.0091,-74.7903,44.8716,-71.2254,3075,6052,281296.130184965,2020-09-01,2020-09-04,212,13640,166.38
31482,18744,41.8582,-80.9701,40.4443,-76.5965,4597,4350,398894.641347137,2018-08-18,2018-08-26,116,18990,166.38
31482,18744,40.4443,-76.5965,40.4455,-75.2508,4350,4846,114003.303544736,2018-08-26,2018-08-28,116,18990,166.38
31482,18744,40.4455,-75.2508,39.3134,-74.5401,4846,4791,139885.096670253,2018-08-28,2018-08-30,116,18990,166.38
31482,18744,39.3134,-74.5401,41.2875,-72.3241,4791,4527,289266.610679238,2018-08-30,2018-09-05,116,18990,166.38
31482,18744,41.2875,-72.3241,41.3073,-70.0637,4527,4526,189053.064112603,2018-09-05,2018-09-14,116,18990,166.38
31482,18744,41.3073,-70.0637,43.1719,-80.2884,4526,3495,867232.190201603,2018-09-14,2018-09-23,116,18990,166.38
31482,18744,43.1719,-80.2884,40.2711,-76.2502,3495,4220,465563.067197209,2018-09-23,2018-09-30,116,18990,166.38
31482,18744,40.2711,-76.2502,40.3055,-77.0057,4220,4205,64266.9358512456,2018-09-30,2018-10-02,116,18990,166.38
31482,18744,40.3055,-77.0057,42.7186,-73.8647,4205,4832,375061.75251236,2018-10-02,2018-10-08,116,18990,166.38
31482,18744,42.7186,-73.8647,41.5424,-78.8693,4832,4980,433333.297622976,2018-10-08,2018-10-14,116,18990,166.38
31482,18744,41.5424,-78.8693,41.5424,-78.8693,4980,4980,0,2018-10-14,2018-10-14,116,18990,166.38
31482,18744,41.5424,-78.8693,41.1487,-78.3351,4980,4209,62560.5707132282,2018-10-14,2018-10-15,116,18990,166.38
31482,18744,41.1487,-78.3351,53.1049,-80.9581,4209,4800,1345462.61191415,2018-10-15,2018-11-02,116,18990,166.38
31482,18744,53.1049,-80.9581,42.5829,-80.3984,4800,5061,1172040.09106608,2018-11-02,2018-11-26,116,18990,166.38
31482,18744,42.5829,-80.3984,43.0677,-76.7187,5061,4286,305211.336302191,2018-11-26,2018-11-30,116,18990,166.38
31482,18744,43.0677,-76.7187,43.0677,-76.7187,4286,4286,0,2018-11-30,2018-11-30,116,18990,166.38
31482,18744,43.0677,-76.7187,43.9398,-76.8617,4286,4664,97765.8895426477,2018-11-30,2018-12-01,116,18990,166.38
31482,18744,43.9398,-76.8617,43.8947,-77.2747,4664,4045,33496.0472885692,2018-12-01,2018-12-03,116,18990,166.38
31482,18744,43.8947,-77.2747,44.1414,-76.3884,4045,2812,76079.2274403748,2018-12-03,2018-12-06,116,18990,166.38
31482,18744,44.1414,-76.3884,42.9724,-76.7705,2812,4340,133732.980290623,2018-12-06,2018-12-08,116,18990,166.38
31482,18744,42.9724,-76.7705,42.9724,-76.7705,4340,4340,0,2018-12-08,2018-12-08,116,18990,166.38
31482,18744,42.9724,-76.7705,43.0677,-76.7187,4340,4286,11415.7357515049,2018-12-08,2018-12-09,116,18990,166.38
31482,18744,43.0677,-76.7187,43.0677,-76.7187,4286,4286,0,2018-12-09,2018-12-09,116,18990,166.38
31482,18744,43.0677,-76.7187,43.9398,-76.8617,4286,4664,97765.8895426477,2018-12-09,2018-12-11,116,18990,166.38
31482,18744,43.9398,-76.8617,41.7965,-82.6398,4664,4397,528193.208462556,2018-12-11,2018-12-18,116,18990,166.38
31482,18744,41.7965,-82.6398,44.2884,-80.2239,4397,3991,339936.896476686,2018-12-18,2018-12-25,116,18990,166.38
31482,18744,44.2884,-80.2239,41.1487,-78.3351,3991,4209,382096.914120253,2018-12-25,2018-12-29,116,18990,166.38
31533,18824,52.8809,4.7148,54.2659,8.8459,4625,4364,313516.457356827,2018-10-08,2018-11-24,113,125480,150.1
31533,18824,54.2659,8.8459,53.7899,7.9198,4364,4343,80464.6598021068,2018-11-24,2018-11-25,113,125480,150.1
31706,18926,45.1449,-64.7439,46.5011,-63.4155,4757,4736,182783.445224702,2018-07-12,2018-07-18,203,100430,166.38
31706,18926,46.5011,-63.4155,46.1213,-64.2406,4736,4730,76240.5026534056,2018-07-18,2018-07-26,203,100430,166.38
31706,18926,46.1213,-64.2406,50.3078,-64.5004,4730,3153,466436.47608306,2018-07-26,2018-08-04,203,100430,166.38
31706,18926,50.3078,-64.5004,47.5675,-69.8567,3153,3420,496238.917535755,2018-08-04,2018-08-12,203,100430,166.38
31706,18926,47.5675,-69.8567,29.311458,-89.863249,3420,3517,2661983.14185106,2018-08-12,2018-09-11,203,100430,166.38
31706,18926,29.311458,-89.863249,31.8406,-81.0883,3517,4793,886540.800919247,2018-09-11,2018-09-21,203,100430,166.38
31706,18926,31.8406,-81.0883,40.9077,-79.4436,4793,4979,1019994.35078238,2018-09-21,2018-10-06,203,100430,166.38
31706,18926,40.9077,-79.4436,40.9077,-79.4436,4979,4979,0,2018-10-06,2018-10-06,203,100430,166.38
30844,18939,49.1237,-125.8414,49.0133,-125.6747,4794,4795,17287.1515905187,2018-10-22,2018-10-23,191,4700,166.38
30844,18939,49.0133,-125.6747,48.4255,-123.2271,4795,4684,191286.393664546,2018-10-23,2018-10-25,191,4700,166.38
30844,18939,48.4255,-123.2271,49.0987,-123.1656,4684,5339,75076.0334198719,2018-10-25,2018-10-28,191,4700,166.38
30844,18939,49.0987,-123.1656,49.1237,-125.8414,5339,4794,194992.501895803,2018-10-28,2018-11-07,191,4700,166.38
30844,18939,49.1237,-125.8414,48.4255,-123.2271,4794,4684,206926.731635819,2018-11-07,2018-11-18,191,4700,166.38
30844,18939,48.4255,-123.2271,49.1237,-125.8414,4684,4794,206926.731635819,2018-11-18,2018-11-26,191,4700,166.38
30844,18939,49.1237,-125.8414,48.4255,-123.2271,4794,4684,206926.731635819,2018-11-26,2018-12-02,191,4700,166.38
30844,18939,48.4255,-123.2271,49.0987,-123.1656,4684,5339,75076.0334198719,2018-12-02,2018-12-04,191,4700,166.38
30844,18939,49.0987,-123.1656,48.4255,-123.2271,5339,4684,75076.0334198719,2018-12-04,2018-12-08,191,4700,166.38
30844,18939,48.4255,-123.2271,49.0133,-125.6747,4684,4795,191286.393664546,2018-12-08,2018-12-13,191,4700,166.38
30844,18939,49.0133,-125.6747,49.123,-125.9019,4795,4796,20583.9106220902,2018-12-13,2018-12-14,191,4700,166.38
30844,18939,49.123,-125.9019,49.0987,-123.1656,4796,5339,199400.267090926,2018-12-14,2018-12-17,191,4700,166.38
30844,18939,49.0987,-123.1656,48.4255,-123.2271,5339,4684,75076.0334198719,2018-12-17,2018-12-18,191,4700,166.38
30844,18939,48.4255,-123.2271,49.0987,-123.1656,4684,5339,75076.0334198719,2018-12-18,2018-12-19,191,4700,166.38
30844,18939,49.0987,-123.1656,49.0133,-125.6747,5339,4795,183277.160398999,2018-12-19,2018-12-21,191,4700,166.38
30844,18939,49.0133,-125.6747,49.0987,-123.1656,4795,5339,183277.160398999,2018-12-21,2018-12-23,191,4700,166.38
30844,18939,49.0987,-123.1656,48.4255,-123.2271,5339,4684,75076.0334198719,2018-12-23,2018-12-24,191,4700,166.38
30844,18939,48.4255,-123.2271,49.0987,-123.1656,4684,5339,75076.0334198719,2018-12-24,2018-12-26,191,4700,166.38
30844,18939,49.0987,-123.1656,49.0133,-125.6747,5339,4795,183277.160398999,2018-12-26,2018-12-31,191,4700,166.38
30844,18939,49.0133,-125.6747,48.4255,-123.2271,4795,4684,191286.393664546,2018-12-31,2019-01-02,191,4700,166.38
30844,18939,48.4255,-123.2271,49.0987,-123.1656,4684,5339,75076.0334198719,2019-01-02,2019-01-05,191,4700,166.38
