"projID","tagID","deployID","status","species","dtStart","dtEnd","lat","lon","frequency","model","manufacturer"
280,37958,25029,"active",15580,2019-08-28,2022-06-13,51.65333132,-124.4045654,166.38,"NTQB2-4-2","Lotek"
280,37959,25030,"active",15580,2019-08-30,2022-06-15,52.360435,-126.743211,166.38,"NTQB2-4-2","Lotek"
280,37960,25031,"active",15580,2019-09-01,2022-06-17,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,37961,25032,"active",15580,2019-08-30,2022-06-15,52.360435,-126.743211,166.38,"NTQB2-4-2","Lotek"
280,37962,25033,"active",15580,2019-09-02,2022-06-18,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,37963,25034,"active",15580,2019-08-28,2022-06-13,51.65333132,-124.4045654,166.38,"NTQB2-4-2","Lotek"
280,37964,25035,"active",15580,2019-08-29,2022-06-14,51.65333132,-124.4045654,166.38,"NTQB2-4-2","Lotek"
280,37965,25036,"active",15580,2019-09-01,2022-06-17,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,37966,25037,"active",15580,2019-09-01,2022-06-17,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,37967,25038,"active",15580,2019-08-31,2022-06-16,50.2187738,-122.8838859,166.38,"NTQB2-4-2","Lotek"
280,37968,25039,"active",15580,2019-09-01,2022-06-17,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,37969,25040,"active",15580,2019-09-01,2022-06-17,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,37970,25041,"active",15580,2019-08-20,2022-06-05,50.353386,-122.832926,166.38,"NTQB2-4-2","Lotek"
280,37971,25042,"active",15580,2019-08-25,2022-06-10,50.353386,-122.832926,166.38,"NTQB2-4-2","Lotek"
280,37972,25043,"active",15580,2019-08-24,2022-06-09,50.353386,-122.832926,166.38,"NTQB2-4-2","Lotek"
280,37973,25044,"active",15580,2019-08-24,2022-06-09,50.353386,-122.832926,166.38,"NTQB2-4-2","Lotek"
280,37974,25045,"active",15580,2019-08-20,2022-06-05,50.353386,-122.832926,166.38,"NTQB2-4-2","Lotek"
280,37975,25046,"active",15580,2019-08-24,2022-06-09,50.353386,-122.832926,166.38,"NTQB2-4-2","Lotek"
280,37976,25047,"active",15580,2019-08-26,2022-06-11,50.2647363,-122.8671449,166.38,"NTQB2-4-2","Lotek"
280,37977,25048,"active",15580,2019-08-26,2022-06-11,50.2647363,-122.8671449,166.38,"NTQB2-4-2","Lotek"
280,37978,25049,"active",15580,2019-08-24,2022-06-09,50.353386,-122.832926,166.38,"NTQB2-4-2","Lotek"
280,37979,25050,"active",15580,2019-08-24,2022-06-09,50.353386,-122.832926,166.38,"NTQB2-4-2","Lotek"
20,38560,30258,"active",15580,2020-08-25,2020-10-16,45.6099,-64.9384,166.38,"NTQB2-1","Lotek"
20,38564,30219,"active",15580,2020-08-21,2020-10-12,45.6099,-64.9384,166.38,"NTQB2-1","Lotek"
20,38568,30265,"active",15580,2020-08-25,2020-10-16,45.6099,-64.9384,166.38,"NTQB2-1","Lotek"
20,38569,30266,"active",15580,2020-09-08,2020-10-30,45.7244,-64.6753,166.38,"NTQB2-1","Lotek"
20,38642,30223,"active",15580,2020-09-14,2020-11-05,45.6251,-64.7917,166.38,"NTQB2-1","Lotek"
20,38677,30237,"active",15580,2020-09-10,2020-11-01,45.6251,-64.7917,166.38,"NTQB2-1","Lotek"
20,38678,30238,"active",15580,2020-09-10,2020-11-01,45.6251,-64.7917,166.38,"NTQB2-1","Lotek"
280,38728,25972,"active",15580,2019-09-03,2022-06-19,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,38729,25973,"active",15580,2019-09-02,2022-06-17,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,38730,25974,"active",15580,2019-09-02,2022-06-18,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,38731,25975,"active",15580,2019-09-02,2022-06-17,50.219853,-122.883537,166.38,"NTQB2-4-2","Lotek"
280,38725,25969,"active",15580,2019-09-02,2021-08-06,50.219853,-122.883537,166.38,"NTQB2-3-2","Lotek"
35,34641,26082,"active",15580,2019-06-05,2020-08-12,41.63989,-78.92815,166.38,"NTQB2-3-2","Lotek"
35,34642,26083,"active",15580,2019-06-05,2020-08-12,41.63748,-78.93024,166.38,"NTQB2-3-2","Lotek"
35,34643,26084,"active",15580,2019-06-05,2020-08-12,41.63989,-78.92815,166.38,"NTQB2-3-2","Lotek"
35,34644,26085,"active",15580,2019-06-06,2020-08-13,41.63529,-78.93227,166.38,"NTQB2-3-2","Lotek"
35,34645,26086,"active",15580,2019-06-07,2020-08-14,41.64193,-78.92518,166.38,"NTQB2-3-2","Lotek"
35,34646,26087,"active",15580,2019-06-05,2020-08-12,41.63989,-78.92815,166.38,"NTQB2-3-2","Lotek"
35,34647,26088,"active",15580,2019-06-05,2020-08-12,41.64083,-78.9291,166.38,"NTQB2-3-2","Lotek"
35,34648,26089,"active",15580,2019-06-05,2020-08-12,41.63748,-78.93024,166.38,"NTQB2-3-2","Lotek"
35,34649,26090,"active",15580,2019-07-01,2020-09-07,41.68998,-79.24701,166.38,"NTQB2-3-2","Lotek"
35,34650,26091,"active",15580,2019-07-01,2020-09-07,41.68998,-79.24701,166.38,"NTQB2-3-2","Lotek"
35,34674,26092,"active",15580,2019-06-13,2020-08-20,41.68796,-79.25187,166.38,"NTQB2-3-2","Lotek"
35,34675,26093,"active",15580,2019-06-12,2020-08-19,41.68307,-78.91658,166.38,"NTQB2-3-2","Lotek"
35,34676,26094,"active",15580,2019-06-12,2020-08-19,41.68651,-78.91919,166.38,"NTQB2-3-2","Lotek"
35,34677,26095,"active",15580,2019-06-06,2020-08-13,41.63401,-78.93371,166.38,"NTQB2-3-2","Lotek"
35,34678,26096,"active",15580,2019-06-06,2020-08-13,41.63529,-78.93227,166.38,"NTQB2-3-2","Lotek"
35,34679,26097,"active",15580,2019-06-07,2020-08-14,41.64317,-78.92472,166.38,"NTQB2-3-2","Lotek"
246,33964,23740,"active",15580,2019-05-04,2019-11-11,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33965,23741,"active",15580,2019-05-06,2019-11-13,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33997,23769,"active",15580,2019-04-11,2019-10-19,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
185,34377,22465,"active",15580,2019-10-19,2020-02-17,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34378,22466,"active",15580,2019-10-23,2020-02-21,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34379,22467,"active",15580,2019-10-22,2020-02-20,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34380,22468,"active",15580,2019-05-16,2019-09-14,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34148,22185,"active",15580,2019-05-13,2019-09-11,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34149,22186,"active",15580,2019-05-13,2019-09-11,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34150,22187,"active",15580,2019-05-13,2019-09-11,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34151,22188,"active",15580,2019-05-13,2019-09-11,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34152,22189,"active",15580,2019-05-13,2019-09-11,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34153,22190,"active",15580,2019-05-12,2019-09-10,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34154,22191,"active",15580,2019-05-10,2019-09-08,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34155,22192,"active",15580,2019-05-12,2019-09-10,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34156,22193,"active",15580,2019-05-12,2019-09-10,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34157,22194,"active",15580,2019-05-11,2019-09-09,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34158,22195,"active",15580,2019-05-10,2019-09-08,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34159,22196,"active",15580,2019-10-22,2020-02-20,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34160,22197,"active",15580,2019-05-10,2019-09-08,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34161,22198,"active",15580,2019-05-10,2019-09-08,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34162,22199,"active",15580,2019-05-11,2019-09-09,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34163,22200,"active",15580,2019-05-06,2019-09-04,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34164,22201,"active",15580,2019-05-10,2019-09-08,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34165,22202,"active",15580,2019-04-28,2019-08-27,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34166,22203,"active",15580,2019-05-04,2019-09-02,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34167,22204,"active",15580,2019-05-04,2019-09-02,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34168,22205,"active",15580,2019-05-05,2019-09-03,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34169,22206,"active",15580,2019-04-26,2019-08-25,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34170,22207,"active",15580,2019-05-10,2019-09-08,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34171,22208,"active",15580,2019-05-01,2019-08-30,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34172,22209,"active",15580,2019-04-27,2019-08-26,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34173,22210,"active",15580,2019-05-10,2019-09-08,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34174,22211,"active",15580,2019-04-27,2019-08-26,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34175,22212,"active",15580,2019-05-06,2019-09-04,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34176,22213,"active",15580,2019-05-06,2019-09-04,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34177,22214,"active",15580,2019-04-27,2019-08-26,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34178,22215,"active",15580,2019-05-06,2019-09-04,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34179,22216,"active",15580,2019-04-27,2019-08-26,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34180,22217,"active",15580,2019-05-06,2019-09-04,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34181,22218,"active",15580,2019-05-07,2019-09-05,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34182,22219,"active",15580,2019-05-05,2019-09-03,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34183,22220,"active",15580,2019-04-25,2019-08-24,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34184,22221,"active",15580,2019-05-06,2019-09-04,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34185,22222,"active",15580,2019-05-05,2019-09-03,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34186,22223,"active",15580,2019-05-10,2019-09-08,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34187,22224,"active",15580,2019-04-20,2019-08-19,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34188,22225,"active",15580,2019-04-21,2019-08-20,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34189,22226,"active",15580,2019-04-20,2019-08-19,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34190,22227,"active",15580,2019-04-20,2019-08-19,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34191,22228,"active",15580,2019-04-19,2019-08-18,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34192,22229,"active",15580,2019-04-19,2019-08-18,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34193,22230,"active",15580,2019-04-21,2019-08-20,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34194,22231,"active",15580,2019-04-25,2019-08-24,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34195,22232,"active",15580,2019-05-06,2019-09-04,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34196,22233,"active",15580,2019-04-27,2019-08-26,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34197,22234,"active",15580,2019-10-26,2020-02-24,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34198,22235,"active",15580,2019-04-21,2019-08-20,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34199,22236,"active",15580,2019-10-19,2020-02-17,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34200,22237,"active",15580,2019-10-13,2020-02-11,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34201,22238,"active",15580,2019-10-13,2020-02-11,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34202,22239,"active",15580,2019-10-19,2020-02-17,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34203,22240,"active",15580,2019-10-19,2020-02-17,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34204,22241,"active",15580,2019-10-20,2020-02-18,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34205,22242,"active",15580,2019-10-26,2020-02-24,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34206,22243,"active",15580,2019-10-24,2020-02-22,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34207,22244,"active",15580,2019-05-16,2019-09-14,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34208,22245,"active",15580,2019-05-16,2019-09-14,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34209,22246,"active",15580,2019-05-16,2019-09-14,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34210,22247,"active",15580,2019-05-15,2019-09-13,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34211,22248,"active",15580,2019-05-15,2019-09-13,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34212,22249,"active",15580,2019-05-15,2019-09-13,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34213,22250,"active",15580,2019-05-14,2019-09-12,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34214,22251,"active",15580,2019-05-14,2019-09-12,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34215,22252,"active",15580,2019-05-14,2019-09-12,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34216,22253,"active",15580,2019-05-14,2019-09-12,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34217,22254,"active",15580,2019-05-14,2019-09-12,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34218,22255,"active",15580,2019-05-14,2019-09-12,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34219,22256,"active",15580,2019-05-13,2019-09-11,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34220,22257,"active",15580,2019-05-12,2019-09-10,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
185,34221,22258,"active",15580,2019-05-14,2019-09-12,29.7495,-92.8948,166.38,"NTQB2-3-2","Lotek"
246,33985,23760,"active",15580,2019-04-22,2019-10-30,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33991,28629,"active",15580,2019-04-28,2019-11-05,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33992,23765,"active",15580,2019-04-22,2019-10-30,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
35,34101,26098,"active",15580,2019-06-12,2021-02-09,41.68796,-79.25187,166.38,"NTQB2-4-2S","Lotek"
35,34102,26099,"active",15580,2019-06-12,2021-02-09,41.68307,-78.91658,166.38,"NTQB2-4-2S","Lotek"
35,34103,26100,"active",15580,2019-06-12,2021-02-09,41.68796,-79.25187,166.38,"NTQB2-4-2S","Lotek"
35,34104,26101,"active",15580,2019-06-11,2021-02-08,41.6881,-78.92439,166.38,"NTQB2-4-2S","Lotek"
35,34105,26102,"active",15580,2019-06-07,2021-02-04,41.64317,-78.92472,166.38,"NTQB2-4-2S","Lotek"
246,33955,23734,"active",15580,2019-05-07,2019-11-14,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33957,23736,"active",15580,2019-05-03,2019-11-10,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33958,23737,"active",15580,2019-05-04,2019-11-11,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33960,23738,"active",15580,2019-05-05,2019-11-12,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33961,23739,"active",15580,2019-05-04,2019-11-11,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33941,23723,"active",15580,2019-05-05,2019-11-12,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33942,23724,"active",15580,2019-05-09,2019-11-16,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33943,23725,"active",15580,2019-04-25,2019-11-02,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33944,23726,"active",15580,2019-04-28,2019-11-05,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33946,23728,"active",15580,2019-05-08,2019-11-15,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33967,23743,"active",15580,2019-05-06,2019-11-13,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33968,23744,"active",15580,2019-05-11,2019-11-18,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33969,23745,"active",15580,2019-04-20,2019-10-28,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33970,23746,"active",15580,2019-04-22,2019-10-30,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33971,23747,"active",15580,2019-05-06,2019-11-13,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33972,23748,"active",15580,2019-05-05,2019-11-12,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33973,23749,"active",15580,2019-05-04,2019-11-11,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33974,23750,"active",15580,2019-04-27,2019-11-04,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33975,23751,"active",15580,2019-04-29,2019-11-06,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33976,23753,"active",15580,2019-04-19,2019-10-27,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33977,23754,"active",15580,2019-04-22,2019-10-30,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
246,33978,23752,"active",15580,2019-05-07,2019-11-14,28.6556,-96.0789,166.38,"NTQB2-2","Lotek"
49,25794,15761,"active",15580,2017-09-13,2017-12-28,44.54,-72.81,166.38,"NTQB-2","Lotek"
49,25791,15760,"active",15580,2017-09-13,2017-12-28,44.54,-72.81,166.38,"NTQB-2","Lotek"
49,25788,12527,"active",15580,2017-09-13,2017-12-28,44.54,-72.81,166.38,"NTQB-2","Lotek"
168,26295,13851,"active",15580,2017-08-07,2017-12-19,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
109,26355,13682,"active",15580,2017-08-18,2019-01-15,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26340,13678,"active",15580,2017-08-14,2019-01-11,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26338,13677,"active",15580,2017-08-07,2019-01-04,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26335,13676,"active",15580,2017-08-14,2019-01-11,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26328,13674,"active",15580,2017-08-07,2019-01-04,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26372,13688,"active",15580,2017-08-22,2019-01-19,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26369,13687,"active",15580,2017-08-24,2019-01-21,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26367,13686,"active",15580,2017-08-20,2019-01-17,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26364,13685,"active",15580,2017-08-15,2019-01-12,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26361,13684,"active",15580,2017-08-11,2019-01-08,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26358,13683,"active",15580,2017-08-09,2019-01-06,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26346,13680,"active",15580,2017-08-09,2019-01-06,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26344,13681,"active",15580,2017-08-24,2019-01-21,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26331,13675,"active",15580,2017-08-09,2019-01-06,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
168,26312,14165,"active",15580,2017-08-20,2018-01-01,45.4309,-73.9387,166.38,"ANTC-M3-2","Lotek"
168,26313,14516,"active",15580,2017-09-25,2018-02-06,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26314,14166,"terminated",15580,2017-08-28,2017-09-29,45.4309,-73.9389,166.38,"ANTC-M3-2","Lotek"
168,26314,14793,"active",15580,2017-10-01,2018-02-12,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26315,14298,"terminated",15580,2017-09-01,2017-10-10,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26310,14163,"active",15580,2017-08-17,2017-12-29,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26308,14162,"active",15580,2017-08-16,2017-12-28,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26306,14167,"active",15580,2017-08-14,2017-12-26,45.4309,-73.9388,166.38,"ANTC-M3-2","Lotek"
168,26304,14161,"active",15580,2017-08-14,2017-12-26,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26301,13855,"active",15580,2017-08-10,2017-12-22,45.4309,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26299,14296,"terminated",15580,2017-08-13,2017-08-21,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26299,14297,"active",15580,2017-09-06,2018-01-18,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26297,13859,"active",15580,2017-08-11,2017-12-23,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26395,13854,"active",15580,2017-08-09,2017-12-21,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
109,26419,13710,"active",15580,2017-08-27,2019-01-24,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26414,13705,"active",15580,2017-08-27,2019-01-24,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26421,13717,"active",15580,2017-08-29,2019-01-26,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26428,13719,"active",15580,2017-08-29,2019-01-26,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26429,13720,"active",15580,2017-08-16,2019-01-13,43.395048,-66.013506,166.38,"NTQB-4-2","Lotek"
109,26432,13723,"active",15580,2017-08-16,2019-01-13,43.40721,-66.01606,166.38,"NTQB-4-2","Lotek"
109,26433,13724,"active",15580,2017-08-16,2019-01-13,43.395048,-66.013506,166.38,"NTQB-4-2","Lotek"
109,26434,13725,"active",15580,2017-08-16,2019-01-13,43.395048,-66.013506,166.38,"NTQB-4-2","Lotek"
109,26435,13726,"active",15580,2017-08-16,2019-01-13,43.395048,-66.013506,166.38,"NTQB-4-2","Lotek"
109,26436,13727,"active",15580,2017-08-17,2019-01-14,43.40721,-66.01606,166.38,"NTQB-4-2","Lotek"
109,26437,13728,"active",15580,2017-08-18,2019-01-15,43.40721,-66.01606,166.38,"NTQB-4-2","Lotek"
109,26438,13729,"active",15580,2017-08-18,2019-01-15,43.40721,-66.01606,166.38,"NTQB-4-2","Lotek"
109,26439,13730,"active",15580,2017-08-18,2019-01-15,43.40721,-66.01606,166.38,"NTQB-4-2","Lotek"
109,26440,13731,"active",15580,2017-08-18,2019-01-15,43.40721,-66.01606,166.38,"NTQB-4-2","Lotek"
109,26441,13732,"active",15580,2017-08-16,2019-01-13,43.395048,-66.013506,166.38,"NTQB-4-2","Lotek"
109,26442,13733,"active",15580,2017-08-16,2019-01-13,43.395048,-66.013506,166.38,"NTQB-4-2","Lotek"
109,26443,13734,"active",15580,2017-08-17,2019-01-14,43.40721,-66.01606,166.38,"NTQB-4-2","Lotek"
109,26444,13735,"active",15580,2017-08-17,2019-01-14,43.40721,-66.01606,166.38,"NTQB-4-2","Lotek"
109,26445,13736,"active",15580,2017-08-17,2019-01-14,43.40721,-66.01606,166.38,"NTQB-4-2","Lotek"
168,26446,13845,"active",15580,2017-07-30,2017-12-11,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26447,13846,"active",15580,2017-08-01,2017-12-13,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26448,13847,"active",15580,2017-08-01,2017-12-13,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
109,26405,13697,"active",15580,2017-08-24,2019-01-21,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26406,13698,"active",15580,2017-08-24,2019-01-21,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26407,13699,"active",15580,2017-08-26,2019-01-23,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
168,26408,13852,"active",15580,2017-08-03,2017-12-15,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
109,26409,13700,"active",15580,2017-08-25,2019-01-22,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26411,13702,"active",15580,2017-08-27,2019-01-24,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26412,13703,"terminated",15580,2017-08-27,2017-09-01,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26412,15137,"active",15580,2017-09-03,2019-01-31,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26403,13696,"active",15580,2017-08-24,2019-01-21,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
168,26398,14299,"active",15580,2017-08-29,2018-01-10,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26398,13849,"terminated",15580,2017-08-01,2017-08-16,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
168,26393,14164,"active",15580,2017-08-19,2017-12-31,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
109,26387,13694,"active",15580,2017-08-24,2019-01-21,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
168,26390,13850,"active",15580,2017-08-07,2017-12-19,45.4307,-73.9385,166.38,"ANTC-M3-2","Lotek"
109,26391,13695,"active",15580,2017-08-24,2019-01-21,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26384,13693,"active",15580,2017-08-24,2019-01-21,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26378,13690,"active",15580,2017-08-18,2019-01-15,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
109,26375,13689,"active",15580,2017-08-20,2019-01-17,43.4645,-65.7459,166.38,"NTQB-4-2","Lotek"
111,26728,14140,"active",15580,2017-09-05,2018-01-20,42.5829,-80.3985,166.38,"ANTC-M3-2","Lotek"
